time,ecg,hr,rr,marker,norm_time
1715827465519861820,0.145,83.0,670.0,,0.0
1715827465527556536,0.19,,654.0,,0.007694716
1715827465535251252,0.253,,,,0.015389432
1715827465542945968,0.215,,,,0.023084148
1715827465550640684,0.212,,,,0.030778864
1715827465558335400,0.222,,,,0.03847358
1715827465566030116,0.132,,,,0.046168296
1715827465573724832,0.077,,,,0.053863012
1715827465581419548,0.111,,,,0.061557728
1715827465589114264,0.094,,,,0.069252444
1715827465596808980,0.024,,,,0.07694716
1715827465604503696,0.016,,,,0.084641876
1715827465612198412,0.06,,,,0.092336592
1715827465619893128,0.041,,,,0.100031308
1715827465627587844,-0.009,,,,0.107726024
1715827465635282560,0.0,,,,0.11542074
1715827465642977276,0.048,,,,0.123115456
1715827465650671992,0.077,,,,0.130810172
1715827465658366708,0.048,,,,0.138504888
1715827465666061424,0.016,,,,0.146199604
1715827465673756140,0.041,,,,0.15389432
1715827465681450856,0.062,,,,0.161589036
1715827465689145572,0.041,,,,0.169283752
1715827465696840288,0.043,,,,0.176978468
1715827465704535004,0.074,,,,0.184673184
1715827465712229720,0.079,,,,0.1923679
1715827465719924436,0.05,,,,0.200062616
1715827465727619152,0.053,,,,0.207757332
1715827465735313868,0.072,,,,0.215452048
1715827465743008584,0.094,,,,0.223146764
1715827465750703300,0.116,,,,0.23084148
1715827465758398016,0.07,,,,0.238536196
1715827465766092732,0.033,,,,0.246230912
1715827465773787448,0.077,,,,0.253925628
1715827465781482164,0.087,,,,0.261620344
1715827465789176880,0.055,,,,0.26931506
1715827465796871596,0.058,,,,0.277009776
1715827465804566312,0.077,,,,0.284704492
1715827465812261028,0.089,,,,0.292399208
1715827465819955744,0.053,,,,0.300093924
1715827465827650460,0.007,,,,0.30778864
1715827465835345176,0.058,,,,0.315483356
1715827465843039892,0.106,,,,0.323178072
1715827465850734608,0.079,,,,0.330872788
1715827465858429324,0.079,,,,0.338567504
1715827465866124040,0.082,,,,0.34626222
1715827465873818756,0.058,,,,0.353956936
1715827465881513472,0.038,,,,0.361651652
1715827465889208188,0.045,,,,0.369346368
1715827465896902904,0.108,,,,0.377041084
1715827465904597620,0.147,,,,0.3847358
1715827465912292336,0.118,,,,0.392430516
1715827465919987052,0.091,,,,0.400125232
1715827465927681768,0.07,,,,0.407819948
1715827465935376484,0.053,,,,0.415514664
1715827465943071200,0.048,,,,0.42320938
1715827465950765916,0.053,,,,0.430904096
1715827465958460632,0.07,,,,0.438598812
1715827465966155348,0.089,,,,0.446293528
1715827465973850064,0.082,,,,0.453988244
1715827465981544780,0.055,,,,0.46168296
1715827465989239496,0.079,,,,0.469377676
1715827465996934212,0.19,,,,0.477072392
