norm_time,Character_status,ecg,hr,rr,marker
2.354860428,Walk,0.067,,,
2.36255605,Walk,0.064,,,
2.370251672,Walk,0.074,,,
2.377947294,Walk,0.084,,,
2.385642916,Walk,0.079,,,
2.393338538,Walk,0.076,,,
2.40103416,Walk,0.158,,,
2.408729782,Walk,0.512,,,
2.415,Walk,,,,
2.416425404,Walk,1.118,,,
2.424121026,Walk,1.255,,,
2.431816648,Walk,0.31,,,
2.43951227,Walk,-0.673,,,
2.447207892,Walk,-0.512,,,
2.454903514,Walk,-0.038,,,
2.462599136,Walk,-0.028,,,
2.470294758,Walk,-0.028,,,
2.47799038,Walk,0.086,,,
2.485686002,Walk,0.105,,,
2.493381624,Walk,0.103,,,
2.499,Walk,,,,
2.501077246,Walk,0.144,,,
2.508772868,Walk,0.153,,,
2.51646849,Walk,0.158,,,
2.524164112,Walk,0.185,,,
2.531859734,Walk,0.204,,,
2.539555356,Walk,0.204,,,
2.547250978,Walk,0.211,,,
2.5549466,Walk,0.228,,,
2.562642222,Walk,0.245,,,
2.570337844,Walk,0.259,,,
2.578033466,Walk,0.269,,,
2.582,Walk,,,,
2.585729088,Walk,0.269,,,
2.59342471,Walk,0.264,,,
2.601120332,Walk,0.269,,,
2.608815954,Walk,0.271,,,
2.616511576,Walk,0.266,,,
2.624207198,Walk,0.254,,,
2.63190282,Walk,0.238,,,
2.639598442,Walk,0.216,,,
2.647294064,Walk,0.197,,,
2.654989686,Walk,0.182,,,
2.662685308,Walk,0.161,,,
2.665,Walk,,,,
2.67038093,Walk,0.134,,,
2.678076552,Walk,0.103,,,
2.685772174,Walk,0.064,,,
2.693467796,Walk,0.028,,,
2.701163418,Walk,0.004,,,
2.70885904,Walk,-0.016,,,
2.716554662,Walk,-0.031,,,
2.724250284,Walk,-0.031,,,
2.731945906,Walk,-0.026,,,
2.739641528,Walk,-0.021,,,
2.74733715,Walk,-0.014,,,
2.749,Walk,,,,
2.755032772,Walk,-0.002,,,
2.762728394,Walk,0.007,,,
2.770424016,Walk,0.019,,,
2.778119638,Walk,0.024,,,
2.78581526,Walk,0.019,,,
2.793510882,Walk,0.016,,,
2.801206504,Walk,0.026,,,
2.80890215,Walk,0.031,85.0,683.0,
2.816597772,Walk,0.036,,,
2.824293394,Walk,0.04,,,
2.831989016,Walk,0.033,,,
2.832,Walk,,,,
2.839684638,Walk,0.019,,,
2.84738026,Walk,0.019,,,
2.855075882,Walk,0.028,,,
2.862771504,Walk,0.031,,,
2.870467126,Walk,0.026,,,
2.878162748,Walk,0.026,,,
2.88585837,Walk,0.028,,,
2.893553992,Walk,0.033,,,
2.901249614,Walk,0.038,,,
2.908945236,Walk,0.04,,,
2.915,Walk,,,,
2.916640858,Walk,0.043,,,
2.92433648,Walk,0.04,,,
2.932032102,Walk,0.038,,,
2.939727724,Walk,0.048,,,
2.947423346,Walk,0.057,,,
2.955118968,Walk,0.057,,,
2.96281459,Walk,0.045,,,
2.970510212,Walk,0.036,,,
2.978205834,Walk,0.04,,,
2.985901456,Walk,0.045,,,
2.993597078,Walk,0.062,,,
2.998,Walk,,,,
3.0012927,Walk,0.108,,,
3.008988322,Walk,0.132,,,
3.016683944,Walk,0.127,,,
3.024379566,Walk,0.132,,,
3.032075188,Walk,0.117,,,
3.03977081,Walk,0.079,,,
3.047466432,Walk,0.057,,,
3.055162054,Walk,0.064,,,
3.062857676,Walk,0.072,,,
3.070553298,Walk,0.076,,,
3.07824892,Walk,0.084,,,
3.082,Walk,,,,
3.085944542,Walk,0.086,,,
3.093640164,Walk,0.076,,,
3.101335786,Walk,0.06,,,
3.109031408,Walk,0.084,,,
3.11672703,Walk,0.307,,,
3.124422652,Walk,0.846,,,
3.132118274,Walk,1.267,,,
3.139813896,Walk,0.721,,,
3.147509518,Walk,-0.416,,,
3.15520514,Walk,-0.682,,,
3.162900762,Walk,-0.175,,,
3.165,Walk,,,,
3.170596384,Walk,0.0,,,
3.178292006,Walk,-0.045,,,
3.185987628,Walk,0.055,,,
3.19368325,Walk,0.11,,,
3.201378872,Walk,0.091,,,
3.209074494,Walk,0.127,,,
3.216770116,Walk,0.161,,,
3.224465738,Walk,0.156,,,
3.23216136,Walk,0.168,,,
3.239856982,Walk,0.192,,,
3.247552604,Walk,0.202,,,
3.248,Walk,,,,
3.255248226,Walk,0.214,,,
3.262943848,Walk,0.23,,,
3.27063947,Walk,0.242,,,
3.278335092,Walk,0.252,,,
3.286030714,Walk,0.259,,,
3.293726336,Walk,0.271,,,
3.301421958,Walk,0.29,,,
3.30911758,Walk,0.305,,,
3.316813202,Walk,0.307,,,
3.324508824,Walk,0.305,,,
3.332,Walk,,,,
3.332204446,Walk,0.293,,,
3.339900068,Walk,0.271,,,
3.34759569,Walk,0.247,,,
3.355291312,Walk,0.226,,,
3.362986934,Walk,0.204,,,
3.370682582,Walk,0.185,,,
3.378378204,Walk,0.161,,,
3.386073826,Walk,0.125,,,
3.393769448,Walk,0.091,,,
3.40146507,Walk,0.06,,,
3.409160692,Walk,0.024,,,
3.414,Walk,,,,
3.416856314,Walk,0.0,,,
3.424551936,Walk,-0.016,,,
3.432247558,Walk,-0.036,,,
3.43994318,Walk,-0.05,,,
3.447638802,Walk,-0.045,,,
3.455334424,Walk,-0.028,,,
3.463030046,Walk,-0.021,,,
3.470725668,Walk,-0.019,,,
3.47842129,Walk,-0.009,,,
3.486116912,Walk,0.002,,,
3.493812534,Walk,0.007,,,
3.498,Walk,,,,
3.501508156,Walk,0.007,,,
3.509203778,Walk,0.016,,,
3.5168994,Walk,0.024,,,
3.524595022,Walk,0.019,,,
3.532290644,Walk,0.014,,,
3.539986266,Walk,0.021,,,
3.547681888,Walk,0.028,,,
3.55537751,Walk,0.028,,,
3.563073132,Walk,0.028,,,
3.570768754,Walk,0.033,,,
3.578464376,Walk,0.036,,,
3.582,Walk,,,,
3.586159998,Walk,0.036,,,
3.59385562,Walk,0.028,,,
3.601551242,Walk,0.021,,,
3.609246864,Walk,0.021,,,
3.616942486,Walk,0.026,,,
3.624638108,Walk,0.028,,,
3.63233373,Walk,0.036,,,
3.640029352,Walk,0.043,,,
3.647724974,Walk,0.043,,,
3.655420596,Walk,0.043,,,
3.663116218,Walk,0.048,,,
3.665,Walk,,,,
3.67081184,Walk,0.052,,,
3.678507462,Walk,0.052,,,
3.686203084,Walk,0.045,,,
3.693898706,Walk,0.045,,,
3.701594328,Walk,0.045,,,
3.70928995,Walk,0.05,,,
3.716985572,Walk,0.086,,,
3.724681194,Walk,0.127,,,
3.732376816,Walk,0.139,,,
3.740072438,Walk,0.141,,,
3.74776806,Walk,0.139,,,
3.748,Walk,,,,
3.755463682,Walk,0.115,,,
3.763159304,Walk,0.084,,,
3.770854926,Walk,0.072,,,
3.778550548,Walk,0.079,,,
3.78624617,Walk,0.086,,,
3.793941792,Walk,0.088,,,
3.801637414,Walk,0.088,,,
3.809333036,Walk,0.093,,,
3.817028658,Walk,0.096,,,
3.82472428,Walk,0.098,,,
3.831,Walk,,,,
3.832419902,Walk,0.206,,,
3.840115524,Walk,0.613,,,
3.847811146,Walk,1.195,,,
3.855506768,Walk,1.161,,,
3.86320239,Walk,0.12,,,
3.870898012,Walk,-0.68,,,
3.878593634,Walk,-0.372,,,
3.886289256,Walk,0.024,,,
3.893984878,Walk,-0.021,,,
3.9016805,Walk,0.007,,,
3.909376122,Walk,0.115,,,
3.915,Walk,,,,
3.917071744,Walk,0.113,,,
3.924767366,Walk,0.113,,,
3.932463012,Walk,0.156,85.0,685.0,
3.940158634,Walk,0.168,,703.0,
3.947854256,Walk,0.168,,,
3.955549878,Walk,0.189,,,
3.9632455,Walk,0.211,,,
3.970941122,Walk,0.218,,,
3.978636744,Walk,0.226,,,
3.986332366,Walk,0.24,,,
3.994027988,Walk,0.259,,,
3.998,Walk,,,,
4.00172361,Walk,0.271,,,
4.009419232,Walk,0.274,,,
4.017114854,Walk,0.276,,,
4.024810476,Walk,0.283,,,
4.032506098,Walk,0.29,,,
4.04020172,Walk,0.29,,,
4.047897342,Walk,0.283,,,
4.055592964,Walk,0.271,,,
4.063288586,Walk,0.25,,,
4.070984208,Walk,0.221,,,
4.07867983,Walk,0.197,,,
4.082,Walk,,,,
4.086375452,Walk,0.18,,,
4.094071074,Walk,0.156,,,
4.101766696,Walk,0.113,,,
4.109462318,Walk,0.072,,,
4.11715794,Walk,0.043,,,
4.124853562,Walk,0.009,,,
4.132549184,Walk,-0.021,,,
4.140244806,Walk,-0.04,,,
4.147940428,Walk,-0.045,,,
4.15563605,Walk,-0.045,,,
4.163331672,Walk,-0.04,,,
4.165,Walk,,,,
4.171027294,Walk,-0.033,,,
4.178722916,Walk,-0.024,,,
4.186418538,Walk,-0.016,,,
4.19411416,Walk,-0.007,,,
4.201809782,Walk,0.002,,,
4.209505404,Walk,0.007,,,
4.217201026,Walk,0.007,,,
4.224896648,Walk,0.014,,,
4.23259227,Walk,0.028,,,
4.240287892,Walk,0.033,,,
4.247983514,Walk,0.024,,,
4.248,Walk,,,,
4.255679136,Walk,0.021,,,
4.263374758,Walk,0.019,,,
4.27107038,Walk,0.016,,,
4.278766002,Walk,0.016,,,
4.286461624,Walk,0.024,,,
4.294157246,Walk,0.033,,,
4.301852868,Walk,0.036,,,
4.30954849,Walk,0.026,,,
4.317244112,Walk,0.024,,,
4.324939734,Walk,0.036,,,
4.332,Walk,,,,
4.332635356,Walk,0.04,,,
4.340330978,Walk,0.038,,,
4.3480266,Walk,0.038,,,
4.355722222,Walk,0.04,,,
4.363417844,Walk,0.038,,,
4.371113466,Walk,0.036,,,
4.378809088,Walk,0.043,,,
4.38650471,Walk,0.052,,,
4.394200332,Walk,0.043,,,
4.401895954,Walk,0.026,,,
4.409591576,Walk,0.031,,,
4.415,Walk,,,,
4.417287198,Walk,0.05,,,
4.42498282,Walk,0.081,,,
4.432678442,Walk,0.11,,,
4.440374064,Walk,0.117,,,
4.448069686,Walk,0.115,,,
4.455765308,Walk,0.105,,,
4.46346093,Walk,0.081,,,
4.471156552,Walk,0.062,,,
4.478852174,Walk,0.064,,,
4.486547796,Walk,0.072,,,
4.494243442,Walk,0.072,,,
4.497,Walk,,,,
4.501939064,Walk,0.076,,,
4.509634686,Walk,0.079,,,
4.517330308,Walk,0.069,,,
4.52502593,Walk,0.062,,,
4.532721552,Walk,0.088,,,
4.540417174,Walk,0.254,,,
4.548112796,Walk,0.723,,,
4.555808418,Walk,1.238,,,
4.56350404,Walk,0.896,,,
4.571199662,Walk,-0.31,,,
4.578895284,Walk,-0.8320000000000001,,,
4.581,Walk,,,,
4.586590906,Walk,-0.312,,,
4.594286528,Walk,-0.021,,,
4.60198215,Walk,-0.11,,,
4.609677772,Walk,-0.014,,,
4.617373394,Walk,0.093,,,
4.625069016,Walk,0.064,,,
4.632764638,Walk,0.084,,,
4.64046026,Walk,0.134,,,
4.648155882,Walk,0.139,,,
4.655851504,Walk,0.153,,,
4.663547126,Walk,0.18,,,
4.664,Walk,,,,
4.671242748,Walk,0.187,,,
4.67893837,Walk,0.194,,,
4.686633992,Walk,0.216,,,
4.694329614,Walk,0.238,,,
4.702025236,Walk,0.257,,,
4.709720858,Walk,0.274,,,
4.71741648,Walk,0.29,,,
4.725112102,Walk,0.305,,,
4.732807724,Walk,0.312,,,
4.740503346,Walk,0.315,,,
4.748,Walk,,,,
4.748198968,Walk,0.315,,,
4.75589459,Walk,0.298,,,
4.763590212,Walk,0.271,,,
4.771285834,Walk,0.252,,,
4.778981456,Walk,0.238,,,
4.786677078,Walk,0.216,,,
4.7943727,Walk,0.194,,,
4.802068322,Walk,0.173,,,
4.809763944,Walk,0.137,,,
4.817459566,Walk,0.088,,,
4.825155188,Walk,0.05,,,
4.831,Walk,,,,
4.83285081,Walk,0.021,,,
4.840546432,Walk,-0.009,,,
4.848242054,Walk,-0.036,,,
4.855937676,Walk,-0.043,,,
4.863633298,Walk,-0.043,,,
4.87132892,Walk,-0.043,,,
4.879024542,Walk,-0.036,,,
4.886720164,Walk,-0.021,,,
4.894415786,Walk,-0.009,,,
4.902111408,Walk,-0.002,,,
4.90980703,Walk,-0.002,,,
4.914,Walk,,,,
4.917502652,Walk,0.009,,,
4.925198274,Walk,0.021,,,
4.932893896,Walk,0.026,,,
4.940589518,Walk,0.028,,,
4.94828514,Walk,0.033,,,
4.955980762,Walk,0.036,,,
4.963676384,Walk,0.04,,,
4.971372006,Walk,0.043,,,
4.979067628,Walk,0.043,,,
4.98676325,Walk,0.048,,,
4.994458872,Walk,0.045,,,
4.997,Walk,,,,
5.002154494,Walk,0.036,,,
5.009850116,Walk,0.031,,,
5.017545738,Walk,0.038,,,
5.02524136,Walk,0.045,,,
5.032936982,Walk,0.04,,,
5.040632604,Walk,0.04,,,
5.048328226,Walk,0.043,,,
5.056023872,Walk,0.04,86.0,711.0,
5.063719494,Walk,0.043,,,
5.071415116,Walk,0.043,,,
5.079110738,Walk,0.038,,,
5.081,Walk,,,,
5.08680636,Walk,0.033,,,
5.094501982,Walk,0.028,,,
5.102197604,Walk,0.043,,,
5.109893226,Walk,0.069,,,
5.117588848,Walk,0.076,,,
5.12528447,Walk,0.076,,,
5.132980092,Walk,0.088,,,
5.140675714,Walk,0.074,,,
5.148371336,Walk,0.038,,,
5.156066958,Walk,0.028,,,
5.16376258,Walk,0.043,,,
5.165,Walk,,,,
5.171458202,Walk,0.05,,,
5.179153824,Walk,0.05,,,
5.186849446,Walk,0.057,,,
5.194545068,Walk,0.067,,,
5.20224069,Walk,0.069,,,
5.209936312,Walk,0.06,,,
5.217631934,Walk,0.093,,,
5.225327556,Walk,0.358,,,
5.233023178,Walk,0.952,,,
5.2407188,Walk,1.339,,,
5.247,Walk,,,,
5.248414422,Walk,0.637,,,
5.256110044,Walk,-0.538,,,
5.263805666,Walk,-0.67,,,
5.271501288,Walk,-0.129,,,
5.27919691,Walk,-0.012,,,
5.286892532,Walk,-0.06,,,
5.289,Walk,,,,
5.294588154,Walk,0.052,,,
5.302283776,Walk,0.098,,,
5.309979398,Walk,0.086,,,
5.31767502,Walk,0.125,,,
5.325370642,Walk,0.149,,,
5.333,Walk,,,,
5.333066264,Walk,0.149,,,
5.340761886,Walk,0.17,,,
5.348457508,Walk,0.194,,,
5.35615313,Walk,0.202,,,
5.363848752,Walk,0.214,,,
5.371544374,Walk,0.23,,,
5.379239996,Walk,0.247,,,
5.386935618,Walk,0.262,,,
5.39463124,Walk,0.278,,,
5.402326862,Walk,0.298,,,
5.410022484,Walk,0.31,,,
5.414,Walk,,,,
5.417718106,Walk,0.312,,,
5.425413728,Walk,0.31,,,
5.43310935,Walk,0.31,,,
5.440804972,Walk,0.295,,,
5.448500594,Walk,0.269,,,
5.456196216,Walk,0.247,,,
5.463891838,Walk,0.228,,,
5.47158746,Walk,0.204,,,
5.479283082,Walk,0.177,,,
5.486978704,Walk,0.146,,,
5.494674326,Walk,0.105,,,
5.496,Walk,,,,
5.502369948,Walk,0.062,,,
5.51006557,Walk,0.024,,,
5.517761192,Walk,-0.002,,,
5.525456814,Walk,-0.021,,,
5.533152436,Walk,-0.038,,,
5.540848058,Walk,-0.043,,,
5.54854368,Walk,-0.038,,,
5.556239302,Walk,-0.031,,,
5.563934924,Walk,-0.024,,,
5.571630546,Walk,-0.016,,,
5.579326168,Walk,-0.004,,,
5.58,Walk,,,,
5.58702179,Walk,0.007,,,
5.594717412,Walk,0.012,,,
5.602413034,Walk,0.016,,,
5.610108656,Walk,0.019,,,
5.617804302,Walk,0.012,,,
5.625499924,Walk,0.007,,,
5.633195546,Walk,0.016,,,
5.640891168,Walk,0.021,,,
5.64858679,Walk,0.016,,,
5.656282412,Walk,0.012,,,
5.663,Walk,,,,
5.663978034,Walk,0.007,,,
5.671673656,Walk,0.012,,,
5.679369278,Walk,0.016,,,
5.6870649,Walk,0.014,,,
5.694760522,Walk,0.009,,,
5.702456144,Walk,0.019,,,
5.710151766,Walk,0.024,,,
5.717847388,Walk,0.024,,,
5.72554301,Walk,0.028,,,
5.733238632,Walk,0.028,,,
5.740934254,Walk,0.021,,,
5.747,Walk,,,,
5.748629876,Walk,0.016,,,
5.756325498,Walk,0.026,,,
5.76402112,Walk,0.036,,,
5.771716742,Walk,0.036,,,
5.779412364,Walk,0.026,,,
5.787107986,Walk,0.016,,,
5.794803608,Walk,0.021,,,
5.80249923,Walk,0.033,,,
5.810194852,Walk,0.055,,,
5.817890474,Walk,0.096,,,
5.825586096,Walk,0.12,,,
5.83,Walk,,,,
5.833281718,Walk,0.117,,,
5.84097734,Walk,0.12,,,
5.848672962,Walk,0.11,,,
