norm_time,Character_status,ecg,hr,rr,marker
1.369615634,Walk,0.019,,,
1.377309932,Walk,0.039,,,
1.38500423,Walk,0.058,,,
1.392698528,Walk,0.058,,,
1.400392826,Walk,0.083,,,
1.408087124,Walk,0.066,,,
1.415781422,Walk,0.051,,,
1.418,Walk,,,,
1.42347572,Walk,0.048,,,
1.431170018,Walk,0.012,,,
1.438864316,Walk,0.022,,,
1.446558614,Walk,0.019,,,
1.454252912,Walk,0.007,,,
1.46194721,Walk,0.026,,,
1.469641508,Walk,0.019,,,
1.477335806,Walk,0.031,,,
1.485030104,Walk,0.044,,,
1.492724402,Walk,0.031,,,
1.5004187,Walk,0.048,,,
1.501,Walk,,,,
1.508112998,Walk,0.041,,,
1.515807296,Walk,0.048,,,
1.523501594,Walk,0.066,,,
1.531195892,Walk,0.053,,,
1.53889019,Walk,0.068,,,
1.546584488,Walk,0.058,,,
1.554278786,Walk,0.044,,,
1.561973084,Walk,0.068,,,
1.569667382,Walk,0.07,,,
1.57736168,Walk,0.083,,,
1.585,Walk,,,,
1.585055978,Walk,0.085,,,
1.592750276,Walk,0.07,,,
1.600444574,Walk,0.095,,,
1.608138872,Walk,0.092,,,
1.61583317,Walk,0.09,,,
1.623527468,Walk,0.105,,,
1.631221766,Walk,0.097,,,
1.638916064,Walk,0.11,,,
1.646610362,Walk,0.1,,,
1.65430466,Walk,0.095,,,
1.661998958,Walk,0.117,,,
1.668,Walk,,,,
1.669693256,Walk,0.092,,,
1.677387554,Walk,0.078,,,
1.685081888,Walk,0.088,,,
1.692776465,Walk,0.105,,,
1.700471042,Walk,0.139,,,
1.708165619,Walk,0.136,,,
1.715860196,Walk,0.136,,,
1.723554773,Walk,0.127,,,
1.73124935,Walk,0.092,,,
1.738943927,Walk,0.11,,,
1.746638504,Walk,0.119,,,
1.751,Walk,,,,
1.754333081,Walk,0.112,,,
1.762027658,Walk,0.11,,,
1.769722235,Walk,0.073,,,
1.777416812,Walk,0.053,,,
1.785111389,Walk,-0.017,,,
1.792805966,Walk,-0.168,,,
1.800500543,Walk,-0.031,,,
1.80819512,Walk,0.762,,,
1.815889697,Walk,1.868,,,
1.823584274,Walk,2.112,,,
1.831278851,Walk,1.044,,,
1.834,Walk,,,,
1.838973428,Walk,-0.026,,,
1.846668005,Walk,-0.136,,,
1.854362582,Walk,0.014,,,
1.862057159,Walk,-0.134,,,
1.869751736,Walk,-0.212,,,
1.877446313,Walk,-0.114,,,
1.88514089,Walk,-0.112,,,
1.892835467,Walk,-0.139,,,
1.900530044,Walk,-0.078,,,
1.908224621,Walk,-0.073,,,
1.915919198,Walk,-0.09,,,
1.918,Walk,,,,
1.923613775,Walk,-0.066,,,
1.931308352,Walk,-0.051,,,
1.939002929,Walk,-0.036,,,
1.946697506,Walk,-0.039,,,
1.954392083,Walk,-0.029,,,
1.96208666,Walk,-0.009,,,
1.969781237,Walk,-0.019,,,
1.977475814,Walk,-0.007,,,
1.985170391,Walk,0.014,,,
1.992864968,Walk,0.019,,,
2.000559545,Walk,0.044,,,
2.001,Walk,,,,
2.008254122,Walk,0.046,,,
2.015948699,Walk,0.061,,,
2.023643276,Walk,0.08,,,
2.031337853,Walk,0.075,,,
2.03903243,Walk,0.092,,,
2.046727007,Walk,0.092,,,
2.054421584,Walk,0.073,,,
2.062116161,Walk,0.058,,,
2.069810738,Walk,0.019,,,
2.077505315,Walk,0.012,,,
2.085,Walk,,,,
2.085199892,Walk,0.012,,,
2.092894469,Walk,-0.007,,,
2.100589046,Walk,0.0,,,
2.108283623,Walk,0.0,,,
2.1159782,Walk,0.009,,,
2.123672777,Walk,0.022,,,
2.131367354,Walk,0.012,,,
2.139061931,Walk,0.034,,,
2.146756508,Walk,0.036,,,
2.154451085,Walk,0.029,,,
2.162145662,Walk,0.048,,,
2.168,Walk,,,,
2.169840239,Walk,0.048,,,
2.177534816,Walk,0.056,,,
2.185229393,Walk,0.058,,,
2.19292397,Walk,0.053,,,
2.200618547,Walk,0.075,,,
2.208313124,Walk,0.07,,,
2.216007701,Walk,0.07,,,
2.223702278,Walk,0.088,,,
2.231396855,Walk,0.083,,,
2.239091432,Walk,0.09,,,
2.246786022,Walk,0.083,87.0,665.0,
2.252,Walk,,,,
2.25448039,Walk,0.083,,,
2.262174758,Walk,0.1,,,
2.269869126,Walk,0.085,,,
2.277563494,Walk,0.073,,,
2.285257862,Walk,0.058,,,
2.29295223,Walk,0.048,,,
2.300646598,Walk,0.056,,,
2.308340966,Walk,0.014,,,
2.316035334,Walk,0.0,,,
2.323729702,Walk,0.036,,,
2.33142407,Walk,0.061,,,
2.334,Walk,,,,
2.339118438,Walk,0.1,,,
2.346812806,Walk,0.114,,,
2.354507174,Walk,0.095,,,
2.362201542,Walk,0.083,,,
2.36989591,Walk,0.063,,,
2.377590278,Walk,0.078,,,
2.385284646,Walk,0.092,,,
2.392979014,Walk,0.08,,,
2.400673382,Walk,0.095,,,
2.40836775,Walk,0.088,,,
2.416062118,Walk,0.08,,,
2.417,Walk,,,,
2.423756486,Walk,0.031,,,
2.431450854,Walk,-0.112,,,
2.439145222,Walk,-0.068,,,
2.44683959,Walk,0.547,,,
2.454533958,Walk,1.653,,,
2.462228326,Walk,2.22,,,
2.469922694,Walk,1.428,,,
2.477617062,Walk,0.229,,,
2.48531143,Walk,-0.127,,,
2.493005798,Walk,0.029,,,
2.5,Walk,,,,
2.500700166,Walk,-0.026,,,
2.508394534,Walk,-0.151,,,
2.516088902,Walk,-0.092,,,
2.52378327,Walk,-0.063,,,
2.531477638,Walk,-0.117,,,
2.539172006,Walk,-0.083,,,
2.546866374,Walk,-0.053,,,
2.554560742,Walk,-0.058,,,
2.56225511,Walk,-0.036,,,
2.569949478,Walk,-0.029,,,
2.577643846,Walk,-0.017,,,
2.585,Walk,,,,
2.585338214,Walk,-0.004,,,
2.593032582,Walk,0.002,,,
2.60072695,Walk,0.029,,,
2.608421318,Walk,0.024,,,
2.616115686,Walk,0.039,,,
2.623810054,Walk,0.07,,,
2.631504422,Walk,0.066,,,
2.63919879,Walk,0.085,,,
2.646893158,Walk,0.102,,,
2.654587526,Walk,0.107,,,
2.662281894,Walk,0.122,,,
2.668,Walk,,,,
2.669976262,Walk,0.117,,,
2.67767063,Walk,0.134,,,
2.685364998,Walk,0.139,,,
2.693059366,Walk,0.11,,,
2.700753734,Walk,0.085,,,
2.708448102,Walk,0.044,,,
2.71614247,Walk,0.029,,,
2.723836838,Walk,0.026,,,
2.731531206,Walk,0.004,,,
2.739225574,Walk,0.022,,,
2.746919942,Walk,0.019,,,
2.751,Walk,,,,
2.75461431,Walk,0.007,,,
2.762308678,Walk,0.026,,,
2.770003046,Walk,0.019,,,
2.777697414,Walk,0.017,,,
2.785391782,Walk,0.007,,,
2.79308615,Walk,-0.009,,,
2.800780518,Walk,0.019,,,
2.808474898,Walk,0.017,,,
2.816169266,Walk,0.014,,,
2.823863634,Walk,0.029,,,
2.831558002,Walk,0.026,,,
2.835,Walk,,,,
2.83925237,Walk,0.039,,,
2.846946738,Walk,0.034,,,
2.854641106,Walk,0.036,,,
2.862335474,Walk,0.058,,,
2.870029842,Walk,0.039,,,
2.87772421,Walk,0.031,,,
2.885418578,Walk,0.031,,,
2.893112946,Walk,0.029,,,
2.900807314,Walk,0.041,,,
2.908501682,Walk,0.009,,,
2.91619605,Walk,0.007,,,
2.917,Walk,,,,
2.923890418,Walk,0.024,,,
2.931584786,Walk,-0.004,,,
2.939279154,Walk,-0.007,,,
2.946973522,Walk,0.002,,,
2.95466789,Walk,0.024,,,
2.962362258,Walk,0.08,,,
2.970056626,Walk,0.088,,,
2.977750994,Walk,0.083,,,
2.985445362,Walk,0.07,,,
2.99313973,Walk,0.056,,,
3.000834098,Walk,0.08,,,
3.001,Walk,,,,
3.008528466,Walk,0.075,,,
3.016222834,Walk,0.08,,,
3.023917202,Walk,0.09,,,
3.03161157,Walk,0.075,,,
3.039305938,Walk,0.095,,,
3.047000306,Walk,0.068,,,
3.054694674,Walk,-0.058,,,
3.062389042,Walk,-0.139,,,
3.07008341,Walk,0.171,,,
3.077777778,Walk,1.144,,,
3.084,Walk,,,,
3.085472146,Walk,2.049,,,
3.093166514,Walk,1.775,,,
3.100860882,Walk,0.608,,,
3.10855525,Walk,-0.11,,,
3.116249618,Walk,-0.019,,,
3.123943986,Walk,0.034,,,
3.131638354,Walk,-0.132,,,
3.139332722,Walk,-0.102,,,
3.14702709,Walk,-0.046,,,
3.154721458,Walk,-0.075,,,
3.162415826,Walk,-0.048,,,
3.167,Walk,,,,
3.170110194,Walk,-0.031,,,
3.177804562,Walk,-0.022,,,
3.18549893,Walk,-0.009,,,
3.193193298,Walk,-0.002,,,
3.200887666,Walk,0.022,,,
3.208582034,Walk,0.014,,,
3.216276402,Walk,0.029,,,
3.22397077,Walk,0.061,,,
3.231665138,Walk,0.048,,,
3.239359506,Walk,0.07,,,
3.247053874,Walk,0.08,,,
3.251,Walk,,,,
3.254748242,Walk,0.083,,,
3.26244261,Walk,0.105,,,
3.270136978,Walk,0.088,,,
3.277831346,Walk,0.097,,,
3.285525714,Walk,0.102,,,
3.293220082,Walk,0.075,,,
3.30091445,Walk,0.102,,,
3.308608818,Walk,0.11,,,
3.316303186,Walk,0.102,,,
3.323997554,Walk,0.09,,,
3.331691922,Walk,0.046,,,
3.334,Walk,,,,
3.33938629,Walk,0.041,,,
3.347080658,Walk,0.022,,,
3.354775026,Walk,0.002,,,
3.362469394,Walk,0.026,,,
3.370163774,Walk,0.022,87.0,640.0,
3.377858142,Walk,0.029,,646.0,
3.38555251,Walk,0.031,,,
3.393246878,Walk,0.019,,,
3.400941246,Walk,0.046,,,
3.408635614,Walk,0.046,,,
3.416329982,Walk,0.041,,,
3.417,Walk,,,,
3.42402435,Walk,0.051,,,
3.431718718,Walk,0.034,,,
3.439413086,Walk,0.041,,,
3.447107454,Walk,0.026,,,
3.454801822,Walk,0.019,,,
3.46249619,Walk,0.048,,,
3.470190558,Walk,0.031,,,
3.477884926,Walk,0.031,,,
3.485579294,Walk,0.039,,,
3.493273662,Walk,0.036,,,
3.5,Walk,,,,
3.50096803,Walk,0.053,,,
3.508662398,Walk,0.034,,,
3.516356766,Walk,0.031,,,
3.524051134,Walk,0.041,,,
3.531745502,Walk,0.012,,,
3.53943987,Walk,0.017,,,
3.547134238,Walk,0.009,,,
3.554828606,Walk,0.0,,,
3.562522974,Walk,0.022,,,
3.570217342,Walk,0.031,,,
3.57791171,Walk,0.088,,,
3.584,Walk,,,,
3.585606078,Walk,0.107,,,
3.593300446,Walk,0.058,,,
3.600994814,Walk,0.066,,,
3.608689182,Walk,0.075,,,
3.61638355,Walk,0.08,,,
3.624077918,Walk,0.083,,,
3.631772286,Walk,0.068,,,
3.639466654,Walk,0.097,,,
3.647161022,Walk,0.1,,,
3.65485539,Walk,0.078,,,
3.662549758,Walk,0.051,,,
3.667,Walk,,,,
3.670244126,Walk,-0.085,,,
3.677938494,Walk,-0.075,,,
3.685632862,Walk,0.479,,,
3.69332723,Walk,1.516,,,
3.701021598,Walk,2.122,,,
3.708715966,Walk,1.425,,,
3.716410334,Walk,0.256,,,
3.724104702,Walk,-0.11,,,
3.73179907,Walk,0.036,,,
3.739493438,Walk,-0.007,,,
3.747187806,Walk,-0.122,,,
3.751,Walk,,,,
3.754882174,Walk,-0.075,,,
3.762576542,Walk,-0.041,,,
3.77027091,Walk,-0.092,,,
3.777965278,Walk,-0.056,,,
3.785659646,Walk,-0.026,,,
3.793354014,Walk,-0.061,,,
3.801048382,Walk,-0.039,,,
3.80874275,Walk,-0.024,,,
3.816437118,Walk,-0.017,,,
3.824131486,Walk,0.007,,,
3.831825854,Walk,0.007,,,
3.834,Walk,,,,
3.839520222,Walk,0.031,,,
3.84721459,Walk,0.039,,,
3.854908958,Walk,0.039,,,
3.862603326,Walk,0.066,,,
3.870297694,Walk,0.063,,,
3.877992062,Walk,0.088,,,
3.88568643,Walk,0.107,,,
3.893380798,Walk,0.095,,,
3.901075166,Walk,0.114,,,
3.908769534,Walk,0.112,,,
3.916463902,Walk,0.122,,,
3.917,Walk,,,,
3.92415827,Walk,0.136,,,
3.931852652,Walk,0.105,88.0,641.0,
3.93954702,Walk,0.102,,,
3.947241388,Walk,0.075,,,
3.954935756,Walk,0.041,,,
3.962630124,Walk,0.048,,,
3.970324492,Walk,0.031,,,
3.97801886,Walk,0.041,,,
3.985713228,Walk,0.044,,,
3.993407596,Walk,0.024,,,
4.0,Walk,,,,
4.001101964,Walk,0.041,,,
4.008796332,Walk,0.024,,,
4.0164907,Walk,0.019,,,
4.024185068,Walk,0.044,,,
4.031879436,Walk,0.031,,,
4.039573804,Walk,0.041,,,
4.047268172,Walk,0.029,,,
4.05496254,Walk,0.022,,,
4.062656908,Walk,0.053,,,
4.070351276,Walk,0.031,,,
4.078045644,Walk,0.012,,,
4.084,Walk,,,,
4.085740012,Walk,0.012,,,
4.09343438,Walk,0.007,,,
4.101128748,Walk,0.014,,,
4.108823116,Walk,-0.019,,,
4.116517484,Walk,-0.022,,,
4.124211852,Walk,-0.004,,,
4.13190622,Walk,-0.036,,,
4.139600588,Walk,-0.002,,,
4.147294956,Walk,0.051,,,
4.154989324,Walk,0.07,,,
4.162683692,Walk,0.07,,,
4.168,Walk,,,,
4.17037806,Walk,0.031,,,
4.178072428,Walk,0.041,,,
4.185766796,Walk,0.058,,,
4.193461164,Walk,0.044,,,
4.201155532,Walk,0.063,,,
4.2088499,Walk,0.061,,,
4.216544268,Walk,0.063,,,
4.224238636,Walk,0.07,,,
4.231933004,Walk,0.034,,,
4.239627372,Walk,-0.029,,,
4.24732174,Walk,-0.161,,,
4.251,Walk,,,,
4.255016108,Walk,-0.002,,,
4.262710476,Walk,0.843,,,
4.270404844,Walk,1.858,,,
4.278099212,Walk,1.961,,,
4.28579358,Walk,0.899,,,
4.293487948,Walk,-0.066,,,
4.301182316,Walk,-0.102,,,
4.308876684,Walk,0.0,,,
4.316571052,Walk,-0.139,,,
4.32426542,Walk,-0.158,,,
4.331959788,Walk,-0.102,,,
4.334,Walk,,,,
4.339654156,Walk,-0.088,,,
4.347348524,Walk,-0.1,,,
4.355042892,Walk,-0.075,,,
4.36273726,Walk,-0.039,,,
4.370431628,Walk,-0.058,,,
4.378125996,Walk,-0.031,,,
4.385820364,Walk,-0.007,,,
4.393514732,Walk,-0.014,,,
4.4012091,Walk,0.012,,,
4.408903468,Walk,0.002,,,
4.416597836,Walk,0.014,,,
4.417,Walk,,,,
4.424292204,Walk,0.053,,,
4.431986572,Walk,0.046,,,
4.43968094,Walk,0.07,,,
4.447375308,Walk,0.08,,,
4.455069676,Walk,0.083,,,
4.462764044,Walk,0.112,,,
4.470458412,Walk,0.105,,,
4.47815278,Walk,0.119,,,
4.485847148,Walk,0.134,,,
4.493541528,Walk,0.127,,,
4.501,Walk,,,,
4.501235896,Walk,0.139,,,
4.508930264,Walk,0.095,,,
4.516624632,Walk,0.068,,,
4.524319,Walk,0.068,,,
4.532013368,Walk,0.036,,,
4.539707736,Walk,0.041,,,
4.547402104,Walk,0.029,,,
4.555096472,Walk,0.004,,,
4.56279084,Walk,0.017,,,
4.570485208,Walk,0.004,,,
4.578179576,Walk,0.024,,,
4.584,Walk,,,,
4.585873944,Walk,0.029,,,
4.593568312,Walk,0.014,,,
4.60126268,Walk,0.048,,,
4.608957048,Walk,0.041,,,
4.616651416,Walk,0.034,,,
4.624345784,Walk,0.051,,,
4.632040152,Walk,0.036,,,
4.63973452,Walk,0.056,,,
4.647428888,Walk,0.056,,,
4.655123256,Walk,0.048,,,
4.662817624,Walk,0.075,,,
4.667,Walk,,,,
4.670511992,Walk,0.046,,,
4.67820636,Walk,0.031,,,
4.685900728,Walk,0.029,,,
4.693595096,Walk,0.014,,,
4.701289464,Walk,0.053,,,
4.708983832,Walk,0.078,,,
4.7166782,Walk,0.114,,,
4.724372568,Walk,0.119,,,
4.732066936,Walk,0.056,,,
4.739761304,Walk,0.053,,,
4.747455672,Walk,0.051,,,
4.75,Walk,,,,
4.75515004,Walk,0.039,,,
4.762844408,Walk,0.061,,,
4.770538776,Walk,0.044,,,
4.778233144,Walk,0.053,,,
4.785927512,Walk,0.061,,,
4.79362188,Walk,0.024,,,
4.801316248,Walk,-0.019,,,
4.809010616,Walk,-0.161,,,
4.816704984,Walk,-0.141,,,
4.824399352,Walk,0.459,,,
4.83209372,Walk,1.494,,,
4.833,Walk,,,,
4.839788088,Walk,2.002,,,
4.847482456,Walk,1.222,,,
4.855176824,Walk,0.117,,,
4.862871192,Walk,-0.127,,,
4.87056556,Walk,0.012,,,
4.878259928,Walk,-0.066,,,
4.885954296,Walk,-0.154,,,
4.893648664,Walk,-0.1,,,
4.901343032,Walk,-0.056,,,
4.9090374,Walk,-0.09,,,
4.916731768,Walk,-0.066,,,
4.917,Walk,,,,
4.924426136,Walk,-0.019,,,
4.932120504,Walk,-0.034,,,
4.939814872,Walk,-0.007,,,
4.94750924,Walk,0.004,,,
4.955203608,Walk,0.0,,,
4.962897976,Walk,0.029,,,
4.970592344,Walk,0.017,,,
4.973,Walk,,,,
4.973,Walk,,,,
4.978286712,Walk,0.031,,,
4.98598108,Walk,0.053,,,
4.993675448,Walk,0.046,,,
5.001369816,Walk,0.068,,,
5.002,Walk,,,,
5.009064184,Walk,0.056,,,
5.016758552,Walk,0.07,,,
5.02445292,Walk,0.102,,,
5.032147288,Walk,0.09,,,
5.039841656,Walk,0.11,,,
5.047536024,Walk,0.112,,,
5.055230404,Walk,0.114,90.0,626.0,
5.062924772,Walk,0.146,,613.0,
5.07061914,Walk,0.11,,,
5.078313508,Walk,0.088,,,
5.085,Walk,,,,
5.086007876,Walk,0.075,,,
5.093702244,Walk,0.039,,,
5.101396612,Walk,0.044,,,
5.10909098,Walk,0.029,,,
5.116785348,Walk,0.031,,,
5.124479716,Walk,0.048,,,
5.132174084,Walk,0.034,,,
5.139868452,Walk,0.061,,,
5.14756282,Walk,0.063,,,
5.155257188,Walk,0.051,,,
5.162951556,Walk,0.078,,,
5.167,Walk,,,,
5.170645924,Walk,0.066,,,
5.178340292,Walk,0.073,,,
5.18603466,Walk,0.07,,,
5.193729028,Walk,0.051,,,
5.201423396,Walk,0.085,,,
5.209117764,Walk,0.066,,,
5.216812132,Walk,0.048,,,
5.2245065,Walk,0.068,,,
5.232200868,Walk,0.041,,,
5.239895236,Walk,0.024,,,
5.247589604,Walk,-0.012,,,
5.25,Walk,,,,
5.255283972,Walk,-0.012,,,
5.26297834,Walk,0.053,,,
5.270672708,Walk,0.073,,,
5.278367076,Walk,0.088,,,
5.286061444,Walk,0.073,,,
5.293755812,Walk,0.041,,,
5.30145018,Walk,0.061,,,
5.309144548,Walk,0.044,,,
5.316838916,Walk,0.046,,,
5.324533284,Walk,0.068,,,
5.332227652,Walk,0.041,,,
5.333,Walk,,,,
5.33992202,Walk,0.066,,,
5.347616388,Walk,0.08,,,
5.355310756,Walk,0.036,,,
5.363005124,Walk,-0.078,,,
5.370699492,Walk,-0.202,,,
5.37839386,Walk,0.161,,,
5.386088228,Walk,1.159,,,
5.393782596,Walk,1.973,,,
5.401476964,Walk,1.567,,,
5.409171332,Walk,0.313,,,
5.416,Walk,,,,
5.4168657,Walk,-0.222,,,
5.424560068,Walk,0.014,,,
5.432254436,Walk,-0.004,,,
5.439948804,Walk,-0.149,,,
5.447643172,Walk,-0.1,,,
5.45533754,Walk,-0.066,,,
5.463031908,Walk,-0.083,,,
5.470726276,Walk,-0.08,,,
5.478420644,Walk,-0.036,,,
5.486115012,Walk,-0.041,,,
5.49380938,Walk,-0.053,,,
5.499,Walk,,,,
5.501503748,Walk,-0.004,,,
5.509198116,Walk,-0.012,,,
5.516892484,Walk,-0.014,,,
5.524586852,Walk,0.017,,,
5.53228122,Walk,0.012,,,
5.539975588,Walk,0.036,,,
5.547669956,Walk,0.048,,,
5.555364324,Walk,0.046,,,
5.563058692,Walk,0.078,,,
5.57075306,Walk,0.073,,,
5.578447428,Walk,0.095,,,
5.583,Walk,,,,
5.586141796,Walk,0.112,,,
5.593836164,Walk,0.102,,,
5.601530532,Walk,0.124,,,
5.6092249,Walk,0.114,,,
5.61691928,Walk,0.124,,,
5.624613648,Walk,0.144,,,
5.632308016,Walk,0.092,,,
5.640002384,Walk,0.08,,,
5.647696752,Walk,0.061,,,
5.65539112,Walk,0.031,,,
5.663085488,Walk,0.036,,,
5.667,Walk,,,,
5.670779856,Walk,0.019,,,
5.678474224,Walk,0.036,,,
5.686168592,Walk,0.046,,,
5.69386296,Walk,0.017,,,
5.701557328,Walk,0.031,,,
5.709251696,Walk,0.034,,,
5.716946064,Walk,0.046,,,
5.724640432,Walk,0.066,,,
5.7323348,Walk,0.041,,,
5.740029168,Walk,0.056,,,
5.747723536,Walk,0.061,,,
5.75,Walk,,,,
5.755417904,Walk,0.056,,,
5.763112272,Walk,0.075,,,
5.77080664,Walk,0.058,,,
5.778501008,Walk,0.066,,,
5.786195376,Walk,0.061,,,
5.793889744,Walk,0.026,,,
5.801584112,Walk,0.044,,,
5.80927848,Walk,0.036,,,
5.816972848,Walk,0.061,,,
5.824667216,Walk,0.112,,,
