norm_time    , CharacterStatus, ECG   , HR   , RR   , Marker
  1.893830144, Walk           , 0.111 ,      ,      , 
  1.901530112, Walk           , 0.144 ,      ,      , 
  1.90923008 , Walk           , 0.188 ,      ,      , 
  1.916930048, Walk           , 0.196 ,      ,      , 
  1.92       , Walk           ,       ,      ,      , 
  1.924620032, Walk           , 0.196 ,      ,      , 
  1.93232    , Walk           , 0.218 ,      ,      , 
  1.940019968, Walk           , 0.233 ,      ,      , 
  1.947720192, Walk           , 0.246 ,      ,      , 
  1.95542016 , Walk           , 0.253 ,      ,      , 
  1.963120128, Walk           , 0.238 ,      ,      , 
  1.970820096, Walk           , 0.198 ,      ,      , 
  1.97851008 , Walk           , 0.154 ,      ,      , 
  1.986210048, Walk           , 0.126 ,      ,      , 
  1.993910016, Walk           , 0.099 ,      ,      , 
  2.001609984, Walk           , 0.049 ,      ,      , 
  2.004      , Walk           ,       ,      ,      , 
  2.009310208, Walk           , 0.012 ,      ,      , 
  2.017010176, Walk           , -0.002,      ,      , 
  2.02470016 , Walk           , -0.027,      ,      , 
  2.032400128, Walk           , -0.057,      ,      , 
  2.040100096, Walk           , -0.062,      ,      , 
  2.047800064, Walk           , -0.044,      ,      , 
  2.055500032, Walk           , -0.034,      ,      , 
  2.0632     , Walk           , -0.034,      ,      , 
  2.070899968, Walk           , -0.019,      ,      , 
  2.078589952, Walk           , 0.009 ,      ,      , 
  2.086      , Walk           ,       ,      ,      , 
  2.086290176, Walk           , 0.027 ,      ,      , 
  2.093990144, Walk           , 0.019 ,      ,      , 
  2.101690112, Walk           , -0.002,      ,      , 
  2.10939008 , Walk           , -0.004,      ,      , 
  2.117090048, Walk           , 0.032 ,      ,      , 
  2.124780032, Walk           , 0.044 ,      ,      , 
  2.13248    , Walk           , 0.039 ,      ,      , 
  2.140179968, Walk           , 0.057 ,      ,      , 
  2.147880192, Walk           , 0.064 ,      ,      , 
  2.15558016 , Walk           , 0.032 ,      ,      , 
  2.163280128, Walk           , 0.004 ,      ,      , 
  2.170980096, Walk           , 0.029 ,      ,      , 
  2.171      , Walk           ,       ,      ,      , 
  2.17867008 , Walk           , 0.057 ,      ,      , 
  2.186370048, Walk           , 0.029 ,      ,      , 
  2.194070016, Walk           , 0.009 ,      ,      , 
  2.201769984, Walk           , 0.042 ,      ,      , 
  2.209469952, Walk           , 0.074 ,      ,      , 
  2.217170176, Walk           , 0.064 ,      ,      , 
  2.224870144, Walk           , 0.037 ,      ,      , 
  2.232560128, Walk           , 0.029 ,      ,      , 
  2.240260096, Walk           , 0.037 ,      ,      , 
  2.247960064, Walk           , 0.042 ,  95.0, 622.0, 
  2.254      , Walk           ,       ,      ,      , 
  2.255660032, Walk           , 0.052 ,      , 611.0, 
  2.26336    , Walk           , 0.054 ,      ,      , 
  2.271059968, Walk           , 0.019 ,      ,      , 
  2.278750208, Walk           , 0.007 ,      ,      , 
  2.286450176, Walk           , 0.039 ,      ,      , 
  2.294150144, Walk           , 0.024 ,      ,      , 
  2.301850112, Walk           , -0.012,      ,      , 
  2.30955008 , Walk           , -0.007,      ,      , 
  2.317250048, Walk           , -0.022,      ,      , 
  2.324950016, Walk           , -0.032,      ,      , 
  2.33264    , Walk           , -0.027,      ,      , 
  2.337      , Walk           ,       ,      ,      , 
  2.340339968, Walk           , -0.002,      ,      , 
  2.348040192, Walk           , 0.358 ,      ,      , 
  2.35574016 , Walk           , 1.078 ,      ,      , 
  2.363440128, Walk           , 1.524 ,      ,      , 
  2.371140096, Walk           , 1.069 ,      ,      , 
  2.378840064, Walk           , 0.079 ,      ,      , 
  2.386530048, Walk           , -0.248,      ,      , 
  2.394230016, Walk           , 0.044 ,      ,      , 
  2.401929984, Walk           , -0.014,      ,      , 
  2.409630208, Walk           , -0.206,      ,      , 
  2.417330176, Walk           , -0.077,      ,      , 
  2.422      , Walk           ,       ,      ,      , 
  2.425030144, Walk           , 0.012 ,      ,      , 
  2.432730112, Walk           , -0.049,      ,      , 
  2.440420096, Walk           , -0.047,      ,      , 
  2.448120064, Walk           , -0.012,      ,      , 
  2.455820032, Walk           , -0.024,      ,      , 
  2.46352    , Walk           , 0.0   ,      ,      , 
  2.471219968, Walk           , 0.064 ,      ,      , 
  2.478920192, Walk           , 0.087 ,      ,      , 
  2.48662016 , Walk           , 0.087 ,      ,      , 
  2.494310144, Walk           , 0.119 ,      ,      , 
  2.502010112, Walk           , 0.141 ,      ,      , 
  2.505      , Walk           ,       ,      ,      , 
  2.50971008 , Walk           , 0.144 ,      ,      , 
  2.517410048, Walk           , 0.179 ,      ,      , 
  2.525110016, Walk           , 0.196 ,      ,      , 
  2.532809984, Walk           , 0.174 ,      ,      , 
  2.540510208, Walk           , 0.193 ,      ,      , 
  2.548200192, Walk           , 0.231 ,      ,      , 
  2.55590016 , Walk           , 0.236 ,      ,      , 
  2.563600128, Walk           , 0.226 ,      ,      , 
  2.571300096, Walk           , 0.206 ,      ,      , 
  2.579000064, Walk           , 0.164 ,      ,      , 
  2.586700032, Walk           , 0.126 ,      ,      , 
  2.588      , Walk           ,       ,      ,      , 
  2.5944     , Walk           , 0.099 ,      ,      , 
  2.602089984, Walk           , 0.057 ,      ,      , 
  2.609789952, Walk           , 0.004 ,      ,      , 
  2.617490176, Walk           , -0.039,      ,      , 
  2.625190144, Walk           , -0.077,      ,      , 
  2.632890112, Walk           , -0.074,      ,      , 
  2.64059008 , Walk           , -0.039,      ,      , 
  2.648280064, Walk           , -0.052,      ,      , 
  2.655980032, Walk           , -0.084,      ,      , 
  2.66368    , Walk           , -0.037,      ,      , 
  2.671379968, Walk           , 0.002 ,      ,      , 
  2.672      , Walk           ,       ,      ,      , 
  2.679080192, Walk           , -0.032,      ,      , 
  2.68678016 , Walk           , -0.024,      ,      , 
  2.694480128, Walk           , 0.019 ,      ,      , 
  2.702170112, Walk           , 0.032 ,      ,      , 
  2.70987008 , Walk           , 0.027 ,      ,      , 
  2.717570048, Walk           , 0.012 ,      ,      , 
  2.725270016, Walk           , 0.009 ,      ,      , 
  2.732969984, Walk           , 0.052 ,      ,      , 
  2.740669952, Walk           , 0.067 ,      ,      , 
  2.748370176, Walk           , 0.017 ,      ,      , 
  2.755      , Walk           ,       ,      ,      , 
  2.75606016 , Walk           , 0.007 ,      ,      , 
  2.763760128, Walk           , 0.049 ,      ,      , 
  2.771460096, Walk           , 0.049 ,      ,      , 
  2.779160064, Walk           , 0.042 ,      ,      , 
  2.786860032, Walk           , 0.059 ,      ,      , 
  2.79456    , Walk           , 0.054 ,      ,      , 
  2.802259968, Walk           , 0.014 ,      ,      , 
  2.809950208, Walk           , -0.009,  96.0, 605.0, 
  2.817650176, Walk           , 0.002 ,      , 602.0, 
  2.825350144, Walk           , 0.024 ,      ,      , 
  2.833050112, Walk           , 0.017 ,      ,      , 
  2.839      , Walk           ,       ,      ,      , 
  2.84075008 , Walk           , 0.014 ,      ,      , 
  2.848450048, Walk           , 0.022 ,      ,      , 
  2.856150016, Walk           , 0.019 ,      ,      , 
  2.86384    , Walk           , 0.014 ,      ,      , 
  2.871539968, Walk           , -0.022,      ,      , 
  2.879240192, Walk           , -0.087,      ,      , 
  2.88694016 , Walk           , -0.082,      ,      , 
  2.894640128, Walk           , -0.037,      ,      , 
  2.902340096, Walk           , -0.042,      ,      , 
  2.91003008 , Walk           , -0.054,      ,      , 
  2.917730048, Walk           , -0.047,      ,      , 
  2.923      , Walk           ,       ,      ,      , 
  2.925430016, Walk           , -0.037,      ,      , 
  2.933129984, Walk           , -0.049,      ,      , 
  2.940830208, Walk           , -0.017,      ,      , 
  2.948530176, Walk           , 0.348 ,      ,      , 
  2.95622016 , Walk           , 1.061 ,      ,      , 
  2.963920128, Walk           , 1.509 ,      ,      , 
  2.971620096, Walk           , 1.041 ,      ,      , 
  2.979320064, Walk           , 0.062 ,      ,      , 
  2.987020032, Walk           , -0.236,      ,      , 
  2.99472    , Walk           , 0.029 ,      ,      , 
  3.002409984, Walk           , -0.042,      ,      , 
  3.006      , Walk           ,       ,      ,      , 
  3.010109952, Walk           , -0.191,      ,      , 
  3.017810176, Walk           , -0.074,      ,      , 
  3.025510144, Walk           , -0.024,      ,      , 
  3.033210112, Walk           , -0.091,      ,      , 
  3.04091008 , Walk           , -0.087,      ,      , 
  3.048610048, Walk           , -0.037,      ,      , 
  3.056300032, Walk           , -0.009,      ,      , 
  3.064      , Walk           , 0.019 ,      ,      , 
  3.071699968, Walk           , 0.032 ,      ,      , 
  3.079400192, Walk           , 0.012 ,      ,      , 
  3.08710016 , Walk           , 0.032 ,      ,      , 
  3.09       , Walk           ,       ,      ,      , 
  3.094800128, Walk           , 0.091 ,      ,      , 
  3.102490112, Walk           , 0.104 ,      ,      , 
  3.11019008 , Walk           , 0.089 ,      ,      , 
  3.117890048, Walk           , 0.136 ,      ,      , 
  3.125590016, Walk           , 0.201 ,      ,      , 
  3.133289984, Walk           , 0.208 ,      ,      , 
  3.140989952, Walk           , 0.203 ,      ,      , 
  3.148680192, Walk           , 0.231 ,      ,      , 
