norm_time,CharacterStatus,ECG,HR,RR,Marker
96.141,RightHandToFace,0.206,,,
96.224,RightHandToFace,-0.101,,,
96.307,RightHandToFace,-0.024,,,
96.391,RightHandToFace,0.029,,,
96.473,RightHandToFace,0.039,,,
96.558,RightHandToFace,1.399,,,
96.641,RightHandToFace,0.014,,,
96.725,RightHandToFace,0.261,,,
96.794,RightHandToFace,0.052,,,
96.796,RightHandToFace,0.052,,,
96.809,RightHandToFace,-0.032,,,
96.81,RightHandToFace,-0.032,,,
96.811,RightHandToFace,-0.032,,,
96.906,RightHandToFace,0.049,,,
97.002,RightHandToFace,0.126,,,
97.087,RightHandToFace,0.109,,,
97.17,RightHandToFace,1.228,,,
97.253,RightHandToFace,0.049,,,
97.337,RightHandToFace,0.228,,,
97.421,RightHandToFace,-0.067,,,
97.503,RightHandToFace,0.034,,,
97.587,RightHandToFace,0.069,,,
97.671,RightHandToFace,0.059,,,
97.754,RightHandToFace,0.024,,,
97.839,RightHandToFace,-0.067,,,
97.922,RightHandToFace,0.101,,,
98.006,RightHandToFace,0.049,,,
98.089,RightHandToFace,-0.047,,,
98.173,RightHandToFace,0.022,,,
98.255,RightHandToFace,0.027,,,
98.339,RightHandToFace,-0.022,,,
98.423,RightHandToFace,-0.171,,,
98.507,RightHandToFace,0.032,,,
98.59,RightHandToFace,0.226,,,
98.673,RightHandToFace,-0.072,,,
98.757,RightHandToFace,0.049,,,
98.841,RightHandToFace,0.012,,,
98.924,RightHandToFace,0.034,,,
99.007,RightHandToFace,0.666,,,
