norm_time,Character_status,ecg,hr,rr,marker
0.530997918,Walk,0.057,,,
0.53869354,Walk,0.048,,,
0.546389162,Walk,0.098,,,
0.554084784,Walk,0.437,,,
0.56178043,Walk,1.123,,,
0.56947647,Walk,1.399,,,
0.57717251,Walk,0.476,,,
0.583,Walk,,,,
0.58486855,Walk,-0.637,,,
0.59256459,Walk,-0.562,,,
0.60026063,Walk,-0.062,,,
0.60795667,Walk,-0.04,,,
0.61565271,Walk,-0.062,,,
0.62334875,Walk,0.067,,,
0.63104479,Walk,0.101,,,
0.63874083,Walk,0.088,,,
0.64643687,Walk,0.125,,,
0.65413291,Walk,0.146,,,
0.66182895,Walk,0.144,,,
0.666,Walk,,,,
0.66952499,Walk,0.158,,,
0.67722103,Walk,0.168,,,
0.68491707,Walk,0.177,,,
0.69261311,Walk,0.194,,,
0.70030915,Walk,0.216,,,
0.70800519,Walk,0.233,,,
0.71570123,Walk,0.247,,,
0.72339727,Walk,0.266,,,
0.73109331,Walk,0.286,,,
0.73878935,Walk,0.307,,,
0.74648539,Walk,0.322,,,
0.75,Walk,,,,
0.75418143,Walk,0.327,,,
0.76187747,Walk,0.324,,,
0.76957351,Walk,0.312,,,
0.77726955,Walk,0.293,,,
0.78496559,Walk,0.274,,,
0.79266163,Walk,0.254,,,
0.80035767,Walk,0.235,,,
0.80805371,Walk,0.204,,,
0.81574975,Walk,0.158,,,
0.82344579,Walk,0.11,,,
0.83114183,Walk,0.074,,,
0.833,Walk,,,,
0.83883787,Walk,0.048,,,
0.84653391,Walk,0.016,,,
0.85422995,Walk,-0.007,,,
0.86192599,Walk,-0.014,,,
0.86962203,Walk,-0.019,,,
0.87731807,Walk,-0.019,,,
0.88501411,Walk,-0.007,,,
0.89271015,Walk,0.002,,,
0.90040619,Walk,-0.002,,,
0.90810223,Walk,-0.002,,,
0.91579827,Walk,0.009,,,
0.917,Walk,,,,
0.92349431,Walk,0.019,,,
0.93119035,Walk,0.021,,,
0.93888639,Walk,0.028,,,
0.94658243,Walk,0.036,,,
0.95427847,Walk,0.038,,,
0.96197451,Walk,0.04,,,
0.96967055,Walk,0.04,,,
0.97736659,Walk,0.04,,,
0.98506263,Walk,0.04,,,
0.99275867,Walk,0.036,,,
0.999,Walk,,,,
1.00045471,Walk,0.026,,,
1.00815075,Walk,0.021,,,
1.01584679,Walk,0.014,,,
1.02354283,Walk,0.014,,,
1.03123887,Walk,0.019,,,
1.03893491,Walk,0.021,,,
1.04663095,Walk,0.019,,,
1.05432699,Walk,0.009,,,
1.06202303,Walk,0.002,,,
1.06971907,Walk,0.002,,,
1.07741511,Walk,0.009,,,
1.082,Walk,,,,
1.08511115,Walk,0.026,,,
1.09280719,Walk,0.064,,,
1.10050323,Walk,0.093,,,
1.10819927,Walk,0.098,,,
1.11589531,Walk,0.101,,,
1.123591378,Walk,0.086,88.0,657.0,
1.131287,Walk,0.055,,,
1.138982622,Walk,0.033,,,
1.146678244,Walk,0.028,,,
1.154373866,Walk,0.036,,,
1.162069488,Walk,0.045,,,
1.165,Walk,,,,
1.16976511,Walk,0.05,,,
1.177460732,Walk,0.045,,,
1.185156354,Walk,0.04,,,
1.192851976,Walk,0.036,,,
1.200547598,Walk,0.057,,,
1.20824322,Walk,0.293,,,
1.215938842,Walk,0.904,,,
1.223634464,Walk,1.337,,,
1.231330086,Walk,0.634,,,
1.239025708,Walk,-0.562,,,
1.24672133,Walk,-0.6970000000000001,,,
1.25,Walk,,,,
1.254416952,Walk,-0.153,,,
1.262112574,Walk,-0.031,,,
1.269808196,Walk,-0.067,,,
1.277503818,Walk,0.052,,,
1.28519944,Walk,0.101,,,
1.292895062,Walk,0.088,,,
1.300590684,Walk,0.129,,,
1.308286306,Walk,0.158,,,
1.315981928,Walk,0.161,,,
1.32367755,Walk,0.18,,,
1.331373172,Walk,0.199,,,
1.333,Walk,,,,
1.339068794,Walk,0.211,,,
1.346764416,Walk,0.228,,,
1.354460038,Walk,0.242,,,
1.36215566,Walk,0.257,,,
1.369851282,Walk,0.276,,,
1.377546904,Walk,0.295,,,
1.385242526,Walk,0.312,,,
1.392938148,Walk,0.322,,,
1.40063377,Walk,0.329,,,
1.408329392,Walk,0.336,,,
1.416,Walk,,,,
1.416025014,Walk,0.329,,,
1.423720636,Walk,0.317,,,
1.431416258,Walk,0.305,,,
1.43911188,Walk,0.29,,,
1.446807502,Walk,0.269,,,
1.454503124,Walk,0.245,,,
1.462198746,Walk,0.221,,,
1.469894368,Walk,0.185,,,
1.47758999,Walk,0.146,,,
1.485285612,Walk,0.105,,,
1.492981234,Walk,0.062,,,
1.499,Walk,,,,
1.500676856,Walk,0.028,,,
1.508372478,Walk,0.002,,,
1.5160681,Walk,-0.019,,,
1.523763722,Walk,-0.021,,,
1.531459344,Walk,-0.009,,,
1.539154966,Walk,-0.004,,,
1.546850588,Walk,0.002,,,
1.55454621,Walk,0.009,,,
1.562241832,Walk,0.014,,,
1.569937454,Walk,0.016,,,
1.577633076,Walk,0.024,,,
1.582,Walk,,,,
1.585328698,Walk,0.031,,,
1.59302432,Walk,0.036,,,
1.600719942,Walk,0.038,,,
1.608415564,Walk,0.038,,,
1.616111186,Walk,0.043,,,
1.623806808,Walk,0.048,,,
1.63150243,Walk,0.04,,,
1.639198052,Walk,0.036,,,
1.646893674,Walk,0.036,,,
1.654589296,Walk,0.033,,,
1.662284918,Walk,0.024,,,
1.665,Walk,,,,
1.66998054,Walk,0.016,,,
1.677676162,Walk,0.007,,,
1.68537181,Walk,-0.007,,,
1.693067432,Walk,-0.012,,,
1.700763054,Walk,-0.004,,,
1.708458676,Walk,0.0,,,
1.716154298,Walk,-0.004,,,
1.72384992,Walk,-0.004,,,
1.731545542,Walk,-0.009,,,
1.739241164,Walk,-0.019,,,
1.746936786,Walk,-0.033,,,
1.749,Walk,,,,
1.754632408,Walk,-0.021,,,
1.76232803,Walk,0.026,,,
1.770023652,Walk,0.057,,,
1.777719274,Walk,0.062,,,
1.785414896,Walk,0.076,,,
1.793110518,Walk,0.067,,,
1.80080614,Walk,0.031,,,
1.808501762,Walk,0.012,,,
1.816197384,Walk,0.019,,,
1.823893006,Walk,0.031,,,
1.831588628,Walk,0.033,,,
1.833,Walk,,,,
1.83928425,Walk,0.038,,,
1.846979872,Walk,0.052,,,
1.854675494,Walk,0.057,,,
1.862371116,Walk,0.052,,,
1.870066738,Walk,0.062,,,
1.87776236,Walk,0.242,,,
1.885457982,Walk,0.769,,,
1.893153604,Walk,1.284,,,
1.900849226,Walk,0.839,,,
1.908544848,Walk,-0.372,,,
1.916,Walk,,,,
1.91624047,Walk,-0.769,,,
1.923936092,Walk,-0.252,,,
1.931631714,Walk,-0.019,,,
1.939327336,Walk,-0.064,,,
1.947022958,Walk,0.043,,,
1.95471858,Walk,0.115,,,
1.962414202,Walk,0.101,,,
1.970109824,Walk,0.134,,,
1.977805446,Walk,0.168,,,
1.985501068,Walk,0.165,,,
1.99319669,Walk,0.182,,,
1.999,Walk,,,,
2.000892312,Walk,0.211,,,
2.008587934,Walk,0.223,,,
2.016283556,Walk,0.233,,,
2.023979178,Walk,0.247,,,
2.0316748,Walk,0.264,,,
2.039370422,Walk,0.283,,,
2.047066044,Walk,0.3,,,
2.054761666,Walk,0.317,,,
2.062457288,Walk,0.336,,,
2.07015291,Walk,0.346,,,
2.077848532,Walk,0.351,,,
2.083,Walk,,,,
2.085544154,Walk,0.355,,,
2.093239776,Walk,0.351,,,
2.100935398,Walk,0.336,,,
2.10863102,Walk,0.315,,,
2.116326642,Walk,0.295,,,
2.124022264,Walk,0.276,,,
2.131717886,Walk,0.245,,,
2.139413508,Walk,0.206,,,
2.14710913,Walk,0.173,,,
2.154804752,Walk,0.134,,,
2.162500374,Walk,0.084,,,
2.165,Walk,,,,
2.170195996,Walk,0.038,,,
2.177891618,Walk,0.004,,,
2.18558724,Walk,-0.019,,,
2.193282862,Walk,-0.028,,,
2.200978484,Walk,-0.024,,,
2.208674106,Walk,-0.021,,,
2.216369728,Walk,-0.014,,,
2.22406535,Walk,0.0,,,
2.231760972,Walk,0.007,,,
2.239456594,Walk,0.016,,,
2.24715224,Walk,0.024,89.0,644.0,
2.249,Walk,,,,
2.254847862,Walk,0.026,,645.0,
2.262543484,Walk,0.028,,,
2.270239106,Walk,0.038,,,
2.277934728,Walk,0.048,,,
2.28563035,Walk,0.048,,,
2.293325972,Walk,0.045,,,
2.301021594,Walk,0.043,,,
2.308717216,Walk,0.043,,,
2.316412838,Walk,0.036,,,
2.32410846,Walk,0.026,,,
2.331804082,Walk,0.026,,,
2.333,Walk,,,,
2.339499704,Walk,0.019,,,
2.347195326,Walk,-0.002,,,
2.354890948,Walk,-0.009,,,
2.36258657,Walk,0.0,,,
2.370282192,Walk,0.002,,,
2.377977814,Walk,-0.004,,,
2.385673436,Walk,-0.007,,,
2.393369058,Walk,-0.002,,,
2.40106468,Walk,-0.012,,,
2.408760302,Walk,-0.033,,,
2.416,Walk,,,,
2.416455924,Walk,-0.038,,,
2.424151546,Walk,-0.026,,,
2.431847168,Walk,-0.016,,,
2.43954279,Walk,0.012,,,
2.447238412,Walk,0.052,,,
2.454934034,Walk,0.067,,,
2.462629656,Walk,0.074,,,
2.470325278,Walk,0.072,,,
2.4780209,Walk,0.05,,,
2.485716522,Walk,0.026,,,
2.493412144,Walk,0.021,,,
2.499,Walk,,,,
2.501107766,Walk,0.031,,,
2.508803388,Walk,0.045,,,
2.51649901,Walk,0.052,,,
2.524194632,Walk,0.055,,,
2.531890254,Walk,0.052,,,
2.539585876,Walk,0.052,,,
2.547281498,Walk,0.06,,,
2.55497712,Walk,0.189,,,
2.562672742,Walk,0.678,,,
2.570368364,Walk,1.322,,,
2.578063986,Walk,1.115,,,
2.582,Walk,,,,
2.585759608,Walk,-0.153,,,
2.59345523,Walk,-0.868,,,
2.601150852,Walk,-0.377,,,
2.608846474,Walk,0.0,,,
2.616542096,Walk,-0.069,,,
2.624237718,Walk,-0.002,,,
2.63193334,Walk,0.113,,,
2.639628962,Walk,0.11,,,
2.647324584,Walk,0.127,,,
2.655020206,Walk,0.17,,,
2.662715828,Walk,0.175,,,
2.665,Walk,,,,
2.67041145,Walk,0.182,,,
2.678107072,Walk,0.204,,,
2.685802694,Walk,0.211,,,
2.693498316,Walk,0.214,,,
2.701193938,Walk,0.238,,,
2.70888956,Walk,0.254,,,
2.716585182,Walk,0.264,,,
2.724280804,Walk,0.293,,,
2.731976426,Walk,0.317,,,
2.739672048,Walk,0.327,,,
2.74736767,Walk,0.341,,,
2.749,Walk,,,,
2.755063292,Walk,0.36,,,
2.762758914,Walk,0.365,,,
2.770454536,Walk,0.353,,,
2.778150158,Walk,0.341,,,
2.78584578,Walk,0.322,,,
2.793541402,Walk,0.3,,,
2.801237024,Walk,0.281,,,
2.80893267,Walk,0.257,89.0,655.0,
2.81662871,Walk,0.221,,,
2.82432475,Walk,0.168,,,
2.832,Walk,,,,
2.83202079,Walk,0.12,,,
2.83971683,Walk,0.084,,,
2.84741287,Walk,0.045,,,
2.85510891,Walk,-0.002,,,
2.86280495,Walk,-0.036,,,
2.87050099,Walk,-0.048,,,
2.87819703,Walk,-0.048,,,
2.88589307,Walk,-0.043,,,
2.89358911,Walk,-0.036,,,
2.90128515,Walk,-0.021,,,
2.90898119,Walk,-0.007,,,
2.916,Walk,,,,
2.91667723,Walk,-0.004,,,
2.92437327,Walk,-0.002,,,
2.93206931,Walk,0.007,,,
2.93976535,Walk,0.012,,,
2.94746139,Walk,0.019,,,
2.95515743,Walk,0.026,,,
2.96285347,Walk,0.028,,,
2.97054951,Walk,0.026,,,
2.97824555,Walk,0.026,,,
2.98594159,Walk,0.031,,,
2.99363763,Walk,0.033,,,
2.998,Walk,,,,
3.00133367,Walk,0.019,,,
3.00902971,Walk,0.007,,,
3.01672575,Walk,-0.002,,,
3.02442179,Walk,-0.002,,,
3.03211783,Walk,0.004,,,
3.03981387,Walk,0.004,,,
3.04750991,Walk,-0.002,,,
3.05520595,Walk,0.0,,,
3.06290199,Walk,0.0,,,
3.07059803,Walk,-0.014,,,
3.07829407,Walk,-0.019,,,
3.082,Walk,,,,
3.08599011,Walk,-0.009,,,
3.09368615,Walk,0.012,,,
3.10138219,Walk,0.048,,,
3.10907823,Walk,0.069,,,
3.11677427,Walk,0.069,,,
3.12447031,Walk,0.06,,,
3.13216635,Walk,0.038,,,
3.13986239,Walk,0.009,,,
3.14755843,Walk,-0.002,,,
3.15525447,Walk,0.002,,,
3.16295051,Walk,0.016,,,
3.165,Walk,,,,
3.17064655,Walk,0.033,,,
3.17834259,Walk,0.04,,,
3.18603863,Walk,0.033,,,
3.19373467,Walk,0.016,,,
3.20143071,Walk,0.0,,,
3.20912675,Walk,0.084,,,
3.21682279,Walk,0.509,,,
3.22451883,Walk,1.24,,,
3.23221487,Walk,1.329,,,
3.23991091,Walk,0.108,,,
3.24760695,Walk,-0.954,,,
3.248,Walk,,,,
3.25530299,Walk,-0.598,,,
3.26299903,Walk,-0.074,,,
3.27069507,Walk,-0.129,,,
3.27839111,Walk,-0.074,,,
3.28608715,Walk,0.091,,,
3.29378319,Walk,0.091,,,
3.30147923,Walk,0.098,,,
3.30917527,Walk,0.156,,,
3.31687131,Walk,0.163,,,
3.32456735,Walk,0.17,,,
3.332,Walk,,,,
3.33226339,Walk,0.202,,,
3.33995943,Walk,0.216,,,
3.34765547,Walk,0.228,,,
3.35535151,Walk,0.25,,,
3.36304755,Walk,0.259,,,
3.370743618,Walk,0.264,,,
3.37843924,Walk,0.29,,,
3.386134862,Walk,0.319,,,
3.393830484,Walk,0.336,,,
3.401526106,Walk,0.348,,,
3.409221728,Walk,0.365,,,
3.415,Walk,,,,
3.41691735,Walk,0.375,,,
3.424612972,Walk,0.355,,,
3.432308594,Walk,0.327,,,
3.440004216,Walk,0.31,,,
3.447699838,Walk,0.286,,,
3.45539546,Walk,0.25,,,
3.463091082,Walk,0.216,,,
3.470786704,Walk,0.18,,,
3.478482326,Walk,0.134,,,
3.486177948,Walk,0.081,,,
3.49387357,Walk,0.033,,,
3.498,Walk,,,,
3.501569192,Walk,-0.002,,,
3.509264814,Walk,-0.028,,,
3.516960436,Walk,-0.05,,,
3.524656058,Walk,-0.064,,,
3.53235168,Walk,-0.067,,,
3.540047302,Walk,-0.06,,,
3.547742924,Walk,-0.055,,,
3.555438546,Walk,-0.043,,,
3.563134168,Walk,-0.031,,,
3.57082979,Walk,-0.026,,,
3.578525412,Walk,-0.016,,,
3.582,Walk,,,,
3.586221034,Walk,-0.002,,,
3.593916656,Walk,0.002,,,
3.601612278,Walk,0.004,,,
3.6093079,Walk,0.012,,,
3.617003522,Walk,0.016,,,
3.624699144,Walk,0.019,,,
3.632394766,Walk,0.012,,,
3.640090388,Walk,0.004,,,
3.64778601,Walk,0.004,,,
3.655481632,Walk,-0.002,,,
3.663177254,Walk,-0.009,,,
3.665,Walk,,,,
3.670872876,Walk,-0.009,,,
3.678568498,Walk,-0.009,,,
3.68626412,Walk,-0.016,,,
3.693959742,Walk,-0.026,,,
3.701655364,Walk,-0.043,,,
3.709350986,Walk,-0.05,,,
3.717046608,Walk,-0.045,,,
3.72474223,Walk,-0.043,,,
3.732437852,Walk,-0.024,,,
3.740133474,Walk,0.016,,,
3.747829096,Walk,0.04,,,
3.748,Walk,,,,
3.755524718,Walk,0.05,,,
3.76322034,Walk,0.048,,,
3.770915962,Walk,0.021,,,
3.778611584,Walk,-0.009,,,
3.786307206,Walk,-0.016,,,
3.794002828,Walk,-0.004,,,
3.80169845,Walk,0.004,,,
3.809394072,Walk,0.009,,,
3.817089694,Walk,0.016,,,
3.824785316,Walk,0.021,,,
3.832,Walk,,,,
3.832480938,Walk,0.014,,,
3.84017656,Walk,0.002,,,
3.847872182,Walk,0.088,,,
3.855567804,Walk,0.555,,,
3.863263426,Walk,1.315,,,
3.870959048,Walk,1.329,,,
3.87865467,Walk,0.062,,,
3.886350292,Walk,-0.911,,,
3.894045914,Walk,-0.521,,,
3.901741536,Walk,-0.064,,,
3.909437158,Walk,-0.134,,,
3.916,Walk,,,,
3.91713278,Walk,-0.072,,,
3.924828402,Walk,0.076,,,
3.932524048,Walk,0.074,90.0,671.0,
3.94021967,Walk,0.086,,679.0,
3.947915292,Walk,0.141,,,
3.955610914,Walk,0.146,,,
3.963306536,Walk,0.141,,,
3.971002158,Walk,0.158,,,
3.97869778,Walk,0.18,,,
3.986393402,Walk,0.192,,,
3.994089024,Walk,0.206,,,
3.998,Walk,,,,
4.001784646,Walk,0.226,,,
4.009480268,Walk,0.24,,,
4.01717589,Walk,0.259,,,
4.024871512,Walk,0.286,,,
4.032567134,Walk,0.307,,,
4.040262756,Walk,0.329,,,
4.047958378,Walk,0.346,,,
4.055654,Walk,0.346,,,
4.063349622,Walk,0.341,,,
4.071045244,Walk,0.331,,,
4.078740866,Walk,0.312,,,
4.082,Walk,,,,
4.086436488,Walk,0.283,,,
4.09413211,Walk,0.252,,,
4.101827732,Walk,0.209,,,
4.109523354,Walk,0.156,,,
4.117218976,Walk,0.105,,,
4.124914598,Walk,0.062,,,
4.13261022,Walk,0.026,,,
4.140305842,Walk,-0.007,,,
4.148001464,Walk,-0.04,,,
4.155697086,Walk,-0.057,,,
4.163392708,Walk,-0.062,,,
4.165,Walk,,,,
4.17108833,Walk,-0.062,,,
4.178783952,Walk,-0.06,,,
4.186479574,Walk,-0.052,,,
4.194175196,Walk,-0.052,,,
4.201870818,Walk,-0.057,,,
4.20956644,Walk,-0.05,,,
4.217262062,Walk,-0.033,,,
4.224957684,Walk,-0.021,,,
4.232653306,Walk,-0.016,,,
4.240348928,Walk,-0.014,,,
4.248,Walk,,,,
4.24804455,Walk,-0.007,,,
4.255740172,Walk,0.002,,,
4.263435794,Walk,0.007,,,
4.271131416,Walk,0.007,,,
4.278827038,Walk,0.004,,,
4.28652266,Walk,-0.002,,,
4.294218282,Walk,-0.007,,,
4.301913904,Walk,-0.016,,,
4.309609526,Walk,-0.016,,,
4.317305148,Walk,-0.012,,,
4.32500077,Walk,-0.016,,,
4.331,Walk,,,,
4.332696392,Walk,-0.019,,,
4.340392014,Walk,-0.019,,,
4.348087636,Walk,-0.036,,,
4.355783258,Walk,-0.048,,,
4.36347888,Walk,-0.038,,,
4.371174502,Walk,-0.026,,,
4.378870124,Walk,-0.002,,,
4.386565746,Walk,0.031,,,
4.394261368,Walk,0.048,,,
4.40195699,Walk,0.057,,,
4.409652612,Walk,0.05,,,
4.415,Walk,,,,
4.417348234,Walk,0.019,,,
4.425043856,Walk,-0.012,,,
4.432739478,Walk,-0.007,,,
4.4404351,Walk,0.007,,,
4.448130722,Walk,0.009,,,
4.455826344,Walk,0.016,,,
4.463521966,Walk,0.028,,,
4.471217588,Walk,0.028,,,
4.47891321,Walk,0.019,,,
4.486608832,Walk,0.014,,,
4.494304478,Walk,0.175,,,
4.498,Walk,,,,
4.5020001,Walk,0.757,,,
4.509695722,Walk,1.454,,,
4.517391344,Walk,1.154,,,
4.525086966,Walk,-0.211,,,
4.532782588,Walk,-0.872,,,
4.54047821,Walk,-0.363,,,
4.548173832,Walk,-0.043,,,
4.555869454,Walk,-0.12,,,
4.563565076,Walk,-0.028,,,
4.571260698,Walk,0.086,,,
4.57895632,Walk,0.086,,,
4.582,Walk,,,,
4.586651942,Walk,0.11,,,
4.594347564,Walk,0.146,,,
4.602043186,Walk,0.146,,,
4.609738808,Walk,0.158,,,
4.61743443,Walk,0.187,,,
4.625130052,Walk,0.197,,,
4.632825674,Walk,0.211,,,
4.640521296,Walk,0.235,,,
4.648216918,Walk,0.25,,,
4.65591254,Walk,0.262,,,
4.663608162,Walk,0.286,,,
4.665,Walk,,,,
4.671303784,Walk,0.31,,,
4.678999406,Walk,0.329,,,
4.686695028,Walk,0.346,,,
4.69439065,Walk,0.351,,,
4.702086272,Walk,0.339,,,
4.709781894,Walk,0.324,,,
4.717477516,Walk,0.315,,,
4.725173138,Walk,0.295,,,
4.73286876,Walk,0.271,,,
4.740564382,Walk,0.242,,,
4.747,Walk,,,,
4.748260004,Walk,0.204,,,
4.755955626,Walk,0.165,,,
4.763651248,Walk,0.122,,,
4.77134687,Walk,0.076,,,
4.779042492,Walk,0.038,,,
4.786738114,Walk,0.004,,,
4.794433736,Walk,-0.024,,,
4.802129358,Walk,-0.038,,,
4.80982498,Walk,-0.043,,,
4.817520602,Walk,-0.038,,,
4.825216224,Walk,-0.036,,,
4.831,Walk,,,,
4.832911846,Walk,-0.031,,,
4.840607468,Walk,-0.028,,,
4.84830309,Walk,-0.026,,,
4.855998712,Walk,-0.009,,,
4.863694334,Walk,0.0,,,
4.871389956,Walk,0.002,,,
4.879085578,Walk,0.014,,,
4.8867812,Walk,0.021,,,
4.894476822,Walk,0.024,,,
4.902172444,Walk,0.026,,,
4.909868066,Walk,0.033,,,
4.914,Walk,,,,
4.917563688,Walk,0.038,,,
4.92525931,Walk,0.033,,,
4.932954932,Walk,0.024,,,
4.940650554,Walk,0.021,,,
4.948346176,Walk,0.019,,,
4.956041798,Walk,0.014,,,
4.96373742,Walk,0.007,,,
4.971433042,Walk,0.002,,,
4.979128664,Walk,0.004,,,
4.986824286,Walk,0.002,,,
4.994519908,Walk,-0.007,,,
4.997,Walk,,,,
5.00221553,Walk,-0.009,,,
5.009911152,Walk,-0.014,,,
5.017606774,Walk,-0.019,,,
5.025302396,Walk,-0.007,,,
5.032998018,Walk,0.036,,,
5.04069364,Walk,0.084,,,
5.048389262,Walk,0.101,,,
5.05608491,Walk,0.081,90.0,656.0,
5.063780532,Walk,0.05,,,
5.071476154,Walk,0.021,,,
5.079171776,Walk,0.009,,,
5.082,Walk,,,,
5.086867398,Walk,0.007,,,
5.09456302,Walk,0.012,,,
5.102258642,Walk,0.019,,,
5.109954264,Walk,0.024,,,
5.117649886,Walk,0.026,,,
5.125345508,Walk,0.014,,,
5.13304113,Walk,-0.009,,,
5.140736752,Walk,0.076,,,
5.148432374,Walk,0.555,,,
5.156127996,Walk,1.313,,,
5.163,Walk,,,,
5.163823618,Walk,1.337,,,
5.17151924,Walk,0.105,,,
5.179214862,Walk,-0.858,,,
5.186910484,Walk,-0.507,,,
5.194606106,Walk,-0.06,,,
5.202301728,Walk,-0.122,,,
5.20999735,Walk,-0.086,,,
5.217692972,Walk,0.055,,,
5.225388594,Walk,0.072,,,
5.233084216,Walk,0.084,,,
5.240779838,Walk,0.134,,,
5.247,Walk,,,,
5.24847546,Walk,0.153,,,
5.256171082,Walk,0.158,,,
5.263866704,Walk,0.182,,,
5.271562326,Walk,0.209,,,
5.279257948,Walk,0.223,,,
5.28695357,Walk,0.238,,,
5.289,Walk,,,,
5.294649192,Walk,0.252,,,
5.302344814,Walk,0.269,,,
5.310040436,Walk,0.293,,,
5.317736058,Walk,0.315,,,
5.32543168,Walk,0.329,,,
5.331,Walk,,,,
5.333127302,Walk,0.343,,,
5.340822924,Walk,0.351,,,
5.348518546,Walk,0.346,,,
5.356214168,Walk,0.343,,,
5.36390979,Walk,0.334,,,
5.371605412,Walk,0.312,,,
5.379301034,Walk,0.29,,,
5.386996656,Walk,0.269,,,
5.394692278,Walk,0.24,,,
5.4023879,Walk,0.199,,,
5.410083522,Walk,0.156,,,
5.414,Walk,,,,
5.417779144,Walk,0.117,,,
5.425474766,Walk,0.081,,,
5.433170388,Walk,0.036,,,
5.44086601,Walk,-0.002,,,
5.448561632,Walk,-0.021,,,
5.456257254,Walk,-0.026,,,
5.463952876,Walk,-0.031,,,
5.471648498,Walk,-0.031,,,
5.47934412,Walk,-0.021,,,
5.487039742,Walk,-0.014,,,
5.494735364,Walk,-0.009,,,
5.497,Walk,,,,
5.502430986,Walk,-0.002,,,
5.510126608,Walk,0.009,,,
5.51782223,Walk,0.019,,,
5.525517852,Walk,0.021,,,
5.533213474,Walk,0.019,,,
5.540909096,Walk,0.024,,,
5.548604718,Walk,0.031,,,
5.55630034,Walk,0.028,,,
5.563995962,Walk,0.031,,,
5.571691584,Walk,0.036,,,
5.579387206,Walk,0.026,,,
5.581,Walk,,,,
5.587082828,Walk,0.014,,,
5.59477845,Walk,0.019,,,
5.602474072,Walk,0.024,,,
5.610169694,Walk,0.016,,,
5.61786534,Walk,0.009,,,
5.62556138,Walk,0.007,,,
5.63325742,Walk,0.002,,,
5.64095346,Walk,0.0,,,
5.6486495,Walk,-0.004,,,
5.65634554,Walk,-0.012,,,
5.664,Walk,,,,
5.66404158,Walk,-0.014,,,
5.67173762,Walk,-0.014,,,
5.67943366,Walk,0.002,,,
5.6871297,Walk,0.04,,,
5.69482574,Walk,0.074,,,
5.70252178,Walk,0.084,,,
5.71021782,Walk,0.076,,,
5.71791386,Walk,0.048,,,
5.7256099,Walk,0.009,,,
5.73330594,Walk,-0.009,,,
5.74100198,Walk,-0.012,,,
5.747,Walk,,,,
5.74869802,Walk,0.0,,,
5.75639406,Walk,0.009,,,
5.7640901,Walk,0.014,,,
5.77178614,Walk,0.019,,,
5.77948218,Walk,0.026,,,
5.78717822,Walk,0.019,,,
5.79487426,Walk,0.052,,,
5.8025703,Walk,0.355,,,
5.81026634,Walk,1.029,,,
5.81796238,Walk,1.387,,,
