Date,time_from_start,Character_type,Character_position.x,Character_position.y,Character_position.z,User_Action,Form_Question,Form_Answer,Left_hand_position_x,Left_hand_position_y,Left_hand_position_z,Right_hand_position_x,Right_hand_position_y,Right_hand_position_z,Headset_eyetracking_rotation_x,Headset_eyetracking_rotation_y,Headset_eyetracking_rotation_z,Character_status,norm_time
1715827532698,1481.241,Cow_boy,-6.000124,-1.0,0.09986936,Idle,,,-6.051318,-0.0956471,0.3897476,-5.95051,-0.09170836,-0.1624622,-0.2019325,0.7023414,0.10227,,0.0
1715827532782,1481.324,Cow_boy,-5.916456,-1.001256,0.09987141,Idle,,,-5.948749,-0.09227031,0.4029016,-5.863044,-0.08417267,-0.1752416,-0.2018787,0.7038639,0.1046066,,0.084
1715827532866,1481.407,Cow_boy,-5.83355,-1.0025,0.09987343,Idle,,,-5.910896,-0.0950498,0.4052127,-5.702514,-0.04482782,-0.2051368,-0.2003349,0.7066141,0.1116824,,0.168
1715827532949,1481.491,Cow_boy,-5.749824,-1.003757,0.09987549,Idle,,,-5.916319,-0.1172382,0.3825771,-5.505584,0.01511657,-0.2280373,-0.1986576,0.708567,0.1197628,,0.251
1715827533033,1481.575,Cow_boy,-5.665924,-1.005016,0.09987748,Idle,,,-5.830899,-0.1436552,0.3773099,-5.394722,0.02544272,-0.2124986,-0.1975461,0.7097234,0.1271387,,0.335
1715827533116,1481.659,Cow_boy,-5.581653,-1.006281,0.09987951,Idle,,,-5.681164,-0.1401796,0.4162978,-5.383155,0.0009274483,-0.1857603,-0.1963811,0.7106805,0.1338291,,0.418
1715827533199,1481.742,Cow_boy,-5.499081,-1.00752,0.09988157,Idle,,,-5.527962,-0.1182343,0.4796084,-5.421015,-0.04315251,-0.1407656,-0.1951307,0.7114505,0.1397366,,0.501
1715827533283,1481.825,Cow_boy,-5.415684,-1.008772,0.09988359,Idle,,,-5.353549,-0.06383425,0.5138335,-5.458696,-0.07637817,-0.1144855,-0.1941124,0.7120622,0.1449752,,0.585
1715827533366,1481.908,Cow_boy,-5.332775,-1.010016,0.09988562,Idle,,,-5.173548,0.005867243,0.5094634,-5.483455,-0.08668184,-0.1049536,-0.1935392,0.7130327,0.1489562,,0.668
1715827533450,1481.992,Cow_boy,-5.249222,-1.01127,0.09988759,Idle,,,-5.013011,0.04493952,0.5116678,-5.476784,-0.0973317,-0.07900658,-0.193305,0.7134935,0.1510439,,0.752
1715827533533,1482.076,Cow_boy,-5.164782,-1.012538,0.09988961,Idle,,,-4.894778,0.04276919,0.5283643,-5.411011,-0.1123577,-0.05914833,-0.1927185,0.7138215,0.151428,,0.835
1715827533617,1482.159,Cow_boy,-5.081802,-1.013783,0.09989164,Idle,,,-4.832935,0.01658785,0.5137756,-5.28722,-0.1081507,-0.09965762,-0.1913605,0.7141314,0.149167,,0.919
1715827533701,1482.243,Cow_boy,-4.99775,-1.015045,0.09989367,Idle,,,-4.811705,-0.03030801,0.4708221,-5.108071,-0.1045141,-0.1698301,-0.1896066,0.7151029,0.1452353,,1.003
1715827533785,1482.327,Cow_boy,-4.913901,-1.016303,0.09989581,Idle,,,-4.845229,-0.06673896,0.4396885,-4.90727,-0.06959754,-0.2206286,-0.1873299,0.7156002,0.1397707,,1.087
1715827533868,1482.41,Cow_boy,-4.831244,-1.017544,0.09989796,Idle,,,-4.894206,-0.09730351,0.4167041,-4.686925,-0.01136398,-0.2351274,-0.1852728,0.7159954,0.1333274,,1.17
1715827533951,1482.493,Cow_boy,-4.747995,-1.018793,0.0999001,Idle,,,-4.910468,-0.1246058,0.3888173,-4.503172,0.01784563,-0.2335556,-0.1838353,0.7157032,0.1263426,,1.253
1715827534034,1482.577,Cow_boy,-4.663746,-1.020058,0.09990225,Idle,,,-4.841222,-0.1504997,0.3736221,-4.386111,0.01648939,-0.2219343,-0.1829218,0.7151869,0.1192449,,1.336
1715827534118,1482.661,Cow_boy,-4.580398,-1.021309,0.0999044,Idle,,,-4.706461,-0.1609026,0.3934496,-4.346226,-0.003754973,-0.2002316,-0.1820801,0.7150159,0.1126911,,1.42
1715827534203,1482.744,Cow_boy,-4.496936,-1.022561,0.09990654,Idle,,,-4.553609,-0.1440558,0.461935,-4.373213,-0.04245269,-0.1542753,-0.1805359,0.7157668,0.1068189,,1.505
1715827534286,1482.828,Cow_boy,-4.412698,-1.023826,0.09990869,Idle,,,-4.384666,-0.1035206,0.5072497,-4.412641,-0.08403021,-0.1218456,-0.1779614,0.7169707,0.1024371,,1.588
1715827534370,1482.912,Cow_boy,-4.329216,-1.025079,0.09991083,Idle,,,-4.203849,-0.03272247,0.5101212,-4.444029,-0.09910357,-0.1102207,-0.1748738,0.7187406,0.09992134,,1.672
1715827534452,1482.995,Cow_boy,-4.246275,-1.026323,0.09991298,Idle,,,-4.034887,0.01867557,0.5060601,-4.449861,-0.1106589,-0.09186985,-0.1710532,0.7200845,0.09930267,,1.754
1715827534536,1483.078,Cow_boy,-4.162825,-1.027576,0.09991501,Idle,,,-3.89824,0.03305817,0.5203694,-4.408772,-0.1212891,-0.06408908,-0.1672084,0.7214809,0.09967031,,1.838
1715827534619,1483.162,Cow_boy,-4.07934,-1.028829,0.09991715,Idle,,,-3.818987,0.01027501,0.5278648,-4.306656,-0.1285999,-0.07382848,-0.163743,0.7220275,0.1009358,,1.921
