Date,time_from_start,Character_type,Character_position.x,Character_position.y,Character_position.z,User_Action,Form_Question,Form_Answer,Left_hand_position_x,Left_hand_position_y,Left_hand_position_z,Right_hand_position_x,Right_hand_position_y,Right_hand_position_z,Headset_eyetracking_rotation_x,Headset_eyetracking_rotation_y,Headset_eyetracking_rotation_z,Character_status,norm_time
1715323825377,702.729,Cow_boy,-6.000126,-1.0,0.09986936,Idle,,,-6.051211,-0.09563512,0.3896567,-5.950437,-0.09175384,-0.1624188,0.03197717,0.6103659,0.09869406,,0.0
1715323825460,702.8121,Cow_boy,-5.917008,-1.001248,0.09987139,Idle,,,-5.949262,-0.09222174,0.4029087,-5.863338,-0.08413351,-0.1752038,0.03034434,0.6094918,0.09820741,,0.083
1715323825543,702.8963,Cow_boy,-5.83285,-1.002511,0.09987345,Idle,,,-5.910218,-0.0950436,0.405195,-5.701695,-0.04488802,-0.2050213,0.0284088,0.6085034,0.09673042,,0.166
1715323825627,702.9792,Cow_boy,-5.749959,-1.003755,0.09987546,Idle,,,-5.915452,-0.116859,0.3830092,-5.507065,0.0142715,-0.2278391,0.02611284,0.6084089,0.0950554,,0.25
1715323825710,703.0625,Cow_boy,-5.666677,-1.005005,0.09987742,Idle,,,-5.832153,-0.1435319,0.3771975,-5.395063,0.02564263,-0.2126114,0.02278055,0.6111358,0.09378183,,0.333
1715323825793,703.1462,Cow_boy,-5.583018,-1.00626,0.09987945,Idle,,,-5.68334,-0.1404167,0.4153614,-5.383295,0.001290441,-0.186318,0.02016255,0.6109322,0.09307249,,0.416
1715323825877,703.2289,Cow_boy,-5.500347,-1.007501,0.09988145,Idle,,,-5.529282,-0.1182389,0.4795807,-5.422209,-0.04310602,-0.1407807,0.01733305,0.610544,0.09278217,,0.5
1715323825960,703.3121,Cow_boy,-5.417117,-1.00875,0.09988341,Idle,,,-5.355125,-0.06393307,0.5138084,-5.459945,-0.07633793,-0.1145041,0.0146936,0.6095725,0.09310353,,0.583
1715323826043,703.3958,Cow_boy,-5.333404,-1.010007,0.09988544,Idle,,,-5.175948,0.004921079,0.5095845,-5.482417,-0.08634126,-0.105353,0.01243817,0.6094482,0.09395538,,0.666
1715323826126,703.4787,Cow_boy,-5.250537,-1.01125,0.09988759,Idle,,,-5.015618,0.04441988,0.511233,-5.476925,-0.09725702,-0.07983293,0.009963694,0.6098473,0.09478849,,0.749
1715323826210,703.5624,Cow_boy,-5.166845,-1.012506,0.09988961,Idle,,,-4.896638,0.04330063,0.5280004,-5.413471,-0.1121466,-0.05915406,0.00629496,0.6105824,0.09462535,,0.833
1715323826293,703.646,Cow_boy,-5.08324,-1.013761,0.0998917,Idle,,,-4.833352,0.01728296,0.5150642,-5.290576,-0.1086023,-0.09740963,0.002043786,0.6105742,0.09376977,,0.916
1715323826377,703.7285,Cow_boy,-5.000789,-1.014999,0.09989367,Idle,,,-4.811832,-0.02868682,0.4724003,-5.114504,-0.1047226,-0.1672976,-0.002239578,0.6110453,0.09268367,,1.0
