Date,time_from_start,Character_type,Character_position.x,Character_position.y,Character_position.z,User_Action,Form_Question,Form_Answer,Left_hand_position_x,Left_hand_position_y,Left_hand_position_z,Right_hand_position_x,Right_hand_position_y,Right_hand_position_z,Headset_eyetracking_rotation_x,Headset_eyetracking_rotation_y,Headset_eyetracking_rotation_z,Character_status,norm_time
1715760371578,660.7862,Robot Kyle,-6.000125,-1.0,0.09986936,Idle,,,-6.040675,-0.1006242,0.3823722,-5.934072,-0.09607643,-0.1504385,-0.1052047,0.4844845,0.1124933,,0.0
1715760371661,660.8694,Robot Kyle,-5.916924,-1.001249,0.0998714,Idle,,,-5.933414,-0.09693301,0.3932101,-5.843097,-0.08796209,-0.1599156,-0.104167,0.4846953,0.1119667,,0.083
1715760371744,660.9528,Robot Kyle,-5.833491,-1.002501,0.09987342,Idle,,,-5.890608,-0.1012421,0.3901278,-5.673141,-0.04774582,-0.1863832,-0.1032874,0.4850718,0.1116122,,0.166
1715760371827,661.036,Robot Kyle,-5.750314,-1.003749,0.09987546,Idle,,,-5.893131,-0.1264464,0.3625187,-5.473763,0.01142371,-0.209591,-0.1024693,0.4851774,0.1112807,,0.249
1715760371910,661.1194,Robot Kyle,-5.666932,-1.005001,0.09987748,Idle,,,-5.802873,-0.1527209,0.3539789,-5.356359,0.02297652,-0.1934203,-0.1018501,0.4852766,0.1108121,,0.332
1715760371993,661.2021,Robot Kyle,-5.584249,-1.006242,0.09987951,Idle,,,-5.654578,-0.1439179,0.3941509,-5.339285,0.0004053116,-0.1660281,-0.101383,0.4853237,0.1104872,,0.415
1715760372077,661.2852,Robot Kyle,-5.501138,-1.007489,0.09988154,Idle,,,-5.506186,-0.1189649,0.4631639,-5.380267,-0.04539037,-0.1226342,-0.1012335,0.4856058,0.1104047,,0.499
1715760372160,661.3687,Robot Kyle,-5.417683,-1.008741,0.09988353,Idle,,,-5.325621,-0.06433725,0.494984,-5.431296,-0.07801658,-0.0986056,-0.1013059,0.4855736,0.1104195,,0.582
1715760372243,661.4518,Robot Kyle,-5.334586,-1.009989,0.09988556,Idle,,,-5.139098,0.01070774,0.4848167,-5.46585,-0.08782399,-0.08196004,-0.1012578,0.4852927,0.110541,,0.665
1715760372326,661.5357,Robot Kyle,-5.250686,-1.011248,0.09988765,Idle,,,-4.975029,0.05715811,0.4849516,-5.460633,-0.1004362,-0.05073907,-0.1010478,0.4854406,0.1108693,,0.748
1715760372410,661.6187,Robot Kyle,-5.167661,-1.012494,0.09988967,Idle,,,-4.857902,0.05703843,0.5016717,-5.395508,-0.1156707,-0.02836546,-0.1007544,0.4856248,0.1111633,,0.832
1715760372493,661.702,Robot Kyle,-5.084475,-1.013742,0.09989164,Idle,,,-4.797974,0.02290058,0.4901567,-5.272166,-0.1098483,-0.06925102,-0.1006158,0.4854509,0.1113758,,0.915
1715760372577,661.7855,Robot Kyle,-5.00091,-1.014996,0.09989361,Idle,,,-4.781914,-0.02785605,0.4487673,-5.092748,-0.1046114,-0.1429243,-0.1007181,0.4853235,0.1114062,,0.999
1715760372662,661.8696,Robot Kyle,-4.916787,-1.016259,0.09989569,Idle,,,-4.811015,-0.065952,0.4185198,-4.886743,-0.0763703,-0.1960736,-0.1006831,0.4852294,0.1112515,,1.084
1715760372743,661.9518,Robot Kyle,-4.834665,-1.017492,0.09989784,Idle,,,-4.865027,-0.1016351,0.3950895,-4.655324,-0.01315236,-0.2102725,-0.1003912,0.4852643,0.1110831,,1.165
