time,ecg,hr,rr,marker,norm_time
1716183323592363588,0.07,,,,0.0
1716183323600057538,0.058,,,,0.00769395
1716183323607751488,0.046,,,,0.0153879
1716183323615445438,0.043,,,,0.02308185
1716183323623139388,0.043,,,,0.0307758
1716183323630833338,0.043,,,,0.03846975
1716183323638527288,0.053,,,,0.0461637
1716183323646221238,0.068,,,,0.05385765
1716183323653915188,0.07,,,,0.0615516
1716183323661609138,0.063,,,,0.06924555
1716183323669303088,0.056,,,,0.0769395
1716183323676997038,0.048,,,,0.08463345
1716183323684690988,0.043,,,,0.0923274
1716183323692384938,0.034,,,,0.10002135
1716183323700078888,0.026,,,,0.1077153
1716183323707772838,0.036,,,,0.11540925
1716183323715466788,0.036,,,,0.1231032
1716183323723160738,0.031,,,,0.13079715
1716183323730854688,0.031,,,,0.1384911
1716183323738548638,0.036,,,,0.14618505
1716183323746242588,0.041,,,,0.153879
1716183323753936538,0.039,,,,0.16157295
1716183323761630488,0.012,,,,0.1692669
1716183323769324438,0.009,,,,0.17696085
1716183323777018388,0.227,,,,0.1846548
1716183323784712338,0.749,,,,0.19234875
1716183323792406288,1.079,,,,0.2000427
1716183323800100238,0.434,,,,0.20773665
1716183323807794188,-0.5710000000000001,,,,0.2154306
1716183323815488138,-0.498,,,,0.22312455
1716183323823182088,0.095,,,,0.2308185
1716183323830876038,0.026,,,,0.23851245
1716183323838569988,-0.139,,,,0.2462064
1716183323846263938,0.009,,,,0.25390035
1716183323853957888,0.036,,,,0.2615943
1716183323861651838,-0.029,,,,0.26928825
1716183323869345788,0.009,,,,0.2769822
1716183323877039738,0.031,,,,0.28467615
1716183323884733688,0.009,,,,0.2923701
1716183323892427638,0.017,,,,0.30006405
1716183323900121588,0.031,,,,0.307758
1716183323907815538,0.021,,,,0.31545195
1716183323915509488,0.021,,,,0.3231459
1716183323923203438,0.029,,,,0.33083985
1716183323930897388,0.031,,,,0.3385338
1716183323938591338,0.036,,,,0.34622775
1716183323946285288,0.048,,,,0.3539217
1716183323953979238,0.056,,,,0.36161565
1716183323961673188,0.07,,,,0.3693096
1716183323969367138,0.087,,,,0.37700355
1716183323977061088,0.095,,,,0.3846975
1716183323984755038,0.102,,,,0.39239145
1716183323992448988,0.117,,,,0.4000854
1716183324000142938,0.131,,,,0.40777935
1716183324007836888,0.148,,,,0.4154733
1716183324015530838,0.158,,,,0.42316725
1716183324023224788,0.153,,,,0.4308612
1716183324030918738,0.146,,,,0.43855515
1716183324038612688,0.131,,,,0.4462491
1716183324046306638,0.104,,,,0.45394305
1716183324054000588,0.07,,,,0.461637
1716183324061694538,0.034,,,,0.46933095
1716183324069388488,0.007,,,,0.4770249
1716183324077082438,-0.004,,,,0.48471885
1716183324084776388,-0.002,,,,0.4924128
1716183324092470338,-0.004,,,,0.50010675
1716183324100164288,-0.012,,,,0.5078007
1716183324107858238,-0.012,,,,0.51549465
1716183324115552188,-0.002,,,,0.5231886
1716183324123246138,0.002,,,,0.53088255
1716183324130940088,-0.002,,,,0.5385765
1716183324138634038,-0.002,,,,0.54627045
1716183324146327988,0.002,,,,0.5539644
1716183324154021946,0.014,76.0,788.0,,0.561658358
1716183324161715896,0.007,,777.0,,0.569352308
1716183324169409846,-0.009,,,,0.577046258
1716183324177103796,0.009,,,,0.584740208
1716183324184797746,0.034,,,,0.592434158
1716183324192491696,0.026,,,,0.600128108
1716183324200185646,0.029,,,,0.607822058
1716183324207879596,0.041,,,,0.615516008
1716183324215573546,0.039,,,,0.623209958
1716183324223267496,0.034,,,,0.630903908
1716183324230961446,0.031,,,,0.638597858
1716183324238655396,0.029,,,,0.646291808
1716183324246349346,0.036,,,,0.653985758
1716183324254043296,0.041,,,,0.661679708
1716183324261737246,0.043,,,,0.669373658
1716183324269431196,0.046,,,,0.677067608
1716183324277125146,0.048,,,,0.684761558
1716183324284819096,0.051,,,,0.692455508
1716183324292513046,0.048,,,,0.700149458
1716183324300206996,0.046,,,,0.707843408
1716183324307900946,0.053,,,,0.715537358
1716183324315594896,0.056,,,,0.723231308
1716183324323288846,0.058,,,,0.730925258
1716183324330982796,0.061,,,,0.738619208
1716183324338676746,0.058,,,,0.746313158
1716183324346370696,0.056,,,,0.754007108
1716183324354064646,0.048,,,,0.761701058
1716183324361758596,0.041,,,,0.769395008
1716183324369452546,0.053,,,,0.777088958
1716183324377146496,0.075,,,,0.784782908
1716183324384840446,0.09,,,,0.792476858
1716183324392534396,0.095,,,,0.800170808
1716183324400228346,0.08,,,,0.807864758
1716183324407922296,0.068,,,,0.815558708
1716183324415616246,0.065,,,,0.823252658
1716183324423310196,0.061,,,,0.830946608
1716183324431004146,0.056,,,,0.838640558
1716183324438698096,0.053,,,,0.846334508
1716183324446392046,0.051,,,,0.854028458
1716183324454085996,0.048,,,,0.861722408
1716183324461779946,0.056,,,,0.869416358
1716183324469473896,0.061,,,,0.877110308
1716183324477167846,0.063,,,,0.884804258
1716183324484861796,0.07,,,,0.892498208
1716183324492555746,0.075,,,,0.900192158
1716183324500249696,0.065,,,,0.907886108
1716183324507943646,0.048,,,,0.915580058
1716183324515637596,0.148,,,,0.923274008
1716183324523331546,0.556,,,,0.930967958
1716183324531025496,1.018,,,,0.938661908
1716183324538719446,0.759,,,,0.946355858
1716183324546413396,-0.236,,,,0.954049808
1716183324554107346,-0.607,,,,0.961743758
1716183324561801296,-0.014,,,,0.969437708
1716183324569495246,0.185,,,,0.977131658
1716183324577189196,-0.078,,,,0.984825608
1716183324584883146,-0.007,,,,0.992519558
1716183324592577096,0.114,,,,1.000213508
1716183324600271046,0.039,,,,1.007907458
1716183324607964996,0.031,,,,1.015601408
1716183324615658946,0.083,,,,1.023295358
1716183324623352896,0.068,,,,1.030989308
1716183324631046846,0.051,,,,1.038683258
1716183324638740796,0.07,,,,1.046377208
1716183324646434746,0.078,,,,1.054071158
1716183324654128696,0.073,,,,1.061765108
1716183324661822646,0.08,,,,1.069459058
1716183324669516596,0.09,,,,1.077153008
1716183324677210546,0.087,,,,1.084846958
1716183324684904496,0.095,,,,1.092540908
1716183324692598446,0.107,,,,1.100234858
1716183324700292396,0.114,,,,1.107928808
1716183324707986346,0.117,,,,1.115622758
1716183324715680304,0.129,76.0,766.0,,1.123316716
1716183324723374045,0.146,,,,1.131010457
1716183324731067786,0.161,,,,1.138704198
1716183324738761527,0.175,,,,1.146397939
1716183324746455268,0.187,,,,1.15409168
1716183324754149009,0.197,,,,1.161785421
1716183324761842750,0.202,,,,1.169479162
1716183324769536491,0.197,,,,1.177172903
1716183324777230232,0.175,,,,1.184866644
1716183324784923973,0.148,,,,1.192560385
1716183324792617714,0.126,,,,1.200254126
1716183324800311455,0.104,,,,1.207947867
1716183324808005196,0.085,,,,1.215641608
1716183324815698937,0.068,,,,1.223335349
1716183324823392678,0.061,,,,1.23102909
1716183324831086419,0.061,,,,1.238722831
1716183324838780160,0.063,,,,1.246416572
1716183324846473901,0.07,,,,1.254110313
1716183324854167642,0.073,,,,1.261804054
1716183324861861383,0.065,,,,1.269497795
1716183324869555124,0.065,,,,1.277191536
1716183324877248865,0.075,,,,1.284885277
1716183324884942606,0.083,,,,1.292579018
1716183324892636347,0.083,,,,1.300272759
1716183324900330088,0.083,,,,1.3079665
1716183324908023829,0.085,,,,1.315660241
1716183324915717570,0.087,,,,1.323353982
1716183324923411311,0.09,,,,1.331047723
1716183324931105052,0.092,,,,1.338741464
1716183324938798793,0.102,,,,1.346435205
1716183324946492534,0.107,,,,1.354128946
1716183324954186275,0.104,,,,1.361822687
1716183324961880016,0.107,,,,1.369516428
1716183324969573757,0.117,,,,1.377210169
1716183324977267498,0.119,,,,1.38490391
1716183324984961239,0.119,,,,1.392597651
1716183324992654980,0.119,,,,1.400291392
1716183325000348721,0.119,,,,1.407985133
1716183325008042462,0.124,,,,1.415678874
1716183325015736203,0.124,,,,1.423372615
1716183325023429944,0.126,,,,1.431066356
1716183325031123685,0.129,,,,1.438760097
1716183325038817426,0.129,,,,1.446453838
1716183325046511167,0.124,,,,1.454147579
1716183325054204908,0.124,,,,1.46184132
1716183325061898649,0.124,,,,1.469535061
1716183325069592390,0.117,,,,1.477228802
1716183325077286131,0.112,,,,1.484922543
1716183325084979872,0.112,,,,1.492616284
1716183325092673613,0.104,,,,1.500310025
1716183325100367354,0.097,,,,1.508003766
1716183325108061095,0.102,,,,1.515697507
1716183325115754836,0.107,,,,1.523391248
1716183325123448577,0.122,,,,1.531084989
