time,ecg,hr,rr,marker,norm_time
1715826412344454942,0.021,73.0,932.0,,0.0
1715826412352149519,0.029,,,,0.007694577
1715826412359844096,0.239,,,,0.015389154
1715826412367538673,0.867,,,,0.023083731
1715826412375233250,1.551,,,,0.030778308
1715826412382927827,1.177,,,,0.038472885
1715826412390622404,-0.251,,,,0.046167462
1715826412398316981,-0.758,,,,0.053862039
1715826412406011558,-0.024,,,,0.061556616
1715826412413706135,0.174,,,,0.069251193
1715826412421400712,-0.14,,,,0.07694577
1715826412429095289,-0.062,,,,0.084640347
1715826412436789866,0.053,,,,0.092334924
1715826412444484443,-0.038,,,,0.100029501
1715826412452179020,-0.026,,,,0.107724078
1715826412459873597,0.048,,,,0.115418655
1715826412467568174,0.031,,,,0.123113232
1715826412475262751,0.009,,,,0.130807809
1715826412482957328,0.021,,,,0.138502386
1715826412490651905,0.026,,,,0.146196963
1715826412498346482,0.043,,,,0.15389154
1715826412506041059,0.06,,,,0.161586117
1715826412513735636,0.072,,,,0.169280694
1715826412521430213,0.082,,,,0.176975271
1715826412529124790,0.096,,,,0.184669848
1715826412536819367,0.123,,,,0.192364425
1715826412544513944,0.135,,,,0.200059002
1715826412552208521,0.13,,,,0.207753579
1715826412559903098,0.145,,,,0.215448156
1715826412567597675,0.178,,,,0.223142733
1715826412575292252,0.193,,,,0.23083731
1715826412582986829,0.198,,,,0.238531887
1715826412590681406,0.207,,,,0.246226464
1715826412598375983,0.239,,,,0.253921041
1715826412606070560,0.275,,,,0.261615618
1715826412613765137,0.299,,,,0.269310195
1715826412621459714,0.309,,,,0.277004772
1715826412629154291,0.302,,,,0.284699349
1715826412636848868,0.287,,,,0.292393926
1715826412644543445,0.275,,,,0.300088503
1715826412652238022,0.241,,,,0.30778308
1715826412659932599,0.188,,,,0.315477657
1715826412667627176,0.149,,,,0.323172234
1715826412675321753,0.118,,,,0.330866811
1715826412683016330,0.072,,,,0.338561388
1715826412690710907,0.033,,,,0.346255965
1715826412698405484,0.002,,,,0.353950542
1715826412706100061,-0.016,,,,0.361645119
1715826412713794638,-0.014,,,,0.369339696
1715826412721489215,-0.029,,,,0.377034273
1715826412729183792,-0.043,,,,0.38472885
1715826412736878369,-0.033,,,,0.392423427
1715826412744572946,-0.019,,,,0.400118004
1715826412752267523,-0.002,,,,0.407812581
1715826412759962100,-0.002,,,,0.415507158
1715826412767656677,-0.024,,,,0.423201735
1715826412775351254,-0.026,,,,0.430896312
1715826412783045831,0.0,,,,0.438590889
1715826412790740408,0.009,,,,0.446285466
1715826412798434985,0.004,,,,0.453980043
1715826412806129562,0.012,,,,0.46167462
1715826412813824139,0.019,,,,0.469369197
1715826412821518716,0.031,,,,0.477063774
1715826412829213293,0.045,,,,0.484758351
1715826412836907870,0.031,,,,0.492452928
1715826412844602447,0.014,,,,0.500147505
1715826412852297024,0.024,,,,0.507842082
1715826412859991601,0.036,,,,0.515536659
1715826412867686178,0.038,,,,0.523231236
1715826412875380755,0.036,,,,0.530925813
1715826412883075332,0.029,,,,0.53862039
1715826412890769909,0.048,,,,0.546314967
1715826412898464486,0.072,,,,0.554009544
1715826412906159078,0.036,,,,0.561704136
1715826412913853655,0.009,,,,0.569398713
1715826412921548232,0.043,,,,0.57709329
1715826412929242809,0.053,,,,0.584787867
1715826412936937386,0.024,,,,0.592482444
1715826412944631963,0.021,,,,0.600177021
1715826412952326540,0.045,,,,0.607871598
1715826412960021117,0.067,,,,0.615566175
1715826412967715694,0.053,,,,0.623260752
1715826412975410271,0.014,,,,0.630955329
1715826412983104848,0.012,,,,0.638649906
1715826412990799425,0.05,,,,0.646344483
1715826412998494002,0.065,,,,0.65403906
1715826413006188579,0.038,,,,0.661733637
1715826413013883156,0.033,,,,0.669428214
1715826413021577733,0.058,,,,0.677122791
1715826413029272310,0.065,,,,0.684817368
1715826413036966887,0.058,,,,0.692511945
1715826413044661464,0.053,,,,0.700206522
1715826413052356041,0.05,,,,0.707901099
1715826413060050618,0.058,,,,0.715595676
1715826413067745195,0.074,,,,0.723290253
1715826413075439772,0.079,,,,0.73098483
1715826413083134349,0.058,,,,0.738679407
1715826413090828926,0.036,,,,0.746373984
1715826413098523503,0.036,,,,0.754068561
1715826413106218080,0.048,,,,0.761763138
1715826413113912657,0.041,,,,0.769457715
1715826413121607234,0.033,,,,0.777152292
1715826413129301811,0.048,,,,0.784846869
1715826413136996388,0.053,,,,0.792541446
1715826413144690965,0.05,,,,0.800236023
1715826413152385542,0.065,,,,0.8079306
1715826413160080119,0.055,,,,0.815625177
1715826413167774696,0.026,,,,0.823319754
1715826413175469273,0.038,,,,0.831014331
1715826413183163850,0.048,,,,0.838708908
1715826413190858427,0.019,,,,0.846403485
1715826413198553004,0.016,,,,0.854098062
1715826413206247581,0.058,,,,0.861792639
1715826413213942158,0.091,,,,0.869487216
1715826413221636735,0.101,,,,0.877181793
1715826413229331312,0.101,,,,0.88487637
1715826413237025889,0.079,,,,0.892570947
1715826413244720466,0.041,,,,0.900265524
1715826413252415043,0.026,,,,0.907960101
1715826413260109620,0.038,,,,0.915654678
1715826413267804197,0.033,,,,0.923349255
1715826413275498774,0.014,,,,0.931043832
1715826413283193351,0.019,,,,0.938738409
1715826413290887928,0.045,,,,0.946432986
1715826413298582505,0.055,,,,0.954127563
1715826413306277082,0.029,,,,0.96182214
1715826413313971659,0.0,,,,0.969516717
1715826413321666236,0.186,,,,0.977211294
1715826413329360813,0.809,,,,0.984905871
1715826413337055390,1.51,,,,0.992600448
1715826413344749967,1.225,,,,1.000295025
1715826413352444544,-0.145,,,,1.007989602
1715826413360139121,-0.758,,,,1.015684179
1715826413367833698,-0.087,,,,1.023378756
1715826413375528275,0.171,,,,1.031073333
1715826413383222852,-0.123,,,,1.03876791
1715826413390917429,-0.058,,,,1.046462487
1715826413398612006,0.065,,,,1.054157064
1715826413406306583,-0.026,,,,1.061851641
1715826413414001160,-0.033,,,,1.069546218
1715826413421695737,0.026,,,,1.077240795
1715826413429390314,0.019,,,,1.084935372
1715826413437084891,0.021,,,,1.092629949
1715826413444779468,0.048,,,,1.100324526
1715826413452474045,0.043,,,,1.108019103
1715826413460168622,0.031,,,,1.11571368
1715826413467863212,0.05,73.0,954.0,,1.12340827
1715826413475557998,0.07,,,,1.131103056
1715826413483252784,0.077,,,,1.138797842
1715826413490947570,0.084,,,,1.146492628
1715826413498642356,0.096,,,,1.154187414
1715826413506337142,0.108,,,,1.1618822
1715826413514031928,0.13,,,,1.169576986
1715826413521726714,0.161,,,,1.177271772
1715826413529421500,0.171,,,,1.184966558
1715826413537116286,0.161,,,,1.192661344
1715826413544811072,0.176,,,,1.20035613
1715826413552505858,0.215,,,,1.208050916
1715826413560200644,0.241,,,,1.215745702
1715826413567895430,0.253,,,,1.223440488
1715826413575590216,0.28,,,,1.231135274
1715826413583285002,0.294,,,,1.23883006
1715826413590979788,0.29,,,,1.246524846
1715826413598674574,0.282,,,,1.254219632
1715826413606369360,0.27,,,,1.261914418
1715826413614064146,0.227,,,,1.269609204
1715826413621758932,0.164,,,,1.27730399
1715826413629453718,0.116,,,,1.284998776
1715826413637148504,0.087,,,,1.292693562
1715826413644843290,0.043,,,,1.300388348
1715826413652538076,-0.007,,,,1.308083134
1715826413660232862,-0.043,,,,1.31577792
