time,ecg,hr,rr,marker,norm_time
1715826866194071970,-0.041,70.0,892.0,,0.0
1715826866201766338,-0.038,,,,0.007694368
1715826866209460706,-0.041,,,,0.015388736
1715826866217155074,-0.053,,,,0.023083104
1715826866224849442,-0.055,,,,0.030777472
1715826866232543810,-0.06,,,,0.03847184
1715826866240238178,-0.053,,,,0.046166208
1715826866247932546,-0.038,,,,0.053860576
1715826866255626914,-0.036,,,,0.061554944
1715826866263321282,-0.031,,,,0.069249312
1715826866271015650,-0.019,,,,0.07694368
1715826866278710018,-0.014,,,,0.084638048
1715826866286404386,-0.009,,,,0.092332416
1715826866294098754,0.0,,,,0.100026784
1715826866301793122,0.009,,,,0.107721152
1715826866309487490,0.014,,,,0.11541552
1715826866317181858,0.014,,,,0.123109888
1715826866324876226,0.016,,,,0.130804256
1715826866332570594,0.014,,,,0.138498624
1715826866340264962,0.021,,,,0.146192992
1715826866347959330,0.026,,,,0.15388736
1715826866355653698,0.019,,,,0.161581728
1715826866363348066,0.021,,,,0.169276096
1715826866371042434,0.031,,,,0.176970464
1715826866378736802,0.033,,,,0.184664832
1715826866386431170,0.036,,,,0.1923592
1715826866394125538,0.033,,,,0.200053568
1715826866401819906,0.033,,,,0.207747936
1715826866409514274,0.038,,,,0.215442304
1715826866417208642,0.045,,,,0.223136672
1715826866424903010,0.05,,,,0.23083104
1715826866432597378,0.048,,,,0.238525408
1715826866440291746,0.05,,,,0.246219776
1715826866447986114,0.055,,,,0.253914144
1715826866455680482,0.058,,,,0.261608512
1715826866463374850,0.062,,,,0.26930288
1715826866471069218,0.065,,,,0.276997248
1715826866478763586,0.07,,,,0.284691616
1715826866486457954,0.074,,,,0.292385984
1715826866494152322,0.062,,,,0.300080352
1715826866501846690,0.062,,,,0.30777472
1715826866509541058,0.077,,,,0.315469088
1715826866517235426,0.087,,,,0.323163456
1715826866524929794,0.089,,,,0.330857824
1715826866532624162,0.082,,,,0.338552192
1715826866540318530,0.074,,,,0.34624656
1715826866548012898,0.077,,,,0.353940928
1715826866555707266,0.094,,,,0.361635296
1715826866563401634,0.118,,,,0.369329664
1715826866571096002,0.145,,,,0.377024032
1715826866578790370,0.154,,,,0.3847184
1715826866586484738,0.13,,,,0.392412768
1715826866594179106,0.108,,,,0.400107136
1715826866601873474,0.082,,,,0.407801504
1715826866609567842,0.041,,,,0.415495872
1715826866617262210,0.033,,,,0.42319024
1715826866624956578,0.05,,,,0.430884608
1715826866632650946,0.055,,,,0.438578976
1715826866640345314,0.055,,,,0.446273344
1715826866648039682,0.058,,,,0.453967712
1715826866655734050,0.067,,,,0.46166208
1715826866663428418,0.072,,,,0.469356448
1715826866671122786,0.031,,,,0.477050816
1715826866678817154,0.058,,,,0.484745184
1715826866686511522,0.517,,,,0.492439552
1715826866694205890,1.416,,,,0.50013392
1715826866701900258,1.759,,,,0.507828288
1715826866709594626,0.584,,,,0.515522656
1715826866717288994,-0.766,,,,0.523217024
1715826866724983362,-0.468,,,,0.530911392
1715826866732677730,0.224,,,,0.53860576
1715826866740372098,0.016,,,,0.546300128
1715826866748066466,-0.132,,,,0.553994496
1715826866755760848,0.062,,,,0.561688878
1715826866763455216,0.045,,,,0.569383246
1715826866771149584,-0.026,,,,0.577077614
1715826866778843952,0.038,,,,0.584771982
1715826866786538320,0.065,,,,0.59246635
1715826866794232688,0.033,,,,0.600160718
1715826866801927056,0.048,,,,0.607855086
1715826866809621424,0.065,,,,0.615549454
1715826866817315792,0.055,,,,0.623243822
1715826866825010160,0.045,,,,0.63093819
1715826866832704528,0.055,,,,0.638632558
1715826866840398896,0.074,,,,0.646326926
1715826866848093264,0.087,,,,0.654021294
1715826866855787632,0.087,,,,0.661715662
1715826866863482000,0.099,,,,0.66941003
1715826866871176368,0.123,,,,0.677104398
1715826866878870736,0.142,,,,0.684798766
1715826866886565104,0.161,,,,0.692493134
1715826866894259472,0.186,,,,0.700187502
1715826866901953840,0.21,,,,0.70788187
1715826866909648208,0.232,,,,0.715576238
1715826866917342576,0.256,,,,0.723270606
1715826866925036944,0.282,,,,0.730964974
1715826866932731312,0.304,,,,0.738659342
1715826866940425680,0.316,,,,0.74635371
1715826866948120048,0.314,,,,0.754048078
1715826866955814416,0.304,,,,0.761742446
1715826866963508784,0.285,,,,0.769436814
1715826866971203152,0.239,,,,0.777131182
1715826866978897520,0.181,,,,0.78482555
1715826866986591888,0.132,,,,0.792519918
1715826866994286256,0.084,,,,0.800214286
1715826867001980624,0.038,,,,0.807908654
1715826867009674992,0.007,,,,0.815603022
1715826867017369360,-0.012,,,,0.82329739
1715826867025063728,-0.026,,,,0.830991758
1715826867032758096,-0.036,,,,0.838686126
1715826867040452464,-0.038,,,,0.846380494
1715826867048146832,-0.041,,,,0.854074862
1715826867055841200,-0.043,,,,0.86176923
1715826867063535568,-0.043,,,,0.869463598
1715826867071229936,-0.043,,,,0.877157966
1715826867078924304,-0.036,,,,0.884852334
1715826867086618672,-0.031,,,,0.892546702
1715826867094313040,-0.036,,,,0.90024107
1715826867102007408,-0.041,,,,0.907935438
1715826867109701776,-0.031,,,,0.915629806
1715826867117396144,-0.021,,,,0.923324174
1715826867125090512,-0.021,,,,0.931018542
1715826867132784880,-0.019,,,,0.93871291
1715826867140479248,-0.004,,,,0.946407278
1715826867148173616,0.002,,,,0.954101646
1715826867155867984,0.002,,,,0.961796014
1715826867163562352,0.004,,,,0.969490382
1715826867171256720,0.004,,,,0.97718475
1715826867178951088,0.012,,,,0.984879118
1715826867186645456,0.016,,,,0.992573486
1715826867194339824,0.012,,,,1.000267854
1715826867202034192,0.016,,,,1.007962222
1715826867209728560,0.029,,,,1.01565659
1715826867217422928,0.033,,,,1.023350958
1715826867225117296,0.036,,,,1.031045326
1715826867232811664,0.031,,,,1.038739694
1715826867240506032,0.031,,,,1.046434062
1715826867248200400,0.041,,,,1.05412843
1715826867255894768,0.05,,,,1.061822798
1715826867263589136,0.053,,,,1.069517166
1715826867271283504,0.048,,,,1.077211534
1715826867278977872,0.048,,,,1.084905902
1715826867286672240,0.055,,,,1.09260027
1715826867294366608,0.062,,,,1.100294638
1715826867302060976,0.06,,,,1.107989006
1715826867309755344,0.058,,,,1.115683374
