time,ecg,hr,rr,marker,norm_time
1716268281354680060,0.075,80.0,,,0.0
1716268281362374149,0.075,,,,0.007694089
1716268281370068238,0.07,,,,0.015388178
1716268281377762327,0.065,,,,0.023082267
1716268281385456416,0.058,,,,0.030776356
1716268281393150505,0.058,,,,0.038470445
1716268281400844594,0.05,,,,0.046164534
1716268281408538683,0.031,,,,0.053858623
1716268281416232772,0.016,,,,0.061552712
1716268281423926861,0.021,,,,0.069246801
1716268281431620950,0.019,,,,0.07694089
1716268281439315039,0.016,,,,0.084634979
1716268281447009128,0.007,,,,0.092329068
1716268281454703217,-0.004,,,,0.100023157
1716268281462397306,-0.012,,,,0.107717246
1716268281470091395,-0.019,,,,0.115411335
1716268281477785484,-0.033,,,,0.123105424
1716268281485479573,-0.048,,,,0.130799513
1716268281493173662,-0.06,,,,0.138493602
1716268281500867751,-0.07,,,,0.146187691
1716268281508561840,-0.07,,,,0.15388178
1716268281516255929,-0.055,,,,0.161575869
1716268281523950018,-0.053,,,,0.169269958
1716268281531644107,-0.075,,,,0.176964047
1716268281539338196,-0.106,,,,0.184658136
1716268281547032285,-0.13,,,,0.192352225
1716268281554726374,-0.15,,,,0.200046314
1716268281562420463,-0.169,,,,0.207740403
1716268281570114552,-0.184,,,,0.215434492
1716268281577808641,-0.194,,,,0.223128581
1716268281585502730,-0.208,,,,0.23082267
1716268281593196819,-0.227,,,,0.238516759
1716268281600890908,-0.235,,,,0.246210848
1716268281608584997,-0.252,,,,0.253904937
1716268281616279086,-0.278,,,,0.261599026
1716268281623973175,-0.235,,,,0.269293115
1716268281631667264,-0.046,,,,0.276987204
1716268281639361353,0.206,,,,0.284681293
1716268281647055442,0.278,,,,0.292375382
1716268281654749531,-0.014,,,,0.300069471
1716268281662443620,-0.48,,,,0.30776356
1716268281670137709,-0.654,,,,0.315457649
1716268281677831798,-0.514,,,,0.323151738
1716268281685525887,-0.458,,,,0.330845827
1716268281693219976,-0.526,,,,0.338539916
1716268281700914065,-0.531,,,,0.346234005
1716268281708608154,-0.516,,,,0.353928094
1716268281716302243,-0.54,,,,0.361622183
1716268281723996332,-0.555,,,,0.369316272
1716268281731690421,-0.557,,,,0.377010361
1716268281739384510,-0.5670000000000001,,,,0.38470445
1716268281747078599,-0.5740000000000001,,,,0.392398539
1716268281754772688,-0.5740000000000001,,759.0,,0.400092628
1716268281762466777,-0.577,,,,0.407786717
1716268281770160866,-0.586,,,,0.415480806
1716268281777854955,-0.589,,,,0.423174895
1716268281785549044,-0.591,,,,0.430868984
1716268281793243133,-0.603,,,,0.438563073
1716268281800937222,-0.618,,,,0.446257162
1716268281808631311,-0.62,,,,0.453951251
1716268281816325400,-0.623,,,,0.46164534
1716268281824019489,-0.628,,,,0.469339429
1716268281831713578,-0.637,,,,0.477033518
1716268281839407667,-0.652,,,,0.484727607
1716268281847101756,-0.659,,,,0.492421696
1716268281854795845,-0.666,,,,0.500115785
1716268281862489934,-0.683,,,,0.507809874
1716268281870184023,-0.6980000000000001,,,,0.515503963
1716268281877878112,-0.712,,,,0.523198052
1716268281885572201,-0.732,,,,0.530892141
1716268281893266290,-0.749,,,,0.53858623
1716268281900960379,-0.759,,,,0.546280319
1716268281908654468,-0.785,,,,0.553974408
1716268281916348590,-0.8170000000000001,,,,0.56166853
1716268281924042958,-0.836,,,,0.569362898
1716268281931737326,-0.848,,,,0.577057266
1716268281939431694,-0.858,,,,0.584751634
1716268281947126062,-0.882,,,,0.592446002
1716268281954820430,-0.914,,,,0.60014037
1716268281962514798,-0.923,,,,0.607834738
1716268281970209166,-0.921,,,,0.615529106
1716268281977903534,-0.94,,,,0.623223474
1716268281985597902,-0.948,,,,0.630917842
1716268281993292270,-0.931,,,,0.63861221
1716268282000986638,-0.931,,,,0.646306578
1716268282008681006,-0.948,,,,0.654000946
1716268282016375374,-0.943,,,,0.661695314
1716268282024069742,-0.931,,,,0.669389682
1716268282031764110,-0.936,,,,0.67708405
1716268282039458478,-0.943,,,,0.684778418
1716268282047152846,-0.948,,,,0.692472786
1716268282054847214,-0.955,,,,0.700167154
1716268282062541582,-0.953,,,,0.707861522
1716268282070235950,-0.953,,,,0.71555589
1716268282077930318,-0.953,,,,0.723250258
1716268282085624686,-0.953,,,,0.730944626
1716268282093319054,-0.96,,,,0.738638994
1716268282101013422,-0.967,,,,0.746333362
1716268282108707790,-0.965,,,,0.75402773
1716268282116402158,-0.962,,,,0.761722098
1716268282124096526,-0.965,,,,0.769416466
1716268282131790894,-0.967,,,,0.777110834
1716268282139485262,-0.962,,,,0.784805202
1716268282147179630,-0.957,,,,0.79249957
1716268282154873998,-0.953,,,,0.800193938
1716268282162568366,-0.94,,,,0.807888306
1716268282170262734,-0.926,,,,0.815582674
1716268282177957102,-0.916,,,,0.823277042
