Date,time_from_start,Character_type,Character_position.x,Character_position.y,Character_position.z,User_Action,Form_Question,Form_Answer,Left_hand_position_x,Left_hand_position_y,Left_hand_position_z,Right_hand_position_x,Right_hand_position_y,Right_hand_position_z,Headset_eyetracking_rotation_x,Headset_eyetracking_rotation_y,Headset_eyetracking_rotation_z,Character_status,norm_time
1715744100854,415.8322,Cow_Girl,-6.000123,-1.0,0.09986936,Idle,,,-6.051894,-0.08533365,0.3392462,-5.956741,-0.08143651,-0.1125601,-0.0408069,0.4586947,0.1053948,,0.0
1715744100936,415.9163,Cow_Girl,-5.916062,-1.001262,0.09987141,Idle,,,-5.949932,-0.08194751,0.3512148,-5.869512,-0.07440734,-0.124481,-0.04310185,0.4581145,0.1044288,,0.082
1715744101019,415.9994,Cow_Girl,-5.832989,-1.002508,0.09987343,Idle,,,-5.909105,-0.08479881,0.3524671,-5.715227,-0.03859323,-0.1524911,-0.04550236,0.4580707,0.1035763,,0.165
1715744101103,416.0834,Cow_Girl,-5.748926,-1.00377,0.09987549,Idle,,,-5.907013,-0.1060981,0.3300104,-5.528688,0.01305079,-0.1736744,-0.04739277,0.4574676,0.1029062,,0.249
1715744101186,416.1666,Cow_Girl,-5.665828,-1.005017,0.09987748,Idle,,,-5.823827,-0.1314676,0.323925,-5.416144,0.02274907,-0.1593609,-0.04941083,0.4576294,0.1027615,,0.332
1715744101269,416.2483,Cow_Girl,-5.584116,-1.006244,0.09987945,Idle,,,-5.679568,-0.1269611,0.3631287,-5.400835,0.001383901,-0.1335997,-0.05089265,0.4571838,0.1029558,,0.415
1715744101352,416.3313,Cow_Girl,-5.501147,-1.007489,0.09988148,Idle,,,-5.53167,-0.105091,0.4264736,-5.429856,-0.03809261,-0.08923932,-0.05201316,0.4569647,0.1031089,,0.498
1715744101435,416.4158,Cow_Girl,-5.416629,-1.008758,0.09988359,Idle,,,-5.364551,-0.05434829,0.4603213,-5.456318,-0.06758147,-0.06273153,-0.05295417,0.457034,0.1030243,,0.581
1715744101519,416.4995,Cow_Girl,-5.332865,-1.010015,0.09988556,Idle,,,-5.19218,0.01032722,0.4559812,-5.473828,-0.07658154,-0.05220117,-0.05395475,0.4573303,0.1030089,,0.665
1715744101602,416.5828,Cow_Girl,-5.249647,-1.011264,0.09988759,Idle,,,-5.036104,0.04621351,0.4568474,-5.463001,-0.08743715,-0.02642604,-0.05523455,0.4579705,0.1032971,,0.748
1715744101686,416.666,Cow_Girl,-5.166454,-1.012513,0.09988961,Idle,,,-4.91777,0.04602194,0.4720901,-5.398357,-0.1015209,-0.005804233,-0.05773427,0.4604141,0.1037935,,0.832
1715744101769,416.748,Cow_Girl,-5.084444,-1.013744,0.09989164,Idle,,,-4.853915,0.02105224,0.4600532,-5.278514,-0.09736264,-0.04441162,-0.05989552,0.4630317,0.1040712,,0.915
1715744101853,416.8308,Cow_Girl,-5.001631,-1.014986,0.09989367,Idle,,,-4.826818,-0.02191508,0.4185391,-5.110306,-0.09312171,-0.1131557,-0.06147032,0.4653428,0.1046994,,0.999
1715744101935,416.9155,Cow_Girl,-4.91696,-1.016257,0.09989581,Idle,,,-4.852063,-0.05695456,0.3859875,-4.917641,-0.06280184,-0.1657884,-0.06254006,0.4664627,0.1050116,,1.081
1715744102019,416.9995,Cow_Girl,-4.832997,-1.017517,0.09989796,Idle,,,-4.891871,-0.08613431,0.363644,-4.706866,-0.009250283,-0.1801055,-0.0625784,0.4656189,0.1043358,,1.165
1715744102102,417.0819,Cow_Girl,-4.750546,-1.018755,0.0999001,Idle,,,-4.903692,-0.1132288,0.3363106,-4.530706,0.01597881,-0.179305,-0.06253328,0.4646596,0.1031474,,1.248
1715744102185,417.166,Cow_Girl,-4.666446,-1.020017,0.09990213,Idle,,,-4.836617,-0.1381224,0.3198623,-4.412046,0.0136224,-0.1693083,-0.06311679,0.4649918,0.1024545,,1.331
