time,ecg,hr,rr,marker,norm_time
1715675883136045720,0.081,82.0,,,0.0
1715675883143740297,0.076,,,,0.007694577
1715675883151434874,0.079,,,,0.015389154
1715675883159129451,0.081,,,,0.023083731
1715675883166824028,0.079,,,,0.030778308
1715675883174518605,0.074,,,,0.038472885
1715675883182213182,0.069,,,,0.046167462
1715675883189907759,0.069,,,,0.053862039
1715675883197602336,0.064,,,,0.061556616
1715675883205296913,0.052,,,,0.069251193
1715675883212991490,0.045,,,,0.07694577
1715675883220686067,0.038,,,,0.084640347
1715675883228380644,0.026,,,,0.092334924
1715675883236075221,0.016,,,,0.100029501
1715675883243769798,0.031,,,,0.107724078
1715675883251464375,0.067,,,,0.115418655
1715675883259158952,0.103,,,,0.123113232
1715675883266853529,0.122,,,,0.130807809
1715675883274548106,0.122,,,,0.138502386
1715675883282242683,0.108,,,,0.146196963
1715675883289937260,0.088,,,,0.15389154
1715675883297631837,0.081,,700.0,,0.161586117
1715675883305326414,0.091,,,,0.169280694
1715675883313020991,0.091,,,,0.176975271
1715675883320715568,0.069,,,,0.184669848
1715675883328410145,0.002,,,,0.192364425
1715675883336104722,0.002,,,,0.200059002
1715675883343799299,0.295,,,,0.207753579
1715675883351493876,0.836,,,,0.215448156
1715675883359188453,1.332,,,,0.223142733
1715675883366883030,1.447,,,,0.23083731
1715675883374577607,0.966,,,,0.238531887
1715675883382272184,0.283,,,,0.246226464
1715675883389966761,0.026,,,,0.253921041
1715675883397661338,0.069,,,,0.261615618
1715675883405355915,-0.002,,,,0.269310195
1715675883413050492,-0.084,,,,0.277004772
1715675883420745069,-0.055,,,,0.284699349
1715675883428439646,-0.048,,,,0.292393926
1715675883436134223,-0.072,,,,0.300088503
1715675883443828800,-0.062,,,,0.30778308
1715675883451523377,-0.045,,,,0.315477657
1715675883459217954,-0.045,,,,0.323172234
1715675883466912531,-0.04,,,,0.330866811
1715675883474607108,-0.028,,,,0.338561388
1715675883482301685,-0.016,,,,0.346255965
1715675883489996262,-0.004,,,,0.353950542
1715675883497690839,0.002,,,,0.361645119
1715675883505385416,0.012,,,,0.369339696
1715675883513079993,0.021,,,,0.377034273
1715675883520774570,0.033,,,,0.38472885
1715675883528469147,0.045,,,,0.392423427
1715675883536163724,0.055,,,,0.400118004
1715675883543858301,0.067,,,,0.407812581
1715675883551552878,0.079,,,,0.415507158
1715675883559247455,0.081,,,,0.423201735
1715675883566942032,0.086,,,,0.430896312
1715675883574636609,0.093,,,,0.438590889
1715675883582331186,0.096,,,,0.446285466
1715675883590025763,0.096,,,,0.453980043
1715675883597720340,0.093,,,,0.46167462
1715675883605414917,0.093,,,,0.469369197
1715675883613109494,0.086,,,,0.477063774
1715675883620804071,0.072,,,,0.484758351
1715675883628498648,0.06,,,,0.492452928
1715675883636193225,0.052,,,,0.500147505
1715675883643887802,0.045,,,,0.507842082
1715675883651582379,0.031,,,,0.515536659
1715675883659276956,0.024,,,,0.523231236
1715675883666971533,0.021,,,,0.530925813
1715675883674666110,0.019,,,,0.53862039
1715675883682360687,0.021,,,,0.546314967
1715675883690055264,0.024,,,,0.554009544
