time,ecg,hr,rr,marker,norm_time
1715675695525735352,0.055,,,,0.0
1715675695533430138,0.055,,,,0.007694786
1715675695541124924,0.055,,,,0.015389572
1715675695548819710,0.06,,,,0.023084358
1715675695556514496,0.062,,,,0.030779144
1715675695564209282,0.062,,,,0.03847393
1715675695571904068,0.06,,,,0.046168716
1715675695579598854,0.057,,,,0.053863502
1715675695587293640,0.057,,,,0.061558288
1715675695594988426,0.055,,,,0.069253074
1715675695602683212,0.043,,,,0.07694786
1715675695610377998,0.036,,,,0.084642646
1715675695618072784,0.045,,,,0.092337432
1715675695625767570,0.048,,,,0.100032218
1715675695633462356,0.038,,,,0.107727004
1715675695641157142,0.036,,,,0.11542179
1715675695648851928,0.036,,,,0.123116576
1715675695656546714,0.024,,,,0.130811362
1715675695664241500,0.009,,,,0.138506148
1715675695671936286,0.009,,,,0.146200934
1715675695679631072,0.021,,,,0.15389572
1715675695687325858,0.048,,,,0.161590506
1715675695695020644,0.088,,,,0.169285292
1715675695702715430,0.12,,,,0.176980078
1715675695710410216,0.122,,,,0.184674864
1715675695718105002,0.105,,,,0.19236965
1715675695725799788,0.086,,,,0.200064436
1715675695733494574,0.081,,,,0.207759222
1715675695741189360,0.091,,,,0.215454008
1715675695748884146,0.091,,,,0.223148794
1715675695756578932,0.074,,,,0.23084358
1715675695764273718,0.016,,,,0.238538366
1715675695771968504,0.009,,,,0.246233152
1715675695779663290,0.264,,,,0.253927938
1715675695787358076,0.776,,,,0.261622724
1715675695795052862,1.281,,,,0.26931751
1715675695802747648,1.442,,,,0.277012296
1715675695810442434,1.005,,,,0.284707082
1715675695818137220,0.298,,,,0.292401868
1715675695825832006,0.016,,,,0.300096654
1715675695833526792,0.084,,,,0.30779144
1715675695841221578,0.024,,,,0.315486226
1715675695848916364,-0.062,,,,0.323181012
1715675695856611150,-0.024,,,,0.330875798
1715675695864305936,-0.004,,,,0.338570584
1715675695872000722,-0.031,,,,0.34626537
1715675695879695508,-0.024,,,,0.353960156
1715675695887390294,-0.007,,,,0.361654942
1715675695895085080,-0.007,,,,0.369349728
1715675695902779866,0.0,,,,0.377044514
1715675695910474652,0.019,,,,0.3847393
1715675695918169438,0.028,,,,0.392434086
1715675695925864224,0.033,,,,0.400128872
1715675695933559010,0.04,,,,0.407823658
1715675695941253796,0.05,,,,0.415518444
1715675695948948582,0.064,,,,0.42321323
1715675695956643368,0.079,,794.0,,0.430908016
1715675695964338154,0.088,,,,0.438602802
1715675695972032940,0.096,,,,0.446297588
1715675695979727726,0.105,,,,0.453992374
1715675695987422512,0.113,,,,0.46168716
1715675695995117298,0.122,,,,0.469381946
1715675696002812084,0.125,,,,0.477076732
1715675696010506870,0.127,,,,0.484771518
1715675696018201656,0.129,,,,0.492466304
1715675696025896442,0.125,,,,0.50016109
1715675696033591228,0.117,,,,0.507855876
1715675696041286014,0.11,,,,0.515550662
1715675696048980800,0.101,,,,0.523245448
1715675696056675586,0.088,,,,0.530940234
1715675696064370372,0.079,,,,0.53863502
1715675696072065158,0.064,,,,0.546329806
1715675696079759944,0.048,,,,0.554024592
1715675696087454746,0.038,78.0,,,0.561719394
1715675696095149532,0.031,,,,0.56941418
1715675696102844318,0.021,,,,0.577108966
1715675696110539104,0.004,,,,0.584803752
1715675696118233890,-0.002,,,,0.592498538
1715675696125928676,-0.002,,,,0.600193324
1715675696133623462,-0.004,,,,0.60788811
1715675696141318248,-0.009,,,,0.615582896
1715675696149013034,0.004,,,,0.623277682
1715675696156707820,0.028,,,,0.630972468
1715675696164402606,0.028,,,,0.638667254
1715675696172097392,0.019,,,,0.64636204
1715675696179792178,0.026,,,,0.654056826
1715675696187486964,0.033,,,,0.661751612
1715675696195181750,0.033,,,,0.669446398
1715675696202876536,0.033,,,,0.677141184
1715675696210571322,0.033,,,,0.68483597
1715675696218266108,0.038,,,,0.692530756
1715675696225960894,0.038,,,,0.700225542
1715675696233655680,0.036,,,,0.707920328
1715675696241350466,0.036,,,,0.715615114
1715675696249045252,0.031,,,,0.7233099
1715675696256740038,0.026,,,,0.731004686
1715675696264434824,0.031,,,,0.738699472
1715675696272129610,0.033,,,,0.746394258
1715675696279824396,0.036,,,,0.754089044
1715675696287519182,0.038,,,,0.76178383
1715675696295213968,0.038,,,,0.769478616
1715675696302908754,0.038,,,,0.777173402
1715675696310603540,0.04,,,,0.784868188
1715675696318298326,0.045,,,,0.792562974
1715675696325993112,0.048,,,,0.80025776
1715675696333687898,0.05,,,,0.807952546
1715675696341382684,0.057,,,,0.815647332
1715675696349077470,0.06,,,,0.823342118
