time,ecg,hr,rr,marker,norm_time
1715323545639811818,0.237,97.0,659.0,,0.0
1715323545647507022,0.237,,641.0,,0.007695204
1715323545655202226,0.237,,,,0.015390408
1715323545662897430,0.234,,,,0.023085612
1715323545670592634,0.225,,,,0.030780816
1715323545678287838,0.21,,,,0.03847602
1715323545685983042,0.194,,,,0.046171224
1715323545693678246,0.186,,,,0.053866428
1715323545701373450,0.177,,,,0.061561632
1715323545709068654,0.15,,,,0.069256836
1715323545716763858,0.124,,,,0.07695204
1715323545724459062,0.095,,,,0.084647244
1715323545732154266,0.059,,,,0.092342448
1715323545739849470,0.031,,,,0.100037652
1715323545747544674,0.009,,,,0.107732856
1715323545755239878,-0.007,,,,0.11542806
1715323545762935082,-0.021,,,,0.123123264
1715323545770630286,-0.028,,,,0.130818468
1715323545778325490,-0.026,,,,0.138513672
1715323545786020694,-0.019,,,,0.146208876
1715323545793715898,-0.016,,,,0.15390408
1715323545801411102,-0.009,,,,0.161599284
1715323545809106306,-0.002,,,,0.169294488
1715323545816801510,0.004,,,,0.176989692
1715323545824496714,0.009,,,,0.184684896
1715323545832191918,0.019,,,,0.1923801
1715323545839887122,0.028,,,,0.200075304
1715323545847582326,0.031,,,,0.207770508
1715323545855277530,0.033,,,,0.215465712
1715323545862972734,0.038,,,,0.223160916
1715323545870667938,0.043,,,,0.23085612
1715323545878363142,0.045,,,,0.238551324
1715323545886058346,0.043,,,,0.246246528
1715323545893753550,0.038,,,,0.253941732
1715323545901448754,0.04,,,,0.261636936
1715323545909143958,0.043,,,,0.26933214
1715323545916839162,0.043,,,,0.277027344
1715323545924534366,0.043,,,,0.284722548
1715323545932229570,0.043,,,,0.292417752
1715323545939924774,0.045,,,,0.300112956
1715323545947619978,0.04,,,,0.30780816
1715323545955315182,0.047,,,,0.315503364
1715323545963010386,0.057,,,,0.323198568
1715323545970705590,0.057,,,,0.330893772
1715323545978400794,0.055,,,,0.338588976
1715323545986095998,0.05,,,,0.34628418
1715323545993791202,0.052,,,,0.353979384
1715323546001486406,0.057,,,,0.361674588
1715323546009181610,0.055,,,,0.369369792
1715323546016876814,0.055,,,,0.377064996
1715323546024572018,0.047,,,,0.3847602
1715323546032267222,0.04,,,,0.392455404
1715323546039962426,0.035,,,,0.400150608
1715323546047657630,0.033,,,,0.407845812
1715323546055352834,0.038,,,,0.415541016
1715323546063048038,0.043,,,,0.42323622
1715323546070743242,0.059,,,,0.430931424
1715323546078438446,0.088,,,,0.438626628
1715323546086133650,0.076,,,,0.446321832
1715323546093828854,0.047,,,,0.454017036
1715323546101524058,0.052,,,,0.46171224
1715323546109219262,0.062,,,,0.469407444
1715323546116914466,0.062,,,,0.477102648
1715323546124609670,0.064,,,,0.484797852
1715323546132304874,0.064,,,,0.492493056
1715323546140000078,0.026,,,,0.50018826
1715323546147695282,0.064,,,,0.507883464
1715323546155390486,0.467,,,,0.515578668
1715323546163085690,0.982,,,,0.523273872
1715323546170780894,0.925,,,,0.530969076
1715323546178476098,0.249,,,,0.53866428
1715323546186171302,-0.313,,,,0.546359484
1715323546193866506,-0.251,,,,0.554054688
1715323546201561732,0.019,96.0,652.0,,0.561749914
1715323546209256518,0.04,,,,0.5694447
1715323546216951304,0.011,,,,0.577139486
1715323546224646090,0.064,,,,0.584834272
1715323546232340876,0.083,,,,0.592529058
1715323546240035662,0.076,,,,0.600223844
1715323546247730448,0.093,,,,0.60791863
1715323546255425234,0.112,,,,0.615613416
1715323546263120020,0.122,,,,0.623308202
1715323546270814806,0.131,,,,0.631002988
1715323546278509592,0.139,,,,0.638697774
1715323546286204378,0.141,,,,0.64639256
1715323546293899164,0.158,,,,0.654087346
1715323546301593950,0.172,,,,0.661782132
1715323546309288736,0.165,,,,0.669476918
1715323546316983522,0.177,,,,0.677171704
1715323546324678308,0.203,,,,0.68486649
1715323546332373094,0.218,,,,0.692561276
1715323546340067880,0.225,,,,0.700256062
1715323546347762666,0.232,,,,0.707950848
1715323546355457452,0.232,,,,0.715645634
1715323546363152238,0.225,,,,0.72334042
1715323546370847024,0.215,,,,0.731035206
1715323546378541810,0.206,,,,0.738729992
1715323546386236596,0.191,,,,0.746424778
1715323546393931382,0.172,,,,0.754119564
1715323546401626168,0.141,,,,0.76181435
1715323546409320954,0.098,,,,0.769509136
1715323546417015740,0.059,,,,0.777203922
1715323546424710526,0.026,,,,0.784898708
1715323546432405312,0.0,,,,0.792593494
1715323546440100098,-0.014,,,,0.80028828
1715323546447794884,-0.023,,,,0.807983066
1715323546455489670,-0.033,,,,0.815677852
1715323546463184456,-0.035,,,,0.823372638
1715323546470879242,-0.031,,,,0.831067424
1715323546478574028,-0.019,,,,0.83876221
1715323546486268814,-0.016,,,,0.846456996
1715323546493963600,-0.011,,,,0.854151782
1715323546501658386,0.004,,,,0.861846568
1715323546509353172,0.021,,,,0.869541354
1715323546517047958,0.028,,,,0.87723614
1715323546524742744,0.031,,,,0.884930926
1715323546532437530,0.035,,,,0.892625712
1715323546540132316,0.035,,,,0.900320498
1715323546547827102,0.021,,,,0.908015284
1715323546555521888,0.021,,,,0.91571007
1715323546563216674,0.033,,,,0.923404856
1715323546570911460,0.035,,,,0.931099642
1715323546578606246,0.028,,,,0.938794428
1715323546586301032,0.023,,,,0.946489214
1715323546593995818,0.028,,,,0.954184
1715323546601690604,0.031,,,,0.961878786
1715323546609385390,0.023,,,,0.969573572
1715323546617080176,0.031,,,,0.977268358
1715323546624774962,0.035,,,,0.984963144
1715323546632469748,0.028,,,,0.99265793
1715323546640164534,0.031,,,,1.000352716
1715323546647859320,0.035,,,,1.008047502
1715323546655554106,0.035,,,,1.015742288
1715323546663248892,0.035,,,,1.023437074
1715323546670943678,0.038,,,,1.03113186
1715323546678638464,0.043,,,,1.038826646
1715323546686333250,0.035,,,,1.046521432
1715323546694028036,0.031,,,,1.054216218
1715323546701722822,0.031,,,,1.061911004
1715323546709417608,0.031,,,,1.06960579
1715323546717112394,0.026,,,,1.077300576
1715323546724807180,0.019,,,,1.084995362
1715323546732501966,0.026,,,,1.092690148
1715323546740196752,0.047,,,,1.100384934
1715323546747891538,0.076,,,,1.10807972
1715323546755586324,0.093,,,,1.115774506
1715323546763281126,0.069,,,,1.123469308
1715323546770976330,0.043,,,,1.131164512
1715323546778671534,0.055,,,,1.138859716
1715323546786366738,0.064,,,,1.14655492
1715323546794061942,0.059,,,,1.154250124
1715323546801757146,0.067,,,,1.161945328
1715323546809452350,0.057,,,,1.169640532
1715323546817147554,0.002,,,,1.177335736
1715323546824842758,0.095,,,,1.18503094
1715323546832537962,0.589,,,,1.192726144
1715323546840233166,1.037,,,,1.200421348
1715323546847928370,0.745,,,,1.208116552
1715323546855623574,-0.035,,,,1.215811756
1715323546863318778,-0.44,,,,1.22350696
1715323546871013982,-0.213,,,,1.231202164
1715323546878709186,0.038,,,,1.238897368
1715323546886404390,0.019,,,,1.246592572
1715323546894099594,0.023,,,,1.254287776
1715323546901794798,0.083,,,,1.26198298
1715323546909490002,0.074,,,,1.269678184
1715323546917185206,0.074,,,,1.277373388
1715323546924880410,0.11,,,,1.285068592
1715323546932575614,0.124,,,,1.292763796
1715323546940270818,0.122,,,,1.300459
1715323546947966022,0.134,,,,1.308154204
1715323546955661226,0.15,,,,1.315849408
1715323546963356430,0.158,,,,1.323544612
1715323546971051634,0.167,,,,1.331239816
1715323546978746838,0.189,,,,1.33893502
1715323546986442042,0.206,,,,1.346630224
1715323546994137246,0.218,,,,1.354325428
1715323547001832450,0.232,,,,1.362020632
1715323547009527654,0.246,,,,1.369715836
1715323547017222858,0.266,,,,1.37741104
1715323547024918062,0.268,,,,1.385106244
1715323547032613266,0.261,,,,1.392801448
1715323547040308470,0.254,,,,1.400496652
1715323547048003674,0.23,,,,1.408191856
1715323547055698878,0.21,,,,1.41588706
1715323547063394082,0.201,,,,1.423582264
1715323547071089286,0.17,,,,1.431277468
1715323547078784490,0.124,,,,1.438972672
1715323547086479694,0.071,,,,1.446667876
1715323547094174898,0.028,,,,1.45436308
1715323547101870102,-0.004,,,,1.462058284
1715323547109565306,-0.026,,,,1.469753488
1715323547117260510,-0.045,,,,1.477448692
1715323547124955714,-0.057,,,,1.485143896
1715323547132650918,-0.064,,,,1.4928391
1715323547140346122,-0.067,,,,1.500534304
1715323547148041326,-0.069,,,,1.508229508
1715323547155736530,-0.057,,,,1.515924712
1715323547163431734,-0.05,,,,1.523619916
1715323547171126938,-0.043,,,,1.53131512
1715323547178822142,-0.033,,,,1.539010324
1715323547186517346,-0.026,,,,1.546705528
1715323547194212550,-0.016,,,,1.554400732
1715323547201907754,-0.004,,,,1.562095936
1715323547209602958,0.0,,,,1.56979114
1715323547217298162,0.009,,,,1.577486344
1715323547224993366,0.014,,,,1.585181548
1715323547232688570,0.016,,,,1.592876752
1715323547240383774,0.016,,,,1.600571956
1715323547248078978,0.019,,,,1.60826716
1715323547255774182,0.026,,,,1.615962364
1715323547263469386,0.023,,,,1.623657568
1715323547271164590,0.019,,,,1.631352772
1715323547278859794,0.021,,,,1.639047976
1715323547286554998,0.016,,,,1.64674318
1715323547294250202,0.011,,,,1.654438384
1715323547301945406,0.011,,,,1.662133588
1715323547309640610,0.016,,,,1.669828792
1715323547317335814,0.019,,,,1.677523996
1715323547325031038,0.016,96.0,669.0,,1.68521922
1715323547332725963,0.019,,,,1.692914145
1715323547340420888,0.023,,,,1.70060907
1715323547348115813,0.023,,,,1.708303995
1715323547355810738,0.028,,,,1.71599892
1715323547363505663,0.028,,,,1.723693845
1715323547371200588,0.028,,,,1.73138877
1715323547378895513,0.035,,,,1.739083695
1715323547386590438,0.031,,,,1.74677862
1715323547394285363,0.016,,,,1.754473545
1715323547401980288,0.009,,,,1.76216847
1715323547409675213,0.007,,,,1.769863395
1715323547417370138,0.002,,,,1.77755832
1715323547425065063,0.004,,,,1.785253245
1715323547432759988,0.019,,,,1.79294817
1715323547440454913,0.035,,,,1.800643095
1715323547448149838,0.059,,,,1.80833802
1715323547455844763,0.074,,,,1.816032945
1715323547463539688,0.047,,,,1.82372787
1715323547471234613,0.023,,,,1.831422795
1715323547478929538,0.035,,,,1.83911772
1715323547486624463,0.045,,,,1.846812645
1715323547494319388,0.047,,,,1.85450757
1715323547502014313,0.055,,,,1.862202495
1715323547509709238,0.045,,,,1.86989742
1715323547517404163,-0.007,,,,1.877592345
1715323547525099088,0.016,,,,1.88528727
1715323547532794013,0.419,,,,1.892982195
1715323547540488938,0.989,,,,1.90067712
1715323547548183863,0.98,,,,1.908372045
1715323547555878788,0.282,,,,1.91606697
1715323547563573713,-0.33,,,,1.923761895
1715323547571268638,-0.287,,,,1.93145682
1715323547578963563,-0.007,,,,1.939151745
1715323547586658488,0.007,,,,1.94684667
1715323547594353413,-0.026,,,,1.954541595
1715323547602048338,0.033,,,,1.96223652
1715323547609743263,0.047,,,,1.969931445
1715323547617438188,0.038,,,,1.97762637
1715323547625133113,0.055,,,,1.985321295
1715323547632828038,0.071,,,,1.99301622
1715323547640522963,0.079,,,,2.000711145
1715323547648217888,0.093,,,,2.00840607
1715323547655912813,0.11,,,,2.016100995
1715323547663607738,0.119,,,,2.02379592
1715323547671302663,0.136,,,,2.031490845
1715323547678997588,0.16,,,,2.03918577
1715323547686692513,0.177,,,,2.046880695
1715323547694387438,0.191,,,,2.05457562
1715323547702082363,0.213,,,,2.062270545
1715323547709777288,0.237,,,,2.06996547
1715323547717472213,0.254,,,,2.077660395
1715323547725167138,0.263,,,,2.08535532
1715323547732862063,0.27,,,,2.093050245
1715323547740556988,0.273,,,,2.10074517
1715323547748251913,0.266,,,,2.108440095
1715323547755946838,0.256,,,,2.11613502
1715323547763641763,0.239,,,,2.123829945
1715323547771336688,0.218,,,,2.13152487
1715323547779031613,0.177,,,,2.139219795
1715323547786726538,0.124,,,,2.14691472
1715323547794421463,0.081,,,,2.154609645
1715323547802116388,0.04,,,,2.16230457
1715323547809811313,0.004,,,,2.169999495
1715323547817506238,-0.009,,,,2.17769442
1715323547825201163,-0.016,,,,2.185389345
1715323547832896088,-0.014,,,,2.19308427
1715323547840591013,-0.016,,,,2.200779195
1715323547848285938,-0.023,,,,2.20847412
1715323547855980863,-0.011,,,,2.216169045
1715323547863675788,0.0,,,,2.22386397
1715323547871370713,0.002,,,,2.231558895
1715323547879065638,0.016,,,,2.23925382
1715323547886760606,0.028,,,,2.246948788
1715323547894455670,0.033,,,,2.254643852
1715323547902150734,0.045,,,,2.262338916
1715323547909845798,0.055,,,,2.27003398
1715323547917540862,0.062,,,,2.277729044
1715323547925235926,0.059,,,,2.285424108
1715323547932930990,0.057,,,,2.293119172
1715323547940626054,0.064,,,,2.300814236
1715323547948321118,0.071,,,,2.3085093
1715323547956016182,0.067,,,,2.316204364
1715323547963711246,0.064,,,,2.323899428
1715323547971406310,0.069,,,,2.331594492
1715323547979101374,0.071,,,,2.339289556
1715323547986796438,0.067,,,,2.34698462
1715323547994491502,0.062,,,,2.354679684
1715323548002186566,0.064,,,,2.362374748
1715323548009881630,0.069,,,,2.370069812
1715323548017576694,0.069,,,,2.377764876
1715323548025271758,0.064,,,,2.38545994
1715323548032966822,0.062,,,,2.393155004
1715323548040661886,0.064,,,,2.400850068
1715323548048356950,0.062,,,,2.408545132
1715323548056052014,0.055,,,,2.416240196
1715323548063747078,0.05,,,,2.42393526
1715323548071442142,0.055,,,,2.431630324
1715323548079137206,0.057,,,,2.439325388
1715323548086832270,0.057,,,,2.447020452
1715323548094527334,0.062,,,,2.454715516
1715323548102222398,0.067,,,,2.46241058
1715323548109917462,0.064,,,,2.470105644
1715323548117612526,0.064,,,,2.477800708
1715323548125307590,0.069,,,,2.485495772
1715323548133002654,0.079,,,,2.493190836
1715323548140697718,0.079,,,,2.5008859
1715323548148392782,0.069,,,,2.508580964
1715323548156087846,0.064,,,,2.516276028
1715323548163782910,0.071,,,,2.523971092
1715323548171477974,0.071,,,,2.531666156
1715323548179173038,0.074,,,,2.53936122
1715323548186868102,0.081,,,,2.547056284
1715323548194563166,0.083,,,,2.554751348
1715323548202258230,0.081,,,,2.562446412
1715323548209953294,0.086,,,,2.570141476
1715323548217648358,0.088,,,,2.57783654
1715323548225343422,0.088,,,,2.585531604
1715323548233038486,0.088,,,,2.593226668
1715323548240733550,0.083,,,,2.600921732
1715323548248428614,0.076,,,,2.608616796
1715323548256123678,0.076,,,,2.61631186
1715323548263818742,0.074,,,,2.624006924
1715323548271513806,0.069,,,,2.631701988
1715323548279208870,0.069,,,,2.639397052
1715323548286903934,0.064,,,,2.647092116
1715323548294598998,0.062,,,,2.65478718
1715323548302294062,0.064,,,,2.662482244
1715323548309989126,0.064,,,,2.670177308
1715323548317684190,0.055,,,,2.677872372
1715323548325379254,0.052,,,,2.685567436
1715323548333074318,0.064,,,,2.6932625
1715323548340769382,0.067,,,,2.700957564
1715323548348464446,0.074,,,,2.708652628
1715323548356159510,0.105,,,,2.716347692
1715323548363854574,0.117,,,,2.724042756
1715323548371549638,0.1,,,,2.73173782
1715323548379244702,0.083,,,,2.739432884
1715323548386939766,0.074,,,,2.747127948
1715323548394634830,0.081,,,,2.754823012
1715323548402329894,0.093,,,,2.762518076
1715323548410024958,0.098,,,,2.77021314
1715323548417720022,0.088,,,,2.777908204
1715323548425415086,0.043,,,,2.785603268
1715323548433110150,0.093,,,,2.793298332
1715323548440805214,0.5,,,,2.800993396
1715323548448500344,1.004,94.0,689.0,,2.808688526
1715323548456195548,0.985,,675.0,,2.81638373
1715323548463890752,0.385,,,,2.824078934
1715323548471585956,-0.174,,,,2.831774138
1715323548479281160,-0.182,,,,2.839469342
1715323548486976364,0.05,,,,2.847164546
1715323548494671568,0.057,,,,2.85485975
1715323548502366772,0.004,,,,2.862554954
1715323548510061976,0.055,,,,2.870250158
1715323548517757180,0.071,,,,2.877945362
1715323548525452384,0.05,,,,2.885640566
1715323548533147588,0.064,,,,2.89333577
1715323548540842792,0.091,,,,2.901030974
1715323548548537996,0.1,,,,2.908726178
1715323548556233200,0.103,,,,2.916421382
1715323548563928404,0.105,,,,2.924116586
1715323548571623608,0.117,,,,2.93181179
1715323548579318812,0.139,,,,2.939506994
1715323548587014016,0.15,,,,2.947202198
1715323548594709220,0.153,,,,2.954897402
1715323548602404424,0.17,,,,2.962592606
1715323548610099628,0.194,,,,2.97028781
1715323548617794832,0.21,,,,2.977983014
1715323548625490036,0.227,,,,2.985678218
1715323548633185240,0.234,,,,2.993373422
1715323548640880444,0.237,,,,3.001068626
1715323548648575648,0.232,,,,3.00876383
1715323548656270852,0.225,,,,3.016459034
1715323548663966056,0.21,,,,3.024154238
1715323548671661260,0.198,,,,3.031849442
1715323548679356464,0.198,,,,3.039544646
1715323548687051668,0.186,,,,3.04723985
1715323548694746872,0.148,,,,3.054935054
1715323548702442076,0.11,,,,3.062630258
1715323548710137280,0.071,,,,3.070325462
1715323548717832484,0.038,,,,3.078020666
1715323548725527688,0.019,,,,3.08571587
1715323548733222892,0.004,,,,3.093411074
1715323548740918096,-0.002,,,,3.101106278
1715323548748613300,-0.007,,,,3.108801482
1715323548756308504,-0.011,,,,3.116496686
1715323548764003708,-0.014,,,,3.12419189
1715323548771698912,-0.019,,,,3.131887094
1715323548779394116,-0.016,,,,3.139582298
1715323548787089320,-0.007,,,,3.147277502
1715323548794784524,-0.016,,,,3.154972706
1715323548802479728,-0.028,,,,3.16266791
1715323548810174932,-0.026,,,,3.170363114
1715323548817870136,-0.021,,,,3.178058318
1715323548825565340,-0.014,,,,3.185753522
1715323548833260544,-0.011,,,,3.193448726
1715323548840955748,-0.019,,,,3.20114393
1715323548848650952,-0.016,,,,3.208839134
1715323548856346156,-0.019,,,,3.216534338
1715323548864041360,-0.026,,,,3.224229542
1715323548871736564,-0.021,,,,3.231924746
1715323548879431768,-0.011,,,,3.23961995
1715323548887126972,-0.026,,,,3.247315154
1715323548894822176,-0.043,,,,3.255010358
1715323548902517380,-0.04,,,,3.262705562
1715323548910212584,-0.035,,,,3.270400766
1715323548917907788,-0.045,,,,3.27809597
1715323548925602992,-0.055,,,,3.285791174
1715323548933298196,-0.05,,,,3.293486378
1715323548940993400,-0.043,,,,3.301181582
1715323548948688604,-0.04,,,,3.308876786
1715323548956383808,-0.043,,,,3.31657199
1715323548964079012,-0.035,,,,3.324267194
1715323548971774216,-0.033,,,,3.331962398
1715323548979469420,-0.033,,,,3.339657602
1715323548987164624,-0.011,,,,3.347352806
1715323548994859828,0.014,,,,3.35504801
1715323549002555032,0.007,,,,3.362743214
1715323549010250256,-0.019,,,,3.370438438
1715323549017945042,-0.016,,,,3.378133224
1715323549025639828,0.004,,,,3.38582801
1715323549033334614,0.014,,,,3.393522796
1715323549041029400,-0.014,,,,3.401217582
1715323549048724186,-0.05,,,,3.408912368
1715323549056418972,-0.028,,,,3.416607154
