Date,time_from_start,Character_type,Character_position.x,Character_position.y,Character_position.z,User_Action,Form_Question,Form_Answer,Left_hand_position_x,Left_hand_position_y,Left_hand_position_z,Right_hand_position_x,Right_hand_position_y,Right_hand_position_z,Headset_eyetracking_rotation_x,Headset_eyetracking_rotation_y,Headset_eyetracking_rotation_z,Character_status,norm_time,time_rounded,HRV_ULF,HRV_VLF,HRV_LF,HRV_HF,HRV_VHF,HRV_TP,HRV_LFHF,HRV_LFn,HRV_HFn,HRV_LnHF,time
1715822062155,843.1957,Cow_Girl,-6.000124,-1.0,0.09986888,Idle,,,-6.051738,-0.08532345,0.3391193,-5.956645,-0.0814898,-0.1125108,-0.06626703,0.644215,0.1213913,,0.0,0.0,,,0.0091281072491909,0.0098685030608457,0.000993130561307,0.0199897408713437,0.924973847898732,0.4566395986791667,0.4936783885474354,-4.618407102606936,0.0
1715822062238,843.2783,Cow_Girl,-5.917543,-1.001239,0.09987091,Idle,,,-5.951393,-0.08179194,0.3514128,-5.870209,-0.07396752,-0.1247619,-0.06533439,0.6439106,0.1216529,,0.083,0.1,,,0.0091281072491909,0.0098685030608457,0.000993130561307,0.0199897408713437,0.924973847898732,0.4566395986791667,0.4936783885474354,-4.618407102606936,0.1
1715822062322,843.3625,Cow_Girl,-5.833331,-1.002503,0.09987298,Idle,,,-5.91105,-0.08503455,0.3522039,-5.713427,-0.03766787,-0.1530089,-0.06480048,0.6439706,0.121776,,0.167,0.2,,,0.0091281072491909,0.0098685030608457,0.000993130561307,0.0199897408713437,0.924973847898732,0.4566395986791667,0.4936783885474354,-4.618407102606936,0.2
1715822062405,843.4454,Cow_Girl,-5.750464,-1.003747,0.099875,Idle,,,-5.909674,-0.1065125,0.3294553,-5.528677,0.01393807,-0.1738569,-0.0636138,0.6434307,0.1218336,,0.25,0.2,,,0.0091281072491909,0.0098685030608457,0.000993130561307,0.0199897408713437,0.924973847898732,0.4566395986791667,0.4936783885474354,-4.618407102606936,0.2
1715822062488,843.5272,Cow_Girl,-5.668635,-1.004975,0.09987698,Idle,,,-5.824615,-0.1318498,0.3244289,-5.420485,0.02213597,-0.1588964,-0.06205076,0.6434246,0.1218705,,0.333,0.3,,,0.0158158309759776,0.0081941277460019,0.0009152375193544,0.0249251962413341,1.1762659121639962,0.6345318537452411,0.328748775602955,-4.804337509790801,0.3
1715822062571,843.611,Cow_Girl,-5.584881,-1.006232,0.09987903,Idle,,,-5.678945,-0.1264384,0.3648526,-5.403716,0.0008141994,-0.1326001,-0.06055164,0.6433299,0.1221442,,0.416,0.4,,,0.0158158309759776,0.0081941277460019,0.0009152375193544,0.0249251962413341,1.327041150723155,0.6345318537452411,0.328748775602955,-4.804337509790801,0.4
1715822062654,843.6952,Cow_Girl,-5.500647,-1.007497,0.09988106,Idle,,,-5.529637,-0.1043805,0.4273311,-5.431433,-0.03885436,-0.08876868,-0.05976487,0.6436186,0.1224879,,0.499,0.5,,,0.0156749731286306,0.0082615627520368,0.0009141983674473,0.0248507342481148,1.4220905485350166,0.6307649895624193,0.3324474307097615,-4.7961415141825485,0.5
1715822062738,843.7787,Cow_Girl,-5.417195,-1.008749,0.09988312,Idle,,,-5.363019,-0.05251563,0.4607073,-5.459656,-0.06782818,-0.06240179,-0.05898442,0.6437616,0.1226608,,0.583,0.6,,,0.0156749731286306,0.0082615627520368,0.0009141983674473,0.0248507342481148,1.4899829755434897,0.6307649895624193,0.3324474307097615,-4.7961415141825485,0.6
1715822062822,843.8624,Cow_Girl,-5.333431,-1.010006,0.09988514,Idle,,,-5.191032,0.01123524,0.4558469,-5.476013,-0.07690126,-0.05178564,-0.05791524,0.6441646,0.1224101,,0.667,0.7,,,0.0156749731286306,0.0082615627520368,0.0009141983674473,0.0248507342481148,1.5409022957998442,0.6307649895624193,0.3324474307097615,-4.7961415141825485,0.7
1715822062905,843.9449,Cow_Girl,-5.250919,-1.011245,0.09988717,Idle,,,-5.036476,0.04659891,0.4571526,-5.465062,-0.08745515,-0.02581742,-0.05654812,0.6441777,0.1214328,,0.75,0.8,,,0.0156749731286306,0.0082615627520368,0.0009141983674473,0.0248507342481148,1.5805062115547863,0.6307649895624193,0.3324474307097615,-4.7961415141825485,0.8
