HRV_ULF,HRV_VLF,HRV_LF,HRV_HF,HRV_VHF,HRV_TP,HRV_LFHF,HRV_LFn,HRV_HFn,HRV_LnHF,time
,,0.03540969590980343,0.011592908404088272,0.0007179959681201586,0.04772060028201187,3.0544272994787143,0.7420211753528801,0.24293299613957672,-4.457361712292197,0.0
,,0.03540969590980343,0.011592908404088272,0.0007179959681201586,0.04772060028201187,3.0544272994787143,0.7420211753528801,0.24293299613957672,-4.457361712292197,0.1
,,0.03540969590980343,0.011592908404088272,0.0007179959681201586,0.04772060028201187,3.0544272994787143,0.7420211753528801,0.24293299613957672,-4.457361712292197,0.2
,,0.03540969590980343,0.011592908404088272,0.0007179959681201586,0.04772060028201187,3.0544272994787143,0.7420211753528801,0.24293299613957672,-4.457361712292197,0.3
,,0.03413401661357355,0.011113435548293304,0.0006254966493327639,0.04587294881119962,3.057825630859658,0.7440990278183277,0.2422655581622436,-4.499600492862999,0.4
,,0.03413401661357355,0.011113435548293304,0.0006254966493327639,0.04587294881119962,3.0600911851136203,0.7440990278183277,0.2422655581622436,-4.499600492862999,0.5
,,0.03413401661357355,0.011113435548293304,0.0006254966493327639,0.04587294881119962,3.0617094381521643,0.7440990278183277,0.2422655581622436,-4.499600492862999,0.6
,,0.033125033842956626,0.010366946064150928,0.0004530210505887428,0.043945000957696295,3.078402604405807,0.7537838917069197,0.23590728952607556,-4.569132797302431,0.7
,,0.033125033842956626,0.010366946064150928,0.0004530210505887428,0.043945000957696295,3.0913861781586394,0.7537838917069197,0.23590728952607556,-4.569132797302431,0.8
,,0.033125033842956626,0.010366946064150928,0.0004530210505887428,0.043945000957696295,3.1017730371609056,0.7537838917069197,0.23590728952607556,-4.569132797302431,0.9
,,0.0317369749886982,0.009919152663126783,0.0005803886890297289,0.042236516340854714,3.110663227497926,0.7514108107916923,0.2348477933899142,-4.613287778357107,1.0
,,0.0317369749886982,0.009919152663126783,0.0005803886890297289,0.042236516340854714,3.118071719445443,0.7514108107916923,0.2348477933899142,-4.613287778357107,1.1
,,0.0317369749886982,0.009919152663126783,0.0005803886890297289,0.042236516340854714,3.1243404434010342,0.7514108107916923,0.2348477933899142,-4.613287778357107,1.2
,,0.0317369749886982,0.009919152663126783,0.0005803886890297289,0.042236516340854714,3.129713635362969,0.7514108107916923,0.2348477933899142,-4.613287778357107,1.3
,,0.0271804052590787,0.009587613059654033,0.00032929981134693323,0.037097318130079666,3.110062737572798,0.7326784422467449,0.2584449103850474,-4.6472833199563075,1.4
,,0.0271804052590787,0.009587613059654033,0.00032929981134693323,0.037097318130079666,3.092868202006398,0.7326784422467449,0.2584449103850474,-4.6472833199563075,1.5
,,0.028720527576478888,0.008781789927928595,0.0005310337296298493,0.03803335123403733,3.1033150120563664,0.7551405975178942,0.23089708487401117,-4.7350750278838305,1.6
,,0.028720527576478888,0.008781789927928595,0.0005310337296298493,0.03803335123403733,3.1126010654341156,0.7551405975178942,0.23089708487401117,-4.7350750278838305,1.7
,,0.028720527576478888,0.008781789927928595,0.0005310337296298493,0.03803335123403733,3.1209096395089437,0.7551405975178942,0.23089708487401117,-4.7350750278838305,1.8
,,0.028720527576478888,0.008781789927928595,0.0005310337296298493,0.03803335123403733,3.1283873561762894,0.7551405975178942,0.23089708487401117,-4.7350750278838305,1.9
,,0.028720527576478888,0.008781789927928595,0.0005310337296298493,0.03803335123403733,3.1351529093515067,0.7551405975178942,0.23089708487401117,-4.7350750278838305,2.0
,,0.02393393207429973,0.008439765104127863,0.0003133566736479199,0.032687053852075515,3.1215483620093356,0.7322144168334097,0.2581990148858878,-4.774800802026039,2.1
,,0.025474228059980526,0.007788716138425052,0.0004766554223744031,0.033739599620779985,3.128031397072544,0.7550246104370226,0.23084791242241168,-4.8550792416132795,2.2
,,0.025474228059980526,0.007788716138425052,0.0004766554223744031,0.033739599620779985,3.133974179213819,0.7550246104370226,0.23084791242241168,-4.8550792416132795,2.3
,,0.025474228059980526,0.007788716138425052,0.0004766554223744031,0.033739599620779985,3.1394415387837915,0.7550246104370226,0.23084791242241168,-4.8550792416132795,2.4
,,0.025474228059980526,0.007788716138425052,0.0004766554223744031,0.033739599620779985,3.1444883322329966,0.7550246104370226,0.23084791242241168,-4.8550792416132795,2.5
,,0.025474228059980526,0.007788716138425052,0.0004766554223744031,0.033739599620779985,3.1491612891304093,0.7550246104370226,0.23084791242241168,-4.8550792416132795,2.6
,,0.025474228059980526,0.007788716138425052,0.0004766554223744031,0.033739599620779985,3.1535004633922923,0.7550246104370226,0.23084791242241168,-4.8550792416132795,2.7
,,0.022611396177023575,0.007055530269937864,0.00042931843446405505,0.030096244881425496,3.1552685956108837,0.7513029039373166,0.23443224554211167,-4.953943534214466,2.8
,,0.022611396177023575,0.007055530269937864,0.00042931843446405505,0.030096244881425496,3.156918852348235,0.7513029039373166,0.23443224554211167,-4.953943534214466,2.9
,,0.022611396177023575,0.007055530269937864,0.00042931843446405505,0.030096244881425496,3.1584626409089838,0.7513029039373166,0.23443224554211167,-4.953943534214466,3.0
,,0.022611396177023575,0.007055530269937864,0.00042931843446405505,0.030096244881425496,3.1599099426846857,0.7513029039373166,0.23443224554211167,-4.953943534214466,3.1
,,0.022611396177023575,0.007055530269937864,0.00042931843446405505,0.030096244881425496,3.1612695292012543,0.7513029039373166,0.23443224554211167,-4.953943534214466,3.2
,,0.022611396177023575,0.007055530269937864,0.00042931843446405505,0.030096244881425496,3.1625491400403773,0.7513029039373166,0.23443224554211167,-4.953943534214466,3.3
