time,ecg,hr,rr,marker,norm_time
1715821995112587472,0.128,72.0,,,0.0
1715821995120281422,0.161,,,,0.00769395
1715821995127975372,0.183,,,,0.0153879
1715821995135669322,0.198,,,,0.02308185
1715821995143363272,0.207,,,,0.0307758
1715821995151057222,0.207,,,,0.03846975
1715821995158751172,0.198,,,,0.0461637
1715821995166445122,0.195,,,,0.05385765
1715821995174139072,0.203,,,,0.0615516
1715821995181833022,0.2,,,,0.06924555
1715821995189526972,0.19,,,,0.0769395
1715821995197220922,0.19,,,,0.08463345
1715821995204914872,0.198,,,,0.0923274
1715821995212608822,0.19,,,,0.10002135
1715821995220302772,0.186,,,,0.1077153
1715821995227996722,0.186,,,,0.11540925
1715821995235690672,0.181,,,,0.1231032
1715821995243384622,0.176,,,,0.13079715
1715821995251078572,0.171,,,,0.1384911
1715821995258772522,0.174,,,,0.14618505
1715821995266466472,0.176,,,,0.153879
1715821995274160422,0.169,,,,0.16157295
1715821995281854372,0.161,,,,0.1692669
1715821995289548322,0.166,,,,0.17696085
1715821995297242272,0.166,,,,0.1846548
1715821995304936222,0.164,,,,0.19234875
1715821995312630172,0.161,,,,0.2000427
1715821995320324122,0.164,,,,0.20773665
1715821995328018072,0.164,,,,0.2154306
1715821995335712022,0.161,,,,0.22312455
1715821995343405972,0.164,,,,0.2308185
1715821995351099922,0.169,,,,0.23851245
1715821995358793872,0.169,,,,0.2462064
1715821995366487822,0.161,,,,0.25390035
1715821995374181772,0.149,,,,0.2615943
1715821995381875722,0.145,,,,0.26928825
1715821995389569672,0.149,,,,0.2769822
1715821995397263622,0.149,,,,0.28467615
1715821995404957572,0.145,,,,0.2923701
1715821995412651522,0.147,,,,0.30006405
1715821995420345472,0.152,,,,0.307758
1715821995428039422,0.147,,,,0.31545195
1715821995435733372,0.149,,,,0.3231459
1715821995443427322,0.154,,,,0.33083985
1715821995451121272,0.152,,,,0.3385338
1715821995458815222,0.149,,,,0.34622775
1715821995466509172,0.147,,,,0.3539217
1715821995474203122,0.147,,,,0.36161565
1715821995481897072,0.149,,,,0.3693096
1715821995489591022,0.149,,,,0.37700355
1715821995497284972,0.149,,,,0.3846975
1715821995504978922,0.154,,,,0.39239145
1715821995512672872,0.154,,,,0.4000854
1715821995520366822,0.149,,,,0.40777935
1715821995528060772,0.142,,,,0.4154733
1715821995535754722,0.128,,,,0.42316725
1715821995543448672,0.118,,,,0.4308612
1715821995551142622,0.113,,,,0.43855515
1715821995558836572,0.123,,,,0.4462491
1715821995566530522,0.142,,,,0.45394305
1715821995574224472,0.152,,,,0.461637
1715821995581918422,0.149,,,,0.46933095
1715821995589612372,0.152,,,,0.4770249
1715821995597306322,0.152,,,,0.48471885
1715821995605000272,0.147,,,,0.4924128
1715821995612694222,0.142,,,,0.50010675
1715821995620388172,0.14,,,,0.5078007
1715821995628082122,0.132,,,,0.51549465
1715821995635776072,0.13,,,,0.5231886
1715821995643470022,0.137,,,,0.53088255
1715821995651163972,0.132,,,,0.5385765
1715821995658857922,0.065,,,,0.54627045
1715821995666551872,-0.159,,,,0.5539644
1715821995674245832,-0.5,72.0,,,0.56165836
1715821995681940200,-0.623,,,,0.569352728
1715821995689634568,-0.215,,,,0.577047096
1715821995697328936,0.42,,,,0.584741464
1715821995705023304,0.58,,,,0.592435832
1715821995712717672,0.27,,,,0.6001302
1715821995720412040,0.103,,854.0,,0.607824568
1715821995728106408,0.142,,,,0.615518936
1715821995735800776,0.116,,,,0.623213304
1715821995743495144,0.077,,,,0.630907672
1715821995751189512,0.096,,,,0.63860204
1715821995758883880,0.094,,,,0.646296408
1715821995766578248,0.074,,,,0.653990776
1715821995774272616,0.074,,,,0.661685144
1715821995781966984,0.072,,,,0.669379512
1715821995789661352,0.06,,,,0.67707388
1715821995797355720,0.055,,,,0.684768248
1715821995805050088,0.053,,,,0.692462616
1715821995812744456,0.043,,,,0.700156984
1715821995820438824,0.031,,,,0.707851352
1715821995828133192,0.021,,,,0.71554572
1715821995835827560,0.007,,,,0.723240088
1715821995843521928,-0.004,,,,0.730934456
1715821995851216296,-0.026,,,,0.738628824
1715821995858910664,-0.048,,,,0.746323192
1715821995866605032,-0.067,,,,0.75401756
1715821995874299400,-0.101,,,,0.761711928
1715821995881993768,-0.13,,,,0.769406296
1715821995889688136,-0.135,,,,0.777100664
1715821995897382504,-0.137,,,,0.784795032
1715821995905076872,-0.147,,,,0.7924894
1715821995912771240,-0.145,,,,0.800183768
1715821995920465608,-0.13,,,,0.807878136
1715821995928159976,-0.113,,,,0.815572504
1715821995935854344,-0.079,,,,0.823266872
1715821995943548712,-0.024,,,,0.83096124
1715821995951243080,0.033,,,,0.838655608
1715821995958937448,0.089,,,,0.846349976
1715821995966631816,0.135,,,,0.854044344
1715821995974326184,0.164,,,,0.861738712
1715821995982020552,0.19,,,,0.86943308
1715821995989714920,0.205,,,,0.877127448
1715821995997409288,0.212,,,,0.884821816
