HRV_ULF,HRV_VLF,HRV_LF,HRV_HF,HRV_VHF,HRV_TP,HRV_LFHF,HRV_LFn,HRV_HFn,HRV_LnHF,time
,,0.027132095416624813,0.0075473975698018515,0.0002358173769964178,0.03491531036342308,3.5948941559914585,0.7770830370463531,0.21616298097434147,-4.886552467882878,0.0
,,0.027132095416624813,0.0075473975698018515,0.0002358173769964178,0.03491531036342308,3.5948941559914585,0.7770830370463531,0.21616298097434147,-4.886552467882878,0.1
,,0.027132095416624813,0.0075473975698018515,0.0002358173769964178,0.03491531036342308,3.5948941559914585,0.7770830370463531,0.21616298097434147,-4.886552467882878,0.2
,,0.027132095416624813,0.0075473975698018515,0.0002358173769964178,0.03491531036342308,3.5948941559914585,0.7770830370463531,0.21616298097434147,-4.886552467882878,0.3
,,0.027132095416624813,0.0075473975698018515,0.0002358173769964178,0.03491531036342308,3.5948941559914585,0.7770830370463531,0.21616298097434147,-4.886552467882878,0.4
,,0.02450810526603722,0.001336591889574474,0.00018523507659124326,0.026029932232202936,6.051789568738227,0.9415355002621563,0.051348266205661075,-6.617632270858375,0.5
,,0.028989017521703762,0.008842445275020065,0.00024045310202767403,0.0380719158987515,5.655590169249869,0.7614278619126285,0.2322563776022114,-4.728191825762137,0.6
,,0.028989017521703762,0.008842445275020065,0.00024045310202767403,0.0380719158987515,5.358440619633601,0.7614278619126285,0.2322563776022114,-4.728191825762137,0.7
,,0.028989017521703762,0.008842445275020065,0.00024045310202767403,0.0380719158987515,5.127324303265393,0.7614278619126285,0.2322563776022114,-4.728191825762137,0.8
,,0.028989017521703762,0.008842445275020065,0.00024045310202767403,0.0380719158987515,4.942431250170826,0.7614278619126285,0.2322563776022114,-4.728191825762137,0.9
,,0.028989017521703762,0.008842445275020065,0.00024045310202767403,0.0380719158987515,4.791155115820726,0.7614278619126285,0.2322563776022114,-4.728191825762137,1.0
,,0.028989017521703762,0.008842445275020065,0.00024045310202767403,0.0380719158987515,4.665091670528976,0.7614278619126285,0.2322563776022114,-4.728191825762137,1.1
,,0.025247859554091295,0.0014810782811232892,0.0001868688445815739,0.026915806679796157,5.6175419035346446,0.9380309442125369,0.055026338193870025,-6.514984888156629,1.2
,,0.025247859554091295,0.0014810782811232892,0.0001868688445815739,0.026915806679796157,6.433927817539504,0.9380309442125369,0.055026338193870025,-6.514984888156629,1.3
,,0.031175782580267323,0.010316434786614037,0.0002511232343705539,0.04174334060125191,6.206462839574872,0.7468444578518553,0.24713965480531377,-4.574017045029358,1.4
,,0.031175782580267323,0.010316434786614037,0.0002511232343705539,0.04174334060125191,6.007430983855818,0.7468444578518553,0.24713965480531377,-4.574017045029358,1.5
,,0.031175782580267323,0.010316434786614037,0.0002511232343705539,0.04174334060125191,5.831814640574301,0.7468444578518553,0.24713965480531377,-4.574017045029358,1.6
,,0.031175782580267323,0.010316434786614037,0.0002511232343705539,0.04174334060125191,5.675711224324063,0.7468444578518553,0.24713965480531377,-4.574017045029358,1.7
,,0.031175782580267323,0.010316434786614037,0.0002511232343705539,0.04174334060125191,5.536039746626482,0.7468444578518553,0.24713965480531377,-4.574017045029358,1.8
,,0.03268254029751809,0.011467721444579292,0.00025094436059429234,0.04440120610269167,5.4017357282921585,0.7360732549005424,0.25827499861279896,-4.4682190210555195,1.9
,,0.03268254029751809,0.011467721444579292,0.00025094436059429234,0.04440120610269167,5.280222568846819,0.7360732549005424,0.25827499861279896,-4.4682190210555195,2.0
,,0.02604084276381744,0.001796822530878267,0.0002049781006180802,0.02804264339531379,5.698972374522612,0.9286158368425828,0.06407464893907021,-6.321735434611771,2.1
,,0.02604084276381744,0.001796822530878267,0.0002049781006180802,0.02804264339531379,6.081309153617902,0.9286158368425828,0.06407464893907021,-6.321735434611771,2.2
,,0.02604084276381744,0.001796822530878267,0.0002049781006180802,0.02804264339531379,6.43178453445525,0.9286158368425828,0.06407464893907021,-6.321735434611771,2.3
,,0.02604084276381744,0.001796822530878267,0.0002049781006180802,0.02804264339531379,6.754221884825612,0.9286158368425828,0.06407464893907021,-6.321735434611771,2.4
,,0.02604084276381744,0.001796822530878267,0.0002049781006180802,0.02804264339531379,7.05185636209056,0.9286158368425828,0.06407464893907021,-6.321735434611771,2.5
,,0.03537726418522673,0.013124231260144475,0.0002675596843722711,0.04876905512974347,6.890512366672476,0.725403928600017,0.26910981205662554,-4.333295042875436,2.6
,,0.03537726418522673,0.013124231260144475,0.0002675596843722711,0.04876905512974347,6.740692942355684,0.725403928600017,0.26910981205662554,-4.333295042875436,2.7
,,0.03537726418522673,0.013124231260144475,0.0002675596843722711,0.04876905512974347,6.6012058921297045,0.725403928600017,0.26910981205662554,-4.333295042875436,2.8
,,0.03685329175601946,0.013782472650436146,0.00023698454964548948,0.050872748956101096,6.470296513517725,0.7244210802884026,0.27092054062832854,-4.2843575918712675,2.9
,,0.03685329175601946,0.013782472650436146,0.00023698454964548948,0.050872748956101096,6.347832901267808,0.7244210802884026,0.27092054062832854,-4.2843575918712675,3.0
,,0.03685329175601946,0.013782472650436146,0.00023698454964548948,0.050872748956101096,6.233023264783511,0.7244210802884026,0.27092054062832854,-4.2843575918712675,3.1
,,0.03685329175601946,0.013782472650436146,0.00023698454964548948,0.050872748956101096,6.125171788086141,0.7244210802884026,0.27092054062832854,-4.2843575918712675,3.2
,,0.03685329175601946,0.013782472650436146,0.00023698454964548948,0.050872748956101096,6.023664515900381,0.7244210802884026,0.27092054062832854,-4.2843575918712675,3.3
