Date,time_from_start,Character_type,Character_position.x,Character_position.y,Character_position.z,User_Action,Form_Question,Form_Answer,Left_hand_position_x,Left_hand_position_y,Left_hand_position_z,Right_hand_position_x,Right_hand_position_y,Right_hand_position_z,Headset_eyetracking_rotation_x,Headset_eyetracking_rotation_y,Headset_eyetracking_rotation_z,Character_status,norm_time
1716278059058,734.3743,Robot Kyle,-6.000121,-1.0,0.09986888,Idle,,,-6.040669,-0.1006241,0.3823709,-5.934067,-0.09607661,-0.1504383,0.002651068,0.5965344,0.1661536,,0.0
1716278059141,734.4572,Robot Kyle,-5.91725,-1.001244,0.09987092,Idle,,,-5.933725,-0.09690839,0.3932409,-5.843288,-0.08787537,-0.1599684,0.002099519,0.5968502,0.164757,,0.083
1716278059225,734.5403,Robot Kyle,-5.834111,-1.002492,0.09987294,Idle,,,-5.89127,-0.1012415,0.3901187,-5.673702,-0.04770839,-0.1864026,0.0009796922,0.5974265,0.1629217,,0.167
1716278059308,734.6241,Robot Kyle,-5.750315,-1.00375,0.09987497,Idle,,,-5.893057,-0.1264122,0.3625621,-5.473882,0.01135576,-0.209577,-0.0002776978,0.5983719,0.1603436,,0.25
1716278059391,734.7075,Robot Kyle,-5.666975,-1.005,0.09987698,Idle,,,-5.802684,-0.1527694,0.3540339,-5.35655,0.02291465,-0.1933565,-0.001844944,0.599349,0.1573706,,0.333
1716278059475,734.7903,Robot Kyle,-5.584187,-1.006243,0.09987897,Idle,,,-5.654419,-0.1438661,0.394281,-5.339384,0.0003476143,-0.1659613,-0.003411643,0.5996822,0.1548667,,0.417
1716278059558,734.8737,Robot Kyle,-5.500787,-1.007495,0.09988097,Idle,,,-5.50551,-0.118829,0.4633302,-5.380372,-0.04555929,-0.1225646,-0.005140304,0.5993971,0.1529261,,0.5
1716278059641,734.9573,Robot Kyle,-5.41718,-1.00875,0.09988294,Idle,,,-5.324801,-0.06409872,0.4950109,-5.431211,-0.07806122,-0.09856441,-0.006667871,0.5989093,0.1511731,,0.583
1716278059725,735.0403,Robot Kyle,-5.334169,-1.009996,0.09988502,Idle,,,-5.137757,0.01124334,0.4847257,-5.466299,-0.08799595,-0.08170398,-0.008314441,0.5989158,0.1485476,,0.667
1716278059808,735.1243,Robot Kyle,-5.250192,-1.011256,0.09988705,Idle,,,-4.974711,0.05705941,0.4848915,-5.459991,-0.1004305,-0.05087175,-0.009528107,0.5987142,0.1456643,,0.75
1716278059892,735.2069,Robot Kyle,-5.167602,-1.012495,0.09988908,Idle,,,-4.857871,0.05694556,0.5017209,-5.395375,-0.115694,-0.02837303,-0.01090022,0.5985522,0.1428874,,0.834
1716278059975,735.2904,Robot Kyle,-5.084089,-1.013749,0.0998911,Idle,,,-4.798469,0.02226305,0.4892385,-5.270409,-0.1094234,-0.07097682,-0.0122986,0.5982136,0.1398003,,0.917
1716278060058,735.3731,Robot Kyle,-5.001426,-1.014989,0.09989313,Idle,,,-4.783331,-0.02834636,0.4483005,-5.092193,-0.1045725,-0.1437249,-0.01385773,0.5983296,0.1371811,,1.0
1716278060141,735.4564,Robot Kyle,-4.918081,-1.01624,0.09989534,Idle,,,-4.813083,-0.06612712,0.4184824,-4.88716,-0.07593602,-0.1961967,-0.01556953,0.5980682,0.1350583,,1.083
1716278060225,735.5408,Robot Kyle,-4.833667,-1.017507,0.09989748,Idle,,,-4.864195,-0.1016994,0.3950516,-4.654157,-0.01311064,-0.210285,-0.01754101,0.5979131,0.1331145,,1.167
1716278060308,735.6246,Robot Kyle,-4.749989,-1.018763,0.09989963,Idle,,,-4.885882,-0.1331406,0.3678672,-4.472344,0.01716316,-0.2127074,-0.01981043,0.5975894,0.1311778,,1.25
1716278060391,735.7065,Robot Kyle,-4.667975,-1.019994,0.09990177,Idle,,,-4.818129,-0.1595586,0.3499441,-4.353304,0.01402903,-0.2042064,-0.02143109,0.5967216,0.1292406,,1.333
1716278060475,735.7909,Robot Kyle,-4.583685,-1.021259,0.09990392,Idle,,,-4.681021,-0.1693163,0.3696844,-4.302921,-0.002736568,-0.1801553,-0.02180134,0.5965352,0.1275948,,1.417
1716278060558,735.8728,Robot Kyle,-4.50177,-1.022489,0.09990606,Idle,,,-4.536627,-0.1457874,0.4417724,-4.327613,-0.04288501,-0.1370354,-0.02121524,0.5970761,0.1270474,,1.5
1716278060641,735.9569,Robot Kyle,-4.417677,-1.023751,0.09990821,Idle,,,-4.366367,-0.1066801,0.4891241,-4.377599,-0.08483601,-0.1073072,-0.01970173,0.597949,0.1283929,,1.583
1716278060725,736.0404,Robot Kyle,-4.334141,-1.025005,0.09991036,Idle,,,-4.178662,-0.03406388,0.4874508,-4.420399,-0.09900695,-0.09143319,-0.01875902,0.5984621,0.1302641,,1.667
1716278060808,736.1237,Robot Kyle,-4.250855,-1.026255,0.0999125,Idle,,,-4.002691,0.02695441,0.480159,-4.434886,-0.1124976,-0.06606366,-0.01862629,0.5985554,0.1319166,,1.75
1716278060891,736.2068,Robot Kyle,-4.167772,-1.027502,0.09991465,Idle,,,-3.865086,0.04853189,0.4927753,-4.394084,-0.1232098,-0.03447845,-0.01912779,0.5982909,0.1333382,,1.833
1716278060975,736.2897,Robot Kyle,-4.084881,-1.028746,0.09991679,Idle,,,-3.784624,0.02079761,0.5032908,-4.294391,-0.1316799,-0.04163864,-0.0204274,0.5979224,0.1348293,,1.917
1716278061058,736.3746,Robot Kyle,-3.999977,-1.03002,0.09991894,Idle,,,-3.750851,-0.0216825,0.4632712,-4.133997,-0.1189445,-0.1171652,-0.02160223,0.5976596,0.1364115,,2.0
1716278061140,736.457,Robot Kyle,-3.91761,-1.031256,0.09992061,Idle,,,-3.760987,-0.06856632,0.4234942,-3.942295,-0.1119466,-0.1852807,-0.02225165,0.5973549,0.1380809,,2.082
1716278061225,736.54,Robot Kyle,-3.834606,-1.032502,0.09992204,Idle,,,-3.813,-0.1023415,0.4078732,-3.709918,-0.0498091,-0.2051544,-0.02222099,0.5970956,0.1396727,,2.167
1716278061308,736.6234,Robot Kyle,-3.751214,-1.033754,0.09992371,Idle,,,-3.851125,-0.1367461,0.3780015,-3.505776,-0.006118536,-0.2128755,-0.02172762,0.5969511,0.1413722,,2.25
1716278061391,736.7073,Robot Kyle,-3.667247,-1.035014,0.09992561,Idle,,,-3.826895,-0.1652146,0.3525942,-3.360993,0.002165079,-0.2117383,-0.02083182,0.5968245,0.1425829,,2.333
1716278061475,736.7899,Robot Kyle,-3.584727,-1.036252,0.09992705,Idle,,,-3.709355,-0.1863406,0.3568026,-3.281234,-0.01124775,-0.1898612,-0.02035403,0.5973168,0.1429666,,2.417
1716278061557,736.8737,Robot Kyle,-3.500947,-1.03751,0.09992895,Idle,,,-3.558186,-0.1686694,0.4120205,-3.279201,-0.0392971,-0.1561586,-0.02022465,0.5976057,0.1425309,,2.499
1716278061641,736.9572,Robot Kyle,-3.41742,-1.038763,0.09993086,Idle,,,-3.40447,-0.1423159,0.4723736,-3.322554,-0.08534992,-0.1179418,-0.02065509,0.5978095,0.1420962,,2.583
1716278061725,737.0405,Robot Kyle,-3.334172,-1.040012,0.09993229,Idle,,,-3.22178,-0.08013809,0.4951869,-3.373438,-0.1111344,-0.09611716,-0.02099543,0.5973031,0.1417987,,2.667
1716278061808,737.1237,Robot Kyle,-3.250881,-1.041263,0.0999342,Idle,,,-3.035707,-0.008426666,0.4825853,-3.400929,-0.1224602,-0.07627811,-0.0211157,0.5972823,0.1409203,,2.75
1716278061891,737.2064,Robot Kyle,-3.16822,-1.042503,0.09993611,Idle,,,-2.881309,0.03112042,0.4885264,-3.386833,-0.1329233,-0.04268541,-0.02102192,0.5974809,0.1398354,,2.833
1716278061975,737.2902,Robot Kyle,-3.084418,-1.043761,0.09993825,Idle,,,-2.776629,0.01967347,0.5049824,-3.307517,-0.1484837,-0.02882948,-0.02082663,0.5977548,0.1385637,,2.917
1716278062057,737.3736,Robot Kyle,-3.001037,-1.045012,0.0999404,Idle,,,-2.725616,-0.01653802,0.4800101,-3.172018,-0.1369476,-0.08805742,-0.02047035,0.5985689,0.1370307,,2.999
1716278062141,737.4567,Robot Kyle,-2.917902,-1.04626,0.09994207,Idle,,,-2.718331,-0.06983531,0.4382802,-2.986847,-0.1350914,-0.1597075,-0.0202371,0.5990676,0.135682,,3.083
1716278062224,737.5398,Robot Kyle,-2.834829,-1.047507,0.09994397,Idle,,,-2.758291,-0.1043357,0.4163421,-2.771766,-0.0915817,-0.2011088,-0.01984671,0.5990861,0.1351422,,3.166
