Date,time_from_start,Character_type,Character_position.x,Character_position.y,Character_position.z,User_Action,Form_Question,Form_Answer,Left_hand_position_x,Left_hand_position_y,Left_hand_position_z,Right_hand_position_x,Right_hand_position_y,Right_hand_position_z,Headset_eyetracking_rotation_x,Headset_eyetracking_rotation_y,Headset_eyetracking_rotation_z,Character_status,norm_time
1715328190340,117.5464,Cow_boy,-6.000118,-1.0,0.09986983,Idle,,,-6.051212,-0.09563565,0.3896649,-5.950435,-0.09174979,-0.1624219,-0.3208399,0.5226011,0.1706048,,0.0
1715328190423,117.6292,Cow_boy,-5.917314,-1.001243,0.09987186,Idle,,,-5.94962,-0.09268898,0.4016478,-5.866095,-0.08612043,-0.1734321,-0.3183109,0.5225148,0.1712217,,0.083
1715328190505,117.712,Cow_boy,-5.834502,-1.002486,0.09987386,Idle,,,-5.905084,-0.09410739,0.4060272,-5.712355,-0.04937977,-0.2021415,-0.3162397,0.5224261,0.1716562,,0.165
1715328190588,117.7956,Cow_boy,-5.750877,-1.003741,0.09987587,Idle,,,-5.909486,-0.1142968,0.3859284,-5.517329,0.008582115,-0.2264827,-0.3146055,0.5224144,0.1721524,,0.248
1715328190672,117.8794,Cow_boy,-5.667073,-1.004999,0.0998779,Idle,,,-5.836262,-0.1422795,0.3762685,-5.392701,0.02714467,-0.2139502,-0.3133418,0.5223539,0.1725293,,0.332
1715328190755,117.9615,Cow_boy,-5.585063,-1.00623,0.0998799,Idle,,,-5.691898,-0.1424735,0.4077668,-5.375454,0.004180193,-0.1906295,-0.3124702,0.5220786,0.1725534,,0.415
1715328190838,118.0452,Cow_boy,-5.501289,-1.007487,0.09988192,Idle,,,-5.538079,-0.1215206,0.4750837,-5.411462,-0.03894502,-0.1438658,-0.3120135,0.5211747,0.1721223,,0.498
1715328190921,118.1277,Cow_boy,-5.418872,-1.008724,0.09988395,Idle,,,-5.365317,-0.07052326,0.5128155,-5.451107,-0.07513756,-0.1155675,-0.3119654,0.5196054,0.1714434,,0.581
1715328191004,118.211,Cow_boy,-5.33553,-1.009975,0.09988592,Idle,,,-5.186622,-0.0004422665,0.5100225,-5.475889,-0.0852679,-0.1068721,-0.3121047,0.5181502,0.1704929,,0.664
1715328191087,118.2946,Cow_boy,-5.251939,-1.01123,0.09988794,Idle,,,-5.022926,0.04200947,0.5092141,-5.472944,-0.09693527,-0.08355477,-0.3124316,0.5169994,0.1694612,,0.747
1715328191171,118.378,Cow_boy,-5.16856,-1.012481,0.09988991,Idle,,,-4.898613,0.04486609,0.5261348,-5.415924,-0.1109974,-0.05980357,-0.3131919,0.516129,0.1685356,,0.831
