Date,time_from_start,Character_type,Character_position.x,Character_position.y,Character_position.z,User_Action,Form_Question,Form_Answer,Left_hand_position_x,Left_hand_position_y,Left_hand_position_z,Right_hand_position_x,Right_hand_position_y,Right_hand_position_z,Headset_eyetracking_rotation_x,Headset_eyetracking_rotation_y,Headset_eyetracking_rotation_z,Character_status,norm_time
1715328586950,513.4995,Robot Kyle,-6.000124,-1.0,0.0998684,Idle,,,-6.040673,-0.1006241,0.3823704,-5.934071,-0.09607661,-0.1504388,-0.3919304,0.5097755,0.2491829,,0.0
1715328587034,513.5829,Robot Kyle,-5.916695,-1.001252,0.09987046,Idle,,,-5.933173,-0.09691894,0.3932386,-5.842751,-0.08789033,-0.1599678,-0.3924834,0.5091929,0.2494591,,0.084
1715328587116,513.6656,Robot Kyle,-5.833893,-1.002495,0.09987249,Idle,,,-5.890761,-0.1011899,0.3901776,-5.673895,-0.04790258,-0.1862862,-0.3931884,0.5079699,0.2478439,,0.166
1715328587200,513.7486,Robot Kyle,-5.75101,-1.003739,0.09987452,Idle,,,-5.894368,-0.1266879,0.3622043,-5.473617,0.01191986,-0.2096998,-0.3932351,0.5080799,0.2461505,,0.25
1715328587284,513.8323,Robot Kyle,-5.667346,-1.004995,0.09987653,Idle,,,-5.802971,-0.1527811,0.3540536,-5.356974,0.02289796,-0.1933335,-0.3919872,0.5088452,0.2449015,,0.334
1715328587367,513.9161,Robot Kyle,-5.583542,-1.006253,0.09987859,Idle,,,-5.653141,-0.1435297,0.395133,-5.339791,-3.159046e-05,-0.1655184,-0.3903875,0.5089523,0.244416,,0.417
1715328587449,513.9992,Robot Kyle,-5.500409,-1.0075,0.09988064,Idle,,,-5.504507,-0.1185614,0.4636505,-5.380873,-0.04587895,-0.1224278,-0.3887835,0.5084059,0.2444451,,0.499
1715328587533,514.0823,Robot Kyle,-5.417342,-1.008747,0.0998827,Idle,,,-5.325272,-0.06433624,0.4949838,-5.430966,-0.07802325,-0.09860536,-0.3875988,0.508096,0.2451855,,0.583
1715328587616,514.1656,Robot Kyle,-5.334009,-1.009998,0.09988473,Idle,,,-5.137751,0.01115096,0.4847406,-5.465995,-0.08797079,-0.08174732,-0.3863438,0.5081807,0.2457277,,0.666
1715328587700,514.2484,Robot Kyle,-5.251236,-1.01124,0.09988681,Idle,,,-4.975428,0.05724335,0.4850014,-5.461309,-0.1004396,-0.05062687,-0.385572,0.508497,0.2449952,,0.75
1715328587783,514.3321,Robot Kyle,-5.167573,-1.012496,0.0998889,Idle,,,-4.857925,0.05667901,0.5018662,-5.39513,-0.1157575,-0.02839395,-0.3851554,0.5086645,0.2437184,,0.833
1715328587866,514.4159,Robot Kyle,-5.083752,-1.013754,0.09989092,Idle,,,-4.798486,0.02200651,0.4888702,-5.269523,-0.1092556,-0.07166841,-0.3850425,0.5087419,0.2429432,,0.916
1715328587950,514.4988,Robot Kyle,-5.000854,-1.014998,0.09989301,Idle,,,-4.783869,-0.0289681,0.4477228,-5.090302,-0.1045412,-0.1447091,-0.3853266,0.5088191,0.2431155,,1.0
1715328588034,514.5822,Robot Kyle,-4.917468,-1.016249,0.0998951,Idle,,,-4.813938,-0.06650257,0.4184094,-4.884887,-0.07515025,-0.1964345,-0.3859903,0.508697,0.2437319,,1.084
1715328588116,514.6654,Robot Kyle,-4.834299,-1.017498,0.09989724,Idle,,,-4.864423,-0.1015717,0.3951426,-4.655196,-0.01323962,-0.2102561,-0.3869779,0.5085626,0.2445462,,1.166
1715328588200,514.7487,Robot Kyle,-4.751019,-1.018748,0.09989939,Idle,,,-4.888245,-0.1336136,0.3674414,-4.472174,0.01741171,-0.2126546,-0.3881369,0.508249,0.2456667,,1.25
1715328588283,514.8318,Robot Kyle,-4.667864,-1.019996,0.09990153,Idle,,,-4.817796,-0.1597077,0.3499961,-4.353237,0.01391983,-0.2040192,-0.3893232,0.5079345,0.2471353,,1.333
1715328588366,514.9151,Robot Kyle,-4.584612,-1.021245,0.09990368,Idle,,,-4.682052,-0.1693255,0.3696229,-4.303751,-0.002700925,-0.1801975,-0.3901695,0.5074704,0.2486277,,1.416
1715328588449,514.9986,Robot Kyle,-4.50109,-1.022499,0.09990583,Idle,,,-4.535703,-0.1457016,0.4419558,-4.327374,-0.04305238,-0.1369279,-0.3906806,0.5069897,0.2500834,,1.499
1715328588533,515.0819,Robot Kyle,-4.417814,-1.023749,0.09990797,Idle,,,-4.366138,-0.1064519,0.4892626,-4.378265,-0.08494633,-0.1071991,-0.3907866,0.5065249,0.2515877,,1.583
1715328588617,515.1651,Robot Kyle,-4.334624,-1.024997,0.09991012,Idle,,,-4.178178,-0.03338009,0.4874286,-4.421938,-0.09912115,-0.09117129,-0.3906308,0.5062987,0.2531865,,1.667
