Date,time_from_start,Character_type,Character_position.x,Character_position.y,Character_position.z,User_Action,Form_Question,Form_Answer,Left_hand_position_x,Left_hand_position_y,Left_hand_position_z,Right_hand_position_x,Right_hand_position_y,Right_hand_position_z,Headset_eyetracking_rotation_x,Headset_eyetracking_rotation_y,Headset_eyetracking_rotation_z,Character_status,norm_time
1715676140371,710.7404,Robot Kyle,-6.000122,-1.0,0.09987031,Idle,,,-6.040803,-0.1006426,0.3824597,-5.934147,-0.09603059,-0.1504952,-0.1398554,0.4740278,0.06675208,,0.0
1715676140454,710.824,Robot Kyle,-5.916512,-1.001255,0.09987236,Idle,,,-5.933074,-0.09695721,0.3932495,-5.842803,-0.08791941,-0.1600444,-0.1408919,0.4645537,0.0668276,,0.083
1715676140538,710.9073,Robot Kyle,-5.83326,-1.002505,0.09987438,Idle,,,-5.890631,-0.1013124,0.3900844,-5.672647,-0.04754722,-0.1866243,-0.1407345,0.4568552,0.06661472,,0.167
1715676140622,710.991,Robot Kyle,-5.749629,-1.00376,0.09987641,Idle,,,-5.892377,-0.1264315,0.362565,-5.473196,0.01136434,-0.2096016,-0.1403947,0.4518187,0.06553543,,0.251
1715676140705,711.0753,Robot Kyle,-5.665268,-1.005026,0.09987847,Idle,,,-5.800027,-0.1529927,0.354263,-5.355439,0.02263761,-0.1930896,-0.1390204,0.4478608,0.06297752,,0.334
1715676140789,711.1581,Robot Kyle,-5.582456,-1.006269,0.09988043,Idle,,,-5.651732,-0.14337,0.3955681,-5.33924,-0.0002350807,-0.1652894,-0.1377579,0.4455342,0.05934186,,0.418
1715676140872,711.2422,Robot Kyle,-5.498445,-1.00753,0.09988246,Idle,,,-5.501183,-0.1179956,0.4643501,-5.380829,-0.04658937,-0.1221215,-0.1364324,0.4437137,0.05524174,,0.501
1715676140955,711.3251,Robot Kyle,-5.415531,-1.008775,0.09988449,Idle,,,-5.322227,-0.06340265,0.4950913,-5.430787,-0.07819128,-0.09843978,-0.1349274,0.4416659,0.05317774,,0.584
1715676141039,711.4095,Robot Kyle,-5.331132,-1.010041,0.09988651,Idle,,,-5.131876,0.01288533,0.4844389,-5.465938,-0.08854526,-0.08090796,-0.134346,0.4401994,0.05284847,,0.668
1715676141122,711.4922,Robot Kyle,-5.248465,-1.011282,0.09988854,Idle,,,-4.971031,0.05804098,0.4855483,-5.459892,-0.1005992,-0.0494056,-0.133965,0.4402705,0.05176032,,0.751
1715676141206,711.5769,Robot Kyle,-5.163743,-1.012554,0.09989051,Idle,,,-4.854283,0.05603182,0.5021893,-5.390826,-0.1159563,-0.02843838,-0.1345401,0.4409075,0.04999145,,0.835
1715676141289,711.6595,Robot Kyle,-5.081161,-1.013793,0.09989259,Idle,,,-4.796707,0.02139413,0.4880299,-5.265673,-0.1088988,-0.07324871,-0.1354968,0.4410193,0.04996311,,0.918
1715676141373,711.7435,Robot Kyle,-4.99723,-1.015053,0.09989474,Idle,,,-4.782381,-0.03020191,0.4466039,-5.084144,-0.1045169,-0.1465924,-0.1383355,0.4428933,0.05244973,,1.002
1715676141457,711.8264,Robot Kyle,-4.914245,-1.016299,0.09989689,Idle,,,-4.814512,-0.06749088,0.4182065,-4.877377,-0.07310545,-0.1970791,-0.1436074,0.4472488,0.05599343,,1.086
1715676141541,711.9096,Robot Kyle,-4.831053,-1.017547,0.09989903,Idle,,,-4.865835,-0.102964,0.3940839,-4.647287,-0.01167798,-0.21057,-0.1482009,0.4554313,0.05939942,,1.17
1715676141624,711.9944,Robot Kyle,-4.746223,-1.01882,0.09990118,Idle,,,-4.886026,-0.134621,0.3666122,-4.46507,0.01779091,-0.2125365,-0.1514678,0.4664729,0.06051645,,1.253
1715676141707,712.0769,Robot Kyle,-4.66377,-1.020058,0.09990332,Idle,,,-4.812547,-0.1605417,0.3502801,-4.34937,0.01329827,-0.2030313,-0.1536253,0.4831389,0.06011757,,1.336
1715676141791,712.1606,Robot Kyle,-4.580123,-1.021313,0.09990547,Idle,,,-4.674469,-0.168704,0.3714357,-4.302128,-0.003398776,-0.1789283,-0.1538655,0.5054489,0.05857012,,1.42
1715676141874,712.2452,Robot Kyle,-4.495465,-1.022584,0.0999075,Idle,,,-4.527412,-0.1447415,0.4439606,-4.326586,-0.04484159,-0.1357243,-0.1483371,0.5226579,0.05771007,,1.503
1715676141958,712.3278,Robot Kyle,-4.41289,-1.023823,0.09990964,Idle,,,-4.357078,-0.1039692,0.4907989,-4.379335,-0.08625752,-0.1059406,-0.1413235,0.5336328,0.05738417,,1.587
1715676142041,712.4103,Robot Kyle,-4.330383,-1.025061,0.09991179,Idle,,,-4.169959,-0.03062987,0.48732,-4.422072,-0.09966397,-0.09011223,-0.1342296,0.5406771,0.05771468,,1.67
1715676142124,712.4946,Robot Kyle,-4.246082,-1.026326,0.09991393,Idle,,,-3.993115,0.02984178,0.4799484,-4.43529,-0.1132053,-0.06444898,-0.127879,0.5471283,0.05857704,,1.753
1715676142208,712.5785,Robot Kyle,-4.162219,-1.027585,0.09991608,Idle,,,-3.857985,0.04737878,0.494027,-4.38905,-0.1246576,-0.03328397,-0.121128,0.5544486,0.05991723,,1.837
1715676142291,712.6624,Robot Kyle,-4.078375,-1.028843,0.09991822,Idle,,,-3.779563,0.01862895,0.5022599,-4.285504,-0.1310446,-0.04459181,-0.1139144,0.5626524,0.0612212,,1.92
1715676142375,712.745,Robot Kyle,-3.99576,-1.030083,0.09992037,Idle,,,-3.750877,-0.02497733,0.461047,-4.123616,-0.1191726,-0.1209454,-0.1080294,0.5681918,0.06298746,,2.004
1715676142458,712.8294,Robot Kyle,-3.911335,-1.03135,0.0999218,Idle,,,-3.761431,-0.06999958,0.4218121,-3.929664,-0.1102515,-0.1882779,-0.1055132,0.5704558,0.06498375,,2.087
1715676142543,712.9122,Robot Kyle,-3.828555,-1.032592,0.09992323,Idle,,,-3.8153,-0.1048234,0.4060057,-3.694943,-0.04657912,-0.2063166,-0.1058363,0.5709714,0.06707566,,2.172
1715676142625,712.9964,Robot Kyle,-3.744336,-1.033856,0.0999249,Idle,,,-3.851901,-0.1387751,0.3760289,-3.492191,-0.003987432,-0.2129757,-0.1071952,0.5702802,0.06848092,,2.254
1715676142709,713.0792,Robot Kyle,-3.661584,-1.035098,0.09992633,Idle,,,-3.819454,-0.1672028,0.3518325,-3.353377,0.001528025,-0.2102887,-0.1086092,0.568599,0.0688505,,2.338
1715676142792,713.163,Robot Kyle,-3.577753,-1.036356,0.099928,Idle,,,-3.69805,-0.1873591,0.3579029,-3.276948,-0.01247227,-0.1883136,-0.1094223,0.5673937,0.06851208,,2.421
1715676142877,713.2474,Robot Kyle,-3.493364,-1.037623,0.09992967,Idle,,,-3.546918,-0.1674917,0.4174064,-3.279686,-0.04279572,-0.1531107,-0.1101522,0.567706,0.06829143,,2.506
1715676142961,713.3301,Robot Kyle,-3.410711,-1.038863,0.09993134,Idle,,,-3.390302,-0.1390983,0.4761187,-3.327041,-0.0888083,-0.1155681,-0.1099197,0.5671456,0.06865104,,2.59
1715676143044,713.4139,Robot Kyle,-3.326918,-1.040121,0.09993324,Idle,,,-3.205179,-0.07401466,0.4936834,-3.375941,-0.1119773,-0.09534731,-0.1099139,0.5669388,0.07059485,,2.673
1715676143126,713.4976,Robot Kyle,-3.243152,-1.041378,0.09993515,Idle,,,-3.021587,-0.004328728,0.4816771,-3.399461,-0.1235935,-0.07436766,-0.1097505,0.5658671,0.07283799,,2.755
1715676143211,713.5803,Robot Kyle,-3.160538,-1.042618,0.09993706,Idle,,,-2.870271,0.03168237,0.4893366,-3.380835,-0.1340576,-0.04101362,-0.1093948,0.5658263,0.07595534,,2.84
1715676143294,713.6638,Robot Kyle,-3.076987,-1.043872,0.09993897,Idle,,,-2.770049,0.01701593,0.5063051,-3.298215,-0.1492995,-0.02906527,-0.1101235,0.5662553,0.07926928,,2.923
1715676143378,713.7472,Robot Kyle,-2.993602,-1.045123,0.09994087,Idle,,,-2.723351,-0.020859,0.4765256,-3.157278,-0.1363186,-0.09415617,-0.1115263,0.5656072,0.08185099,,3.007
1715676143462,713.8315,Robot Kyle,-2.90931,-1.046388,0.09994278,Idle,,,-2.718774,-0.07494205,0.4330419,-2.967747,-0.1347973,-0.1672355,-0.1131766,0.5652722,0.0837304,,3.091
1715676143544,713.9147,Robot Kyle,-2.826046,-1.047638,0.09994469,Idle,,,-2.761273,-0.1073695,0.4148818,-2.749439,-0.08626956,-0.2022049,-0.1146235,0.5650036,0.08515914,,3.173
1715676143628,713.998,Robot Kyle,-2.742798,-1.048887,0.0999466,Idle,,,-2.80836,-0.1425523,0.3865534,-2.528491,-0.03153312,-0.2114293,-0.1157769,0.5644499,0.08580623,,3.257
1715676143712,714.0814,Robot Kyle,-2.659424,-1.050139,0.0999485,Idle,,,-2.811983,-0.1725777,0.3601025,-2.364976,-0.01221466,-0.2122075,-0.1168434,0.5640831,0.0854683,,3.341
1715676143795,714.1647,Robot Kyle,-2.576066,-1.05139,0.09995065,Idle,,,-2.717013,-0.1971856,0.3526517,-2.263161,-0.02172863,-0.195934,-0.1187704,0.5640891,0.08470275,,3.424
1715676143879,714.2481,Robot Kyle,-2.492692,-1.052641,0.09995256,Idle,,,-2.569025,-0.1936237,0.3860675,-2.23773,-0.04236913,-0.1699566,-0.1219668,0.5637876,0.08327958,,3.508
1715676143963,714.3317,Robot Kyle,-2.409137,-1.053895,0.09995494,Idle,,,-2.421261,-0.1683285,0.4589616,-2.277082,-0.08806038,-0.1250931,-0.125218,0.5626938,0.08129384,,3.592
1715676144045,714.4156,Robot Kyle,-2.325222,-1.055155,0.09995709,Idle,,,-2.242393,-0.1175164,0.4947828,-2.32698,-0.123264,-0.09973302,-0.1276651,0.5622597,0.07896572,,3.674
1715676144129,714.4999,Robot Kyle,-2.240903,-1.05642,0.09995947,Idle,,,-2.054362,-0.04199898,0.4857517,-2.362641,-0.1332318,-0.08399858,-0.1292616,0.562354,0.0772598,,3.758
1715676144212,714.5832,Robot Kyle,-2.157635,-1.05767,0.09996162,Idle,,,-1.887539,0.007913113,0.483131,-2.362945,-0.1464073,-0.05477085,-0.1315298,0.5626179,0.07574474,,3.841
