time,ecg,hr,rr,marker,norm_time
1715665370463986086,0.252,85.0,,,0.0
1715665370471680663,0.237,,,,0.007694577
1715665370479375240,0.215,,,,0.015389154
1715665370487069817,0.172,,,,0.023083731
1715665370494764394,0.106,,,,0.030778308
1715665370502458971,0.048,,,,0.038472885
1715665370510153548,0.009,,,,0.046167462
1715665370517848125,-0.019,,,,0.053862039
1715665370525542702,-0.033,,,,0.061556616
1715665370533237279,-0.031,,,,0.069251193
1715665370540931856,-0.014,,,,0.07694577
1715665370548626433,-0.004,,,,0.084640347
1715665370556321010,0.0,,,,0.092334924
1715665370564015587,0.012,,,,0.100029501
1715665370571710164,0.024,,,,0.107724078
1715665370579404741,0.038,,,,0.115418655
1715665370587099318,0.05,,,,0.123113232
1715665370594793895,0.065,,707.0,,0.130807809
1715665370602488472,0.084,,,,0.138502386
1715665370610183049,0.094,,,,0.146196963
1715665370617877626,0.097,,,,0.15389154
1715665370625572203,0.111,,,,0.161586117
1715665370633266780,0.13,,,,0.169280694
1715665370640961357,0.14,,,,0.176975271
1715665370648655934,0.138,,,,0.184669848
1715665370656350511,0.14,,,,0.192364425
1715665370664045088,0.147,,,,0.200059002
1715665370671739665,0.147,,,,0.207753579
1715665370679434242,0.152,,,,0.215448156
1715665370687128819,0.16,,,,0.223142733
1715665370694823396,0.16,,,,0.23083731
1715665370702517973,0.157,,,,0.238531887
1715665370710212550,0.157,,,,0.246226464
1715665370717907127,0.16,,,,0.253921041
1715665370725601704,0.162,,,,0.261615618
1715665370733296281,0.164,,,,0.269310195
1715665370740990858,0.169,,,,0.277004772
1715665370748685435,0.174,,,,0.284699349
1715665370756380012,0.181,,,,0.292393926
1715665370764074589,0.186,,,,0.300088503
1715665370771769166,0.194,,,,0.30778308
1715665370779463743,0.201,,,,0.315477657
1715665370787158320,0.203,,,,0.323172234
1715665370794852897,0.203,,,,0.330866811
1715665370802547474,0.213,,,,0.338561388
1715665370810242051,0.22,,,,0.346255965
1715665370817936628,0.218,,,,0.353950542
1715665370825631205,0.215,,,,0.361645119
1715665370833325782,0.213,,,,0.369339696
1715665370841020359,0.218,,,,0.377034273
1715665370848714936,0.232,,,,0.38472885
1715665370856409513,0.247,,,,0.392423427
1715665370864104090,0.257,,,,0.400118004
1715665370871798667,0.259,,,,0.407812581
1715665370879493244,0.247,,,,0.415507158
1715665370887187821,0.225,,,,0.423201735
1715665370894882398,0.225,,,,0.430896312
1715665370902576975,0.242,,,,0.438590889
1715665370910271552,0.242,,,,0.446285466
1715665370917966129,0.235,,,,0.453980043
1715665370925660706,0.235,,,,0.46167462
1715665370933355283,0.22,,,,0.469369197
1715665370941049860,0.203,,,,0.477063774
1715665370948744437,0.223,,,,0.484758351
1715665370956439014,0.468,,,,0.492452928
1715665370964133591,1.042,,,,0.500147505
1715665370971828168,1.372,,,,0.507842082
1715665370979522745,0.848,,,,0.515536659
1715665370987217322,-0.077,,,,0.523231236
1715665370994911899,-0.426,,,,0.530925813
1715665371002606476,-0.084,,,,0.53862039
1715665371010301053,0.189,,,,0.546314967
1715665371017995630,0.179,,,,0.554009544
1715665371025690222,0.189,,,,0.561704136
1715665371033384799,0.225,,,,0.569398713
1715665371041079376,0.225,,,,0.57709329
1715665371048773953,0.237,,,,0.584787867
1715665371056468530,0.264,,,,0.592482444
1715665371064163107,0.266,,,,0.600177021
1715665371071857684,0.266,,,,0.607871598
1715665371079552261,0.286,,,,0.615566175
1715665371087246838,0.3,,,,0.623260752
1715665371094941415,0.3,,,,0.630955329
1715665371102635992,0.317,,,,0.638649906
1715665371110330569,0.341,,,,0.646344483
1715665371118025146,0.351,,,,0.65403906
1715665371125719723,0.356,,,,0.661733637
1715665371133414300,0.368,,,,0.669428214
1715665371141108877,0.392,,,,0.677122791
1715665371148803454,0.409,,,,0.684817368
1715665371156498031,0.417,,,,0.692511945
1715665371164192608,0.429,,,,0.700206522
1715665371171887185,0.441,,,,0.707901099
1715665371179581762,0.443,,,,0.715595676
1715665371187276339,0.436,,,,0.723290253
1715665371194970916,0.424,,,,0.73098483
1715665371202665493,0.409,,,,0.738679407
1715665371210360070,0.368,,,,0.746373984
1715665371218054647,0.315,,,,0.754068561
1715665371225749224,0.269,,,,0.761763138
1715665371233443801,0.225,,,,0.769457715
1715665371241138378,0.191,,,,0.777152292
1715665371248832955,0.172,,,,0.784846869
1715665371256527532,0.167,,,,0.792541446
1715665371264222109,0.174,,,,0.800236023
1715665371271916686,0.179,,,,0.8079306
1715665371279611263,0.186,,,,0.815625177
1715665371287305840,0.201,,,,0.823319754
1715665371295000417,0.21,,,,0.831014331
1715665371302694994,0.215,,,,0.838708908
1715665371310389571,0.22,,,,0.846403485
1715665371318084148,0.23,,,,0.854098062
1715665371325778725,0.237,,731.0,,0.861792639
