time,ecg,hr,rr,marker,norm_time
1715664961552897178,0.123,89.0,,,0.0
1715664961560591546,0.14,,,,0.007694368
1715664961568285914,0.123,,,,0.015388736
1715664961575980282,0.106,,,,0.023083104
1715664961583674650,0.111,,,,0.030777472
1715664961591369018,0.109,,,,0.03847184
1715664961599063386,0.111,,,,0.046166208
1715664961606757754,0.162,,,,0.053860576
1715664961614452122,0.458,,,,0.061554944
1715664961622146490,0.926,,,,0.069249312
1715664961629840858,0.953,,,,0.07694368
1715664961637535226,0.303,,,,0.084638048
1715664961645229594,-0.371,,,,0.092332416
1715664961652923962,-0.363,,,,0.100026784
1715664961660618330,0.029,,,,0.107721152
1715664961668312698,0.15,,,,0.11541552
1715664961676007066,0.118,,,,0.123109888
1715664961683701434,0.164,,,,0.130804256
1715664961691395802,0.177,,,,0.138498624
1715664961699090170,0.169,,,,0.146192992
1715664961706784538,0.186,,,,0.15388736
1715664961714478906,0.203,,,,0.161581728
1715664961722173274,0.21,,,,0.169276096
1715664961729867642,0.218,,,,0.176970464
1715664961737562010,0.242,,,,0.184664832
1715664961745256378,0.257,,,,0.1923592
1715664961752950746,0.261,,,,0.200053568
1715664961760645114,0.283,,,,0.207747936
1715664961768339482,0.298,,,,0.215442304
1715664961776033850,0.315,,,,0.223136672
1715664961783728218,0.329,,,,0.23083104
1715664961791422586,0.337,,,,0.238525408
1715664961799116954,0.354,,,,0.246219776
1715664961806811322,0.363,,,,0.253914144
1715664961814505690,0.368,,,,0.261608512
1715664961822200058,0.38,,,,0.26930288
1715664961829894426,0.38,,,,0.276997248
1715664961837588794,0.385,,,,0.284691616
1715664961845283162,0.375,,,,0.292385984
1715664961852977530,0.354,,,,0.300080352
1715664961860671898,0.341,,,,0.30777472
1715664961868366266,0.303,,,,0.315469088
1715664961876060634,0.257,,,,0.323163456
1715664961883755002,0.213,,,,0.330857824
1715664961891449370,0.179,,,,0.338552192
1715664961899143738,0.174,,,,0.34624656
1715664961906838106,0.172,,,,0.353940928
1715664961914532474,0.172,,,,0.361635296
1715664961922226842,0.186,,,,0.369329664
1715664961929921210,0.189,,,,0.377024032
1715664961937615578,0.196,,,,0.3847184
1715664961945309946,0.198,,,,0.392412768
1715664961953004314,0.203,,,,0.400107136
1715664961960698682,0.218,,,,0.407801504
1715664961968393050,0.218,,,,0.415495872
1715664961976087418,0.227,,,,0.42319024
1715664961983781786,0.237,,,,0.430884608
1715664961991476154,0.235,,,,0.438578976
1715664961999170522,0.237,,,,0.446273344
1715664962006864890,0.24,,668.0,,0.453967712
1715664962014559258,0.24,,,,0.46166208
1715664962022253626,0.242,,,,0.469356448
1715664962029947994,0.23,,,,0.477050816
1715664962037642362,0.232,,,,0.484745184
1715664962045336730,0.237,,,,0.492439552
1715664962053031098,0.232,,,,0.50013392
1715664962060725466,0.232,,,,0.507828288
1715664962068419834,0.22,,,,0.515522656
1715664962076114202,0.218,,,,0.523217024
1715664962083808570,0.223,,,,0.530911392
1715664962091502938,0.22,,,,0.53860576
1715664962099197306,0.227,,,,0.546300128
1715664962106891674,0.227,,,,0.553994496
1715664962114586056,0.227,,,,0.561688878
1715664962122280424,0.227,,,,0.569383246
1715664962129974792,0.22,,,,0.577077614
1715664962137669160,0.22,,,,0.584771982
1715664962145363528,0.223,,,,0.59246635
1715664962153057896,0.218,,,,0.600160718
1715664962160752264,0.225,,,,0.607855086
