Date,time_from_start,Character_type,Character_position.x,Character_position.y,Character_position.z,User_Action,Form_Question,Form_Answer,Left_hand_position_x,Left_hand_position_y,Left_hand_position_z,Right_hand_position_x,Right_hand_position_y,Right_hand_position_z,Headset_eyetracking_rotation_x,Headset_eyetracking_rotation_y,Headset_eyetracking_rotation_z,Character_status,norm_time,time_rounded,HRV_ULF,HRV_VLF,HRV_LF,HRV_HF,HRV_VHF,HRV_TP,HRV_LFHF,HRV_LFn,HRV_HFn,HRV_LnHF,time
1716195003109,355.7318,Robot Kyle,-6.000122,-1.0,0.09986936,Idle,,,-6.040841,-0.100648,0.3824839,-5.93417,-0.09601736,-0.1505125,-0.04546311,0.6005636,0.1630181,,0.0,0.0,,,0.0253103368138841,0.0141162147214129,0.0010672533519604,0.0404938048872576,1.792997436875962,0.6250421980436994,0.3486018357799467,-4.260431162076743,0.0
1716195003193,355.8156,Robot Kyle,-5.916321,-1.001258,0.09987141,Idle,,,-5.932903,-0.09695506,0.3932819,-5.842577,-0.08785772,-0.1601204,-0.04421438,0.6008,0.1626109,,0.084,0.1,,,0.0253103368138841,0.0141162147214129,0.0010672533519604,0.0404938048872576,1.792997436875962,0.6250421980436994,0.3486018357799467,-4.260431162076743,0.1
1716195003276,355.898,Robot Kyle,-5.833919,-1.002495,0.09987342,Idle,,,-5.891177,-0.1012883,0.3901093,-5.673499,-0.04759836,-0.1866307,-0.04339538,0.6005459,0.1619417,,0.167,0.2,,,0.0253103368138841,0.0141162147214129,0.0010672533519604,0.0404938048872576,1.792997436875962,0.6250421980436994,0.3486018357799467,-4.260431162076743,0.2
1716195003360,355.9817,Robot Kyle,-5.75025,-1.00375,0.09987543,Idle,,,-5.892746,-0.1263066,0.3627123,-5.474216,0.01115179,-0.2095627,-0.04267316,0.5999509,0.160758,,0.251,0.3,,,0.0253103368138841,0.0141162147214129,0.0010672533519604,0.0404938048872576,1.792997436875962,0.6250421980436994,0.3486018357799467,-4.260431162076743,0.3
1716195003442,356.0648,Robot Kyle,-5.66716,-1.004997,0.09987739,Idle,,,-5.803061,-0.1527261,0.3539882,-5.356613,0.02296913,-0.1934095,-0.04178984,0.5999842,0.1590053,,0.333,0.3,,,0.0253103368138841,0.0141162147214129,0.0010672533519604,0.0404938048872576,1.792997436875962,0.6250421980436994,0.3486018357799467,-4.260431162076743,0.3
1716195003526,356.1485,Robot Kyle,-5.583502,-1.006253,0.09987942,Idle,,,-5.653314,-0.143646,0.3948488,-5.339399,9.095669e-05,-0.1656662,-0.04129003,0.6007405,0.1574071,,0.417,0.4,,,0.0253103368138841,0.0141162147214129,0.0010672533519604,0.0404938048872576,1.792997436875962,0.6250421980436994,0.3486018357799467,-4.260431162076743,0.4
1716195003609,356.2313,Robot Kyle,-5.500679,-1.007496,0.09988142,Idle,,,-5.504833,-0.1185816,0.4636232,-5.381065,-0.04584754,-0.1224392,-0.04130723,0.6010769,0.1559109,,0.5,0.5,,,0.0339892518633728,0.0148440010331426,0.0012492843153388,0.0500825372118542,1.875791781894532,0.6786647353666375,0.296390755331563,-4.210159466183775,0.5
1716195003692,356.3148,Robot Kyle,-5.417188,-1.008749,0.09988347,Idle,,,-5.324916,-0.0641821,0.495002,-5.431078,-0.07804877,-0.0985777,-0.0415647,0.6010405,0.1544987,,0.583,0.6,,,0.0234117606540444,0.0157793948810944,0.0013652674506316,0.0405564229857705,1.8197775156060856,0.5772639431800635,0.3890726479164774,-4.149050311505358,0.6
1716195003775,356.3988,Robot Kyle,-5.333169,-1.01001,0.09988556,Idle,,,-5.137301,0.01090848,0.4847797,-5.464788,-0.08791375,-0.08185505,-0.04179145,0.6009769,0.1534702,,0.666,0.7,,,0.0234117606540444,0.0157793948810944,0.0013652674506316,0.0405564229857705,1.7777668158897515,0.5772639431800635,0.3890726479164774,-4.149050311505358,0.7
1716195003859,356.4817,Robot Kyle,-5.250325,-1.011254,0.09988765,Idle,,,-4.974344,0.05731845,0.4850603,-5.460541,-0.1004657,-0.05049761,-0.04179329,0.6007419,0.152358,,0.75,0.8,,,0.0234117606540444,0.0157793948810944,0.0013652674506316,0.0405564229857705,1.7450918272214917,0.5772639431800635,0.3890726479164774,-4.149050311505358,0.8
