Date,time_from_start,Character_type,Character_position.x,Character_position.y,Character_position.z,User_Action,Form_Question,Form_Answer,Left_hand_position_x,Left_hand_position_y,Left_hand_position_z,Right_hand_position_x,Right_hand_position_y,Right_hand_position_z,Headset_eyetracking_rotation_x,Headset_eyetracking_rotation_y,Headset_eyetracking_rotation_z,Character_status,norm_time
1716276562877,697.0604,Cow_Girl,-6.000123,-1.0,0.09986888,Idle,,,-6.05173,-0.08532292,0.3391135,-5.956639,-0.08149236,-0.1125083,0.04589658,0.6444481,0.03797482,,0.0
1716276562961,697.1437,Cow_Girl,-5.916763,-1.001251,0.09987094,Idle,,,-5.950575,-0.0818671,0.3512618,-5.869767,-0.07425529,-0.124524,0.04538945,0.6445481,0.03823012,,0.084
1716276563043,697.2271,Cow_Girl,-5.833377,-1.002503,0.09987298,Idle,,,-5.909467,-0.08476931,0.352445,-5.715526,-0.03867054,-0.152329,0.04423453,0.6444334,0.03847627,,0.166
1716276563126,697.3086,Cow_Girl,-5.751875,-1.003726,0.09987498,Idle,,,-5.911541,-0.1066706,0.3292319,-5.529466,0.01431489,-0.173937,0.0425015,0.6443316,0.03860352,,0.249
1716276563210,697.3922,Cow_Girl,-5.668349,-1.00498,0.09987704,Idle,,,-5.825355,-0.1316383,0.3241717,-5.419419,0.02246451,-0.1591363,0.04062103,0.6442683,0.03848423,,0.333
1716276563293,697.4764,Cow_Girl,-5.584097,-1.006244,0.09987906,Idle,,,-5.679193,-0.12683,0.3635722,-5.401361,0.001233459,-0.1333446,0.03869626,0.643995,0.03847644,,0.416
1716276563376,697.5602,Cow_Girl,-5.500364,-1.007501,0.09988112,Idle,,,-5.530683,-0.1050072,0.4265878,-5.42935,-0.03820527,-0.08917775,0.03648672,0.6439609,0.03872423,,0.499
1716276563460,697.6426,Cow_Girl,-5.417975,-1.008738,0.09988312,Idle,,,-5.366389,-0.05475312,0.4602279,-5.457017,-0.06749958,-0.06280845,0.03404228,0.6436534,0.03906472,,0.583
1716276563543,697.7263,Cow_Girl,-5.334259,-1.009994,0.09988514,Idle,,,-5.194243,0.009998322,0.4560315,-5.474589,-0.07643163,-0.05236354,0.03148305,0.6433581,0.03949145,,0.666
1716276563627,697.8085,Cow_Girl,-5.252042,-1.011228,0.09988711,Idle,,,-5.037998,0.04645276,0.4570167,-5.465834,-0.08742207,-0.02608838,0.02928026,0.6428906,0.04019396,,0.75
1716276563710,697.8912,Cow_Girl,-5.169324,-1.01247,0.09988908,Idle,,,-4.920848,0.04546702,0.4725552,-5.400681,-0.101685,-0.005825184,0.02733083,0.6425788,0.04109715,,0.833
1716276563793,697.9766,Cow_Girl,-5.084007,-1.01375,0.09989116,Idle,,,-4.853686,0.02090693,0.4597695,-5.277682,-0.09725779,-0.04491343,0.02579956,0.6422438,0.04191392,,0.916
1716276563876,698.0594,Cow_Girl,-5.001176,-1.014993,0.09989319,Idle,,,-4.82695,-0.02224207,0.4182057,-5.109181,-0.09308416,-0.1136967,0.02454608,0.6420701,0.04256488,,0.999
1716276563960,698.1425,Cow_Girl,-4.918038,-1.016241,0.09989522,Idle,,,-4.851173,-0.05651432,0.3861751,-4.920588,-0.063793,-0.1654543,0.02361669,0.6420485,0.0429446,,1.083
1716276564043,698.2266,Cow_Girl,-4.833977,-1.017503,0.09989724,Idle,,,-4.891688,-0.0858137,0.3639308,-4.709041,-0.009590626,-0.180021,0.02278868,0.6421281,0.04348124,,1.166
1716276564126,698.3082,Cow_Girl,-4.752357,-1.018728,0.09989939,Idle,,,-4.906389,-0.1135271,0.3359774,-4.531641,0.01615953,-0.1792016,0.02195404,0.6419615,0.04414494,,1.249
1716276564209,698.392,Cow_Girl,-4.668582,-1.019985,0.09990142,Idle,,,-4.838119,-0.1385735,0.3200482,-4.414392,0.01332355,-0.1687582,0.02105702,0.6419153,0.04465096,,1.332
1716276564293,698.4759,Cow_Girl,-4.584702,-1.021244,0.09990356,Idle,,,-4.707344,-0.1487324,0.3390234,-4.366265,-0.00383687,-0.148266,0.0200811,0.6418108,0.04506075,,1.416
