Date,time_from_start,Character_type,Character_position.x,Character_position.y,Character_position.z,User_Action,Form_Question,Form_Answer,Left_hand_position_x,Left_hand_position_y,Left_hand_position_z,Right_hand_position_x,Right_hand_position_y,Right_hand_position_z,Headset_eyetracking_rotation_x,Headset_eyetracking_rotation_y,Headset_eyetracking_rotation_z,Character_status,norm_time
1716276754902,888.7291,Cow_boy,-6.000122,-1.0,0.09986888,Idle,,,-6.051201,-0.09563416,0.3896517,-5.950428,-0.09175599,-0.1624169,0.05417883,0.6383525,0.04844332,,0.0
1716276754985,888.8131,Cow_boy,-5.916137,-1.001261,0.09987095,Idle,,,-5.948382,-0.09224463,0.4028755,-5.862525,-0.08420432,-0.1751501,0.05397668,0.6383953,0.04849499,,0.083
1716276755068,888.8964,Cow_boy,-5.832824,-1.002511,0.099873,Idle,,,-5.910144,-0.09503514,0.4051995,-5.701723,-0.0449239,-0.2049923,0.05380877,0.6384467,0.04869185,,0.166
1716276755151,888.9796,Cow_boy,-5.749709,-1.003758,0.09987501,Idle,,,-5.91495,-0.1167694,0.3831174,-5.507153,0.01405811,-0.2277929,0.05366465,0.6386102,0.0490145,,0.249
1716276755235,889.0629,Cow_boy,-5.666317,-1.00501,0.09987701,Idle,,,-5.831885,-0.1435166,0.3771765,-5.394628,0.02567184,-0.2126323,0.05366428,0.6385955,0.04930132,,0.333
1716276755318,889.147,Cow_boy,-5.582264,-1.006272,0.09987909,Idle,,,-5.682467,-0.1403905,0.4154986,-5.382721,0.001228333,-0.1862367,0.05385393,0.638539,0.04942665,,0.416
1716276755402,889.229,Cow_boy,-5.500251,-1.007503,0.09988109,Idle,,,-5.529311,-0.1182973,0.4795157,-5.421945,-0.04304481,-0.1408155,0.05428102,0.6384349,0.04963561,,0.5
1716276755485,889.3128,Cow_boy,-5.41647,-1.00876,0.09988318,Idle,,,-5.355128,-0.06449151,0.5136943,-5.458459,-0.07626289,-0.1145879,0.05490009,0.63851,0.04963488,,0.583
1716276755568,889.397,Cow_boy,-5.332315,-1.010023,0.0998852,Idle,,,-5.175334,0.004648566,0.5096162,-5.48088,-0.08626884,-0.1054602,0.0556495,0.638378,0.04951539,,0.666
1716276755651,889.4792,Cow_boy,-5.250067,-1.011258,0.09988723,Idle,,,-5.014824,0.04454768,0.511342,-5.476749,-0.09727824,-0.07962658,0.05658787,0.6383414,0.0491882,,0.749
1716276755735,889.5632,Cow_boy,-5.16614,-1.012517,0.09988938,Idle,,,-4.895936,0.04328179,0.5280051,-5.41276,-0.1121604,-0.05915415,0.0577038,0.6383361,0.04893536,,0.833
1716276755818,889.6462,Cow_boy,-5.083091,-1.013764,0.0998914,Idle,,,-4.833055,0.01737869,0.515252,-5.290707,-0.1086742,-0.09708234,0.05875585,0.6385174,0.04870174,,0.916
