time,ecg,hr,rr,marker,norm_time
1715943596568782514,0.2,68.0,1023.0,,0.0
1715943596576476951,0.198,,,,0.007694437
1715943596584171388,0.186,,,,0.015388874
1715943596591865825,0.188,,,,0.023083311
1715943596599560262,0.195,,,,0.030777748
1715943596607254699,0.2,,,,0.038472185
1715943596614949136,0.2,,,,0.046166622
1715943596622643573,0.2,,,,0.053861059
1715943596630338010,0.198,,,,0.061555496
1715943596638032447,0.188,,,,0.069249933
1715943596645726884,0.183,,,,0.07694437
1715943596653421321,0.188,,,,0.084638807
1715943596661115758,0.193,,,,0.092333244
1715943596668810195,0.181,,,,0.100027681
1715943596676504632,0.164,,,,0.107722118
1715943596684199069,0.164,,,,0.115416555
1715943596691893506,0.174,,,,0.123110992
1715943596699587943,0.167,,,,0.130805429
1715943596707282380,0.162,,,,0.138499866
1715943596714976817,0.169,,,,0.146194303
1715943596722671254,0.174,,,,0.15388874
1715943596730365691,0.167,,,,0.161583177
1715943596738060128,0.162,,,,0.169277614
1715943596745754565,0.162,,,,0.176972051
1715943596753449002,0.16,,,,0.184666488
1715943596761143439,0.16,,,,0.192360925
1715943596768837876,0.157,,,,0.200055362
1715943596776532313,0.15,,,,0.207749799
1715943596784226750,0.148,,,,0.215444236
1715943596791921187,0.15,,,,0.223138673
1715943596799615624,0.148,,,,0.23083311
1715943596807310061,0.145,,,,0.238527547
1715943596815004498,0.15,,,,0.246221984
1715943596822698935,0.152,,,,0.253916421
1715943596830393372,0.15,,,,0.261610858
1715943596838087809,0.143,,,,0.269305295
1715943596845782246,0.128,,,,0.276999732
1715943596853476683,0.105,,,,0.284694169
1715943596861171120,0.088,,,,0.292388606
1715943596868865557,0.088,,,,0.300083043
1715943596876559994,0.095,,,,0.30777748
1715943596884254431,0.105,,,,0.315471917
1715943596891948868,0.119,,,,0.323166354
1715943596899643305,0.143,,,,0.330860791
1715943596907337742,0.155,,,,0.338555228
1715943596915032179,0.148,,,,0.346249665
1715943596922726616,0.145,,,,0.353944102
1715943596930421053,0.152,,,,0.361638539
1715943596938115490,0.148,,,,0.369332976
1715943596945809927,0.138,,,,0.377027413
1715943596953504364,0.133,,,,0.38472185
1715943596961198801,0.128,,,,0.392416287
1715943596968893238,0.124,,,,0.400110724
1715943596976587675,0.124,,,,0.407805161
1715943596984282112,0.081,,,,0.415499598
1715943596991976549,-0.112,,,,0.423194035
1715943596999670986,-0.477,,,,0.430888472
1715943597007365423,-0.795,,,,0.438582909
1715943597015059860,-0.79,,,,0.446277346
1715943597022754297,-0.274,,,,0.453971783
1715943597030448734,0.5730000000000001,,,,0.46166622
1715943597038143171,0.8160000000000001,,,,0.469360657
1715943597045837608,0.289,,,,0.477055094
1715943597053532045,0.038,,,,0.484749531
1715943597061226482,0.181,,,,0.492443968
1715943597068920919,0.16,,,,0.500138405
1715943597076615356,0.078,,,,0.507832842
1715943597084309793,0.105,,,,0.515527279
1715943597092004230,0.107,,,,0.523221716
1715943597099698667,0.078,,,,0.530916153
1715943597107393104,0.076,,,,0.53861059
1715943597115087541,0.069,,,,0.546305027
1715943597122781978,0.052,,,,0.553999464
1715943597130476476,0.047,,,,0.561693962
1715943597138171053,0.04,,,,0.569388539
1715943597145865630,0.021,,,,0.577083116
