time,ecg,hr,rr,marker,norm_time
1715943391547342786,0.155,65.0,956.0,,0.0
1715943391555037363,0.155,,,,0.007694577
1715943391562731940,0.152,,,,0.015389154
1715943391570426517,0.155,,,,0.023083731
1715943391578121094,0.155,,,,0.030778308
1715943391585815671,0.148,,,,0.038472885
1715943391593510248,0.15,,,,0.046167462
1715943391601204825,0.152,,,,0.053862039
1715943391608899402,0.148,,,,0.061556616
1715943391616593979,0.14,,,,0.069251193
1715943391624288556,0.138,,,,0.07694577
1715943391631983133,0.138,,,,0.084640347
1715943391639677710,0.133,,,,0.092334924
1715943391647372287,0.126,,,,0.100029501
1715943391655066864,0.126,,,,0.107724078
1715943391662761441,0.128,,,,0.115418655
1715943391670456018,0.124,,,,0.123113232
1715943391678150595,0.117,,,,0.130807809
1715943391685845172,0.119,,,,0.138502386
1715943391693539749,0.124,,,,0.146196963
1715943391701234326,0.131,,,,0.15389154
1715943391708928903,0.136,,,,0.161586117
1715943391716623480,0.128,,,,0.169280694
1715943391724318057,0.114,,,,0.176975271
1715943391732012634,0.095,,,,0.184669848
1715943391739707211,0.078,,,,0.192364425
1715943391747401788,0.071,,,,0.200059002
1715943391755096365,0.081,,,,0.207753579
1715943391762790942,0.107,,,,0.215448156
1715943391770485519,0.133,,,,0.223142733
1715943391778180096,0.136,,,,0.23083731
1715943391785874673,0.121,,,,0.238531887
1715943391793569250,0.119,,,,0.246226464
1715943391801263827,0.131,,,,0.253921041
1715943391808958404,0.133,,,,0.261615618
1715943391816652981,0.128,,,,0.269310195
1715943391824347558,0.126,,,,0.277004772
1715943391832042135,0.124,,,,0.284699349
1715943391839736712,0.124,,,,0.292393926
1715943391847431289,0.131,,,,0.300088503
1715943391855125866,0.131,,,,0.30778308
1715943391862820443,0.097,,,,0.315477657
1715943391870515020,-0.052,,,,0.323172234
1715943391878209597,-0.413,,,,0.330866811
1715943391885904174,-0.833,,,,0.338561388
1715943391893598751,-0.976,,,,0.346255965
1715943391901293328,-0.5730000000000001,,,,0.353950542
1715943391908987905,0.346,,,,0.361645119
1715943391916682482,0.85,,,,0.369339696
1715943391924377059,0.403,,,,0.377034273
1715943391932071636,0.04,,,,0.38472885
1715943391939766213,0.188,,,,0.392423427
1715943391947460790,0.207,,,,0.400118004
1715943391955155367,0.097,,,,0.407812581
1715943391962849944,0.124,,,,0.415507158
1715943391970544521,0.143,,,,0.423201735
1715943391978239098,0.093,,,,0.430896312
1715943391985933675,0.083,,,,0.438590889
1715943391993628252,0.1,,,,0.446285466
1715943392001322829,0.085,,,,0.453980043
1715943392009017406,0.064,,,,0.46167462
1715943392016711983,0.062,,,,0.469369197
1715943392024406560,0.054,,,,0.477063774
1715943392032101137,0.033,,,,0.484758351
1715943392039795714,0.009,,,,0.492452928
1715943392047490291,-0.011,,,,0.500147505
1715943392055184868,-0.023,,,,0.507842082
1715943392062879445,-0.045,,,,0.515536659
1715943392070574022,-0.083,,,,0.523231236
1715943392078268599,-0.114,,,,0.530925813
1715943392085963176,-0.14,,,,0.53862039
1715943392093657753,-0.179,,,,0.546314967
1715943392101352330,-0.222,,,,0.554009544
1715943392109046922,-0.257,,,,0.561704136
1715943392116741499,-0.293,,,,0.569398713
1715943392124436076,-0.317,,,,0.57709329
1715943392132130653,-0.312,,,,0.584787867
1715943392139825230,-0.298,,,,0.592482444
1715943392147519807,-0.286,,,,0.600177021
1715943392155214384,-0.25,,,,0.607871598
1715943392162908961,-0.181,,,,0.615566175
1715943392170603538,-0.095,,,,0.623260752
1715943392178298115,-0.011,,,,0.630955329
1715943392185992692,0.064,,,,0.638649906
1715943392193687269,0.136,,,,0.646344483
1715943392201381846,0.195,,,,0.65403906
