time,ecg,hr,rr,marker,norm_time
1715227738374056006,-0.24,,,,0.0
1715227738381751628,-0.768,,,,0.007695622
1715227738389447250,-1.069,,,,0.015391244
1715227738397142872,-0.438,,,,0.023086866
1715227738404838494,0.645,,,,0.030782488
1715227738412534116,0.923,,,,0.03847811
1715227738420229738,0.492,,,,0.046173732
1715227738427925360,0.283,,,,0.053869354
1715227738435620982,0.254,,,,0.061564976
1715227738443316604,0.128,,,,0.069260598
1715227738451012226,0.084,,,,0.07695622
1715227738458707848,0.113,,,,0.084651842
1715227738466403470,0.077,,,,0.092347464
1715227738474099092,0.043,,,,0.100043086
1715227738481794714,0.043,,,,0.107738708
1715227738489490336,0.031,,,,0.11543433
1715227738497185958,0.002,,,,0.123129952
1715227738504881580,-0.029,,,,0.130825574
1715227738512577202,-0.053,,,,0.138521196
1715227738520272824,-0.072,,,,0.146216818
1715227738527968446,-0.101,,,,0.15391244
1715227738535664068,-0.14,,,,0.161608062
1715227738543359690,-0.177,,,,0.169303684
1715227738551055312,-0.213,,,,0.176999306
1715227738558750934,-0.254,,,,0.184694928
1715227738566446556,-0.291,,,,0.19239055
1715227738574142178,-0.303,,,,0.200086172
1715227738581837800,-0.298,,,,0.207781794
1715227738589533422,-0.286,,,,0.215477416
1715227738597229044,-0.264,,,,0.223173038
1715227738604924666,-0.24,,,,0.23086866
1715227738612620288,-0.196,,,,0.238564282
1715227738620315910,-0.118,,,,0.246259904
1715227738628011532,-0.026,,,,0.253955526
1715227738635707154,0.065,,,,0.261651148
1715227738643402776,0.147,,,,0.26934677
1715227738651098398,0.213,,,,0.277042392
1715227738658794020,0.264,,,,0.284738014
1715227738666489642,0.3,,,,0.292433636
1715227738674185264,0.32,,,,0.300129258
1715227738681880886,0.324,,,,0.30782488
1715227738689576508,0.324,,,,0.315520502
1715227738697272130,0.317,,,,0.323216124
1715227738704967752,0.305,,,,0.330911746
1715227738712663374,0.293,,,,0.338607368
1715227738720358996,0.286,,,,0.34630299
1715227738728054618,0.281,,,,0.353998612
1715227738735750240,0.271,,,,0.361694234
1715227738743445862,0.254,,,,0.369389856
1715227738751141484,0.244,,,,0.377085478
1715227738758837106,0.242,,,,0.3847811
1715227738766532728,0.237,,,,0.392476722
1715227738774228350,0.227,,,,0.400172344
1715227738781923972,0.22,,,,0.407867966
1715227738789619594,0.213,,,,0.415563588
1715227738797315216,0.21,,,,0.42325921
1715227738805010838,0.21,,,,0.430954832
1715227738812706460,0.213,,,,0.438650454
1715227738820402082,0.218,,,,0.446346076
1715227738828097704,0.215,,,,0.454041698
1715227738835793326,0.213,,,,0.46173732
1715227738843488948,0.218,,,,0.469432942
1715227738851184570,0.23,,,,0.477128564
1715227738858880192,0.23,,,,0.484824186
1715227738866575814,0.196,,,,0.492519808
1715227738874271436,0.162,,,,0.50021543
1715227738881967058,0.145,,,,0.507911052
1715227738889662680,0.143,,,,0.515606674
1715227738897358302,0.16,,,,0.523302296
1715227738905053924,0.184,,,,0.530997918
1715227738912749546,0.198,,,,0.53869354
1715227738920445168,0.206,,,,0.546389162
1715227738928140790,0.208,,,,0.554084784
1715227738935836436,0.203,98.0,652.0,,0.56178043
1715227738943532058,0.203,,,,0.569476052
1715227738951227680,0.203,,,,0.577171674
1715227738958923302,0.201,,,,0.584867296
1715227738966618924,0.196,,,,0.592562918
1715227738974314546,0.186,,,,0.60025854
1715227738982010168,0.152,,,,0.607954162
1715227738989705790,0.097,,,,0.615649784
1715227738997401412,0.007,,,,0.623345406
1715227739005097034,-0.288,,,,0.631041028
1715227739012792656,-0.8,,,,0.63873665
1715227739020488278,-0.967,,,,0.646432272
1715227739028183900,-0.23,,,,0.654127894
1715227739035879522,0.749,,,,0.661823516
1715227739043575144,0.853,,,,0.669519138
1715227739051270766,0.441,,,,0.67721476
1715227739058966388,0.312,,,,0.684910382
1715227739066662010,0.261,,,,0.692606004
1715227739074357632,0.116,,,,0.700301626
1715227739082053254,0.097,,,,0.707997248
1715227739089748876,0.118,,,,0.71569287
1715227739097444498,0.067,,,,0.723388492
1715227739105140120,0.038,,,,0.731084114
1715227739112835742,0.046,,,,0.738779736
1715227739120531364,0.024,,,,0.746475358
1715227739128226986,-0.004,,,,0.75417098
1715227739135922608,-0.019,,,,0.761866602
1715227739143618230,-0.041,,,,0.769562224
1715227739151313852,-0.067,,,,0.777257846
1715227739159009474,-0.099,,,,0.784953468
1715227739166705096,-0.14,,,,0.79264909
1715227739174400718,-0.179,,,,0.800344712
1715227739182096340,-0.215,,,,0.808040334
1715227739189791962,-0.252,,,,0.815735956
1715227739197487584,-0.276,,,,0.823431578
1715227739205183206,-0.286,,,,0.8311272
1715227739212878828,-0.281,,,,0.838822822
1715227739220574450,-0.259,,,,0.846518444
1715227739228270072,-0.227,,,,0.854214066
1715227739235965694,-0.186,,,,0.861909688
1715227739243661316,-0.128,,,,0.86960531
1715227739251356938,-0.06,,,,0.877300932
1715227739259052560,0.021,,,,0.884996554
1715227739266748182,0.111,,,,0.892692176
1715227739274443804,0.196,,,,0.900387798
1715227739282139426,0.254,,,,0.90808342
1715227739289835048,0.286,,,,0.915779042
1715227739297530670,0.31,,,,0.923474664
1715227739305226292,0.324,,,,0.931170286
1715227739312921914,0.324,,,,0.938865908
1715227739320617536,0.315,,,,0.94656153
1715227739328313158,0.307,,,,0.954257152
1715227739336008780,0.295,,,,0.961952774
1715227739343704402,0.276,,,,0.969648396
1715227739351400024,0.257,,,,0.977344018
1715227739359095646,0.249,,,,0.98503964
1715227739366791268,0.242,,,,0.992735262
1715227739374486890,0.23,,,,1.000430884
1715227739382182512,0.223,,,,1.008126506
1715227739389878134,0.215,,,,1.015822128
1715227739397573756,0.208,,,,1.02351775
1715227739405269378,0.206,,,,1.031213372
1715227739412965000,0.208,,,,1.038908994
1715227739420660622,0.21,,,,1.046604616
1715227739428356244,0.208,,,,1.054300238
1715227739436051866,0.21,,,,1.06199586
1715227739443747488,0.213,,,,1.069691482
1715227739451443110,0.215,,,,1.077387104
1715227739459138732,0.22,,,,1.085082726
1715227739466834354,0.22,,,,1.092778348
1715227739474529976,0.232,,,,1.10047397
1715227739482225598,0.249,,,,1.108169592
1715227739489921220,0.23,,,,1.115865214
1715227739497616866,0.181,,,,1.12356086
1715227739505312488,0.155,,,,1.131256482
1715227739513008110,0.152,,,,1.138952104
1715227739520703732,0.155,,,,1.146647726
1715227739528399354,0.174,,,,1.154343348
1715227739536094976,0.198,,,,1.16203897
1715227739543790598,0.206,,,,1.169734592
1715227739551486220,0.208,,,,1.177430214
1715227739559181842,0.213,,,,1.185125836
1715227739566877464,0.21,,,,1.192821458
1715227739574573086,0.208,,,,1.20051708
1715227739582268708,0.203,,,,1.208212702
1715227739589964330,0.196,,,,1.215908324
1715227739597659952,0.191,,,,1.223603946
1715227739605355574,0.181,,,,1.231299568
1715227739613051196,0.145,,,,1.23899519
1715227739620746818,0.082,,,,1.246690812
1715227739628442440,-0.094,,,,1.254386434
1715227739636138062,-0.535,,,,1.262082056
1715227739643833684,-1.04,,,,1.269777678
1715227739651529306,-0.851,,,,1.2774733
1715227739659224928,0.194,,,,1.285168922
1715227739666920550,0.911,,,,1.292864544
1715227739674616172,0.671,,,,1.300560166
1715227739682311794,0.332,,,,1.308255788
1715227739690007416,0.298,,,,1.31595141
1715227739697703038,0.203,,,,1.323647032
1715227739705398660,0.104,,,,1.331342654
1715227739713094282,0.128,,,,1.339038276
1715227739720789904,0.121,,,,1.346733898
1715227739728485526,0.072,,,,1.35442952
1715227739736181148,0.067,,,,1.362125142
