time,ecg,hr,rr,marker,norm_time
1715227247385192660,-0.244,,,,0.0
1715227247392888282,-0.281,,,,0.007695622
1715227247400583904,-0.305,,,,0.015391244
1715227247408279526,-0.32,,,,0.023086866
1715227247415975148,-0.317,,,,0.030782488
1715227247423670770,-0.3,,,,0.03847811
1715227247431366392,-0.266,,,,0.046173732
1715227247439062014,-0.22,,,,0.053869354
1715227247446757636,-0.164,,,,0.061564976
1715227247454453258,-0.08,,,,0.069260598
1715227247462148880,0.026,,,,0.07695622
1715227247469844502,0.118,,,,0.084651842
1715227247477540124,0.196,,,,0.092347464
1715227247485235746,0.261,,,,0.100043086
1715227247492931368,0.312,,,,0.107738708
1715227247500626990,0.339,,,,0.11543433
1715227247508322612,0.351,,,,0.123129952
1715227247516018234,0.354,,,,0.130825574
1715227247523713856,0.346,,,,0.138521196
1715227247531409478,0.339,,,,0.146216818
1715227247539105100,0.329,,,,0.15391244
1715227247546800722,0.317,,,,0.161608062
1715227247554496344,0.305,,,,0.169303684
1715227247562191966,0.291,,,,0.176999306
1715227247569887588,0.274,,,,0.184694928
1715227247577583210,0.269,,,,0.19239055
1715227247585278832,0.261,,,,0.200086172
1715227247592974454,0.247,,,,0.207781794
1715227247600670076,0.232,,,,0.215477416
1715227247608365698,0.225,,,,0.223173038
1715227247616061320,0.223,,,,0.23086866
1715227247623756942,0.215,,,,0.238564282
1715227247631452564,0.208,,,,0.246259904
1715227247639148186,0.198,,,,0.253955526
1715227247646843808,0.189,,,,0.261651148
1715227247654539430,0.186,,,,0.26934677
1715227247662235052,0.191,,,,0.277042392
1715227247669930674,0.194,,,,0.284738014
1715227247677626296,0.194,,,,0.292433636
1715227247685321918,0.191,,,,0.300129258
1715227247693017540,0.191,,,,0.30782488
1715227247700713162,0.198,,,,0.315520502
1715227247708408784,0.21,,,,0.323216124
1715227247716104406,0.225,,,,0.330911746
1715227247723800028,0.203,,,,0.338607368
1715227247731495650,0.155,,,,0.34630299
1715227247739191272,0.123,,,,0.353998612
1715227247746886894,0.118,,,,0.361694234
1715227247754582516,0.135,,,,0.369389856
1715227247762278138,0.16,,,,0.377085478
1715227247769973760,0.174,,,,0.3847811
1715227247777669382,0.181,,,,0.392476722
1715227247785365004,0.184,,,,0.400172344
1715227247793060626,0.184,,,,0.407867966
1715227247800756248,0.186,,,,0.415563588
1715227247808451870,0.184,,,,0.42325921
1715227247816147492,0.184,,,,0.430954832
1715227247823843114,0.184,,,,0.438650454
1715227247831538736,0.179,,,,0.446346076
1715227247839234358,0.172,,,,0.454041698
1715227247846929980,0.147,,,,0.46173732
1715227247854625602,0.099,,,,0.469432942
1715227247862321224,-0.05,,,,0.477128564
