Date,time_from_start,Character_type,Character_position.x,Character_position.y,Character_position.z,User_Action,Form_Question,Form_Answer,Left_hand_position_x,Left_hand_position_y,Left_hand_position_z,Right_hand_position_x,Right_hand_position_y,Right_hand_position_z,Headset_eyetracking_rotation_x,Headset_eyetracking_rotation_y,Headset_eyetracking_rotation_z,Character_status,norm_time
1715672364311,888.5396,Cow_boy,-6.000118,-1.0,0.09986983,Idle,,,-6.05132,-0.09564775,0.3897555,-5.95051,-0.09170431,-0.1624655,-0.06864244,0.5569103,0.00084389,,0.0
1715672364395,888.6226,Cow_boy,-5.917151,-1.001245,0.09987187,Idle,,,-5.94947,-0.09221506,0.4030247,-5.863471,-0.08394688,-0.1754251,-0.06890087,0.5569819,0.000851877,,0.084
1715672364477,888.7061,Cow_boy,-5.833639,-1.002499,0.09987389,Idle,,,-5.911828,-0.09517783,0.4051033,-5.701512,-0.04427671,-0.205496,-0.06908517,0.5569471,0.0008192956,,0.166
1715672364561,888.7897,Cow_boy,-5.749988,-1.003754,0.0998759,Idle,,,-5.917442,-0.1175929,0.3821536,-5.504452,0.01591647,-0.2282039,-0.06884603,0.5570726,0.0006922111,,0.25
1715672364645,888.8727,Cow_boy,-5.667027,-1.005,0.0998779,Idle,,,-5.831894,-0.1436633,0.3773346,-5.395915,0.02541804,-0.2124738,-0.06823306,0.5571145,0.0006650612,,0.334
1715672364728,888.9572,Cow_boy,-5.582561,-1.006267,0.09987993,Idle,,,-5.681642,-0.1400294,0.4167938,-5.384711,0.0007604361,-0.1854627,-0.06746273,0.5574242,0.0005310699,,0.417
1715672364812,889.041,Cow_boy,-5.498786,-1.007524,0.09988198,Idle,,,-5.526212,-0.1175859,0.4803632,-5.422688,-0.04389697,-0.1403562,-0.06669869,0.557614,0.0002611503,,0.501
1715672364896,889.1241,Cow_boy,-5.415648,-1.008772,0.09988407,Idle,,,-5.352029,-0.06257629,0.5140883,-5.460579,-0.0765664,-0.1142937,-0.0661495,0.5577359,-4.532188e-05,,0.585
1715672364979,889.2073,Cow_boy,-5.332523,-1.01002,0.09988616,Idle,,,-5.172749,0.00616169,0.5094247,-5.483722,-0.08678687,-0.104829,-0.06580397,0.5576345,-0.0003731474,,0.668
1715672365063,889.2906,Cow_boy,-5.249195,-1.011271,0.09988824,Idle,,,-5.012699,0.04506016,0.5117652,-5.477019,-0.09734321,-0.07882165,-0.06544646,0.5575639,-0.0006675944,,0.752
