Date,time_from_start,Character_type,Character_position.x,Character_position.y,Character_position.z,User_Action,Form_Question,Form_Answer,Left_hand_position_x,Left_hand_position_y,Left_hand_position_z,Right_hand_position_x,Right_hand_position_y,Right_hand_position_z,Headset_eyetracking_rotation_x,Headset_eyetracking_rotation_y,Headset_eyetracking_rotation_z,Character_status,norm_time
1716265156909,390.5256,Cow_Girl,-6.000116,-1.0,0.0998684,Idle,,,-6.051854,-0.08533144,0.3392172,-5.956714,-0.08144826,-0.11255,-0.2514892,0.6955079,0.1213301,,0.0
1716265156991,390.6078,Cow_Girl,-5.917984,-1.001233,0.09987043,Idle,,,-5.951834,-0.08190012,0.3512222,-5.871316,-0.07434487,-0.1244889,-0.2553233,0.6955759,0.1219673,,0.082
1716265157074,390.6901,Cow_Girl,-5.835695,-1.002468,0.09987245,Idle,,,-5.912093,-0.08479756,0.3524166,-5.717537,-0.03839934,-0.1525633,-0.2584415,0.695378,0.1226872,,0.165
1716265157157,390.7756,Cow_Girl,-5.750214,-1.003751,0.09987455,Idle,,,-5.908748,-0.1062529,0.3297902,-5.52936,0.01341534,-0.1737495,-0.261044,0.6951788,0.1234866,,0.248
1716265157242,390.8591,Cow_Girl,-5.666678,-1.005005,0.09987662,Idle,,,-5.823854,-0.1316274,0.3241285,-5.41762,0.02249551,-0.1591763,-0.2633416,0.6950563,0.1241192,,0.333
1716265157326,390.9423,Cow_Girl,-5.583468,-1.006253,0.09987868,Idle,,,-5.679095,-0.1270342,0.3629115,-5.399923,0.00144887,-0.1337251,-0.2653713,0.6950452,0.1245185,,0.417
1716265157408,391.0261,Cow_Girl,-5.499717,-1.007511,0.09988073,Idle,,,-5.5309,-0.1054218,0.4261022,-5.427534,-0.03778732,-0.08943965,-0.2669781,0.6949536,0.124839,,0.499
1716265157493,391.1079,Cow_Girl,-5.417947,-1.008738,0.09988264,Idle,,,-5.364806,-0.05340636,0.4605182,-5.459038,-0.06769288,-0.06256529,-0.2682345,0.6950988,0.1251617,,0.584
1716265157576,391.1916,Cow_Girl,-5.334212,-1.009995,0.09988473,Idle,,,-5.192211,0.01103747,0.4558778,-5.476419,-0.07681376,-0.05188271,-0.2688099,0.6948082,0.1257849,,0.667
1716265157659,391.2758,Cow_Girl,-5.250026,-1.011258,0.09988681,Idle,,,-5.035597,0.04658043,0.4571477,-5.464156,-0.08746809,-0.02582731,-0.2690502,0.694304,0.1264178,,0.75
1716265157743,391.3611,Cow_Girl,-5.164796,-1.012538,0.09988884,Idle,,,-4.916419,0.04511368,0.4727759,-5.395895,-0.1018531,-0.00583487,-0.2689068,0.6944479,0.1268834,,0.834
1716265157826,391.4435,Cow_Girl,-5.082322,-1.013776,0.09989087,Idle,,,-4.852007,0.02087796,0.4597609,-5.275986,-0.09727973,-0.0449281,-0.2686658,0.6945966,0.1270648,,0.917
1716265157910,391.5273,Cow_Girl,-4.998585,-1.015033,0.09989295,Idle,,,-4.82518,-0.02272898,0.4177372,-5.10565,-0.0930602,-0.1144524,-0.268231,0.6939553,0.1269621,,1.001
1716265157993,391.6097,Cow_Girl,-4.91614,-1.01627,0.09989498,Idle,,,-4.852985,-0.05733901,0.3858151,-4.915168,-0.06191158,-0.1660946,-0.2677426,0.6941624,0.1265961,,1.084
1716265158078,391.6938,Cow_Girl,-4.832085,-1.017532,0.09989712,Idle,,,-4.893119,-0.08671308,0.3631044,-4.703732,-0.00859952,-0.1802556,-0.267266,0.6942025,0.1259963,,1.169
1716265158161,391.7776,Cow_Girl,-4.74823,-1.01879,0.09989927,Idle,,,-4.903987,-0.1142194,0.3353259,-4.525815,0.01639652,-0.1789917,-0.2664803,0.6938601,0.1256748,,1.252
1716265158245,391.8618,Cow_Girl,-4.664042,-1.020054,0.09990142,Idle,,,-4.833129,-0.1389861,0.3201835,-4.41,0.0130204,-0.1683646,-0.2653666,0.6940657,0.1255074,,1.336
1716265158328,391.945,Cow_Girl,-4.580911,-1.021301,0.09990344,Idle,,,-4.702671,-0.1486262,0.3395711,-4.363375,-0.004104137,-0.1479191,-0.2643288,0.6945659,0.1254108,,1.419
1716265158411,392.027,Cow_Girl,-4.498933,-1.022532,0.09990547,Idle,,,-4.555489,-0.1307757,0.4085039,-4.384342,-0.03889149,-0.1028574,-0.2637049,0.6947505,0.1254188,,1.502
1716265158495,392.111,Cow_Girl,-4.41489,-1.023793,0.09990761,Idle,,,-4.3937,-0.092255,0.4536225,-4.414918,-0.07605827,-0.07049098,-0.2632608,0.6943287,0.1254963,,1.586
1716265158578,392.1948,Cow_Girl,-4.331075,-1.025051,0.09990976,Idle,,,-4.221649,-0.02675605,0.4566209,-4.437662,-0.08927751,-0.05795624,-0.2624023,0.6942524,0.1254925,,1.669
