Date,time_from_start,Character_type,Character_position.x,Character_position.y,Character_position.z,User_Action,Form_Question,Form_Answer,Left_hand_position_x,Left_hand_position_y,Left_hand_position_z,Right_hand_position_x,Right_hand_position_y,Right_hand_position_z,Headset_eyetracking_rotation_x,Headset_eyetracking_rotation_y,Headset_eyetracking_rotation_z,Character_status,norm_time,time_rounded,HRV_ULF,HRV_VLF,HRV_LF,HRV_HF,HRV_VHF,HRV_TP,HRV_LFHF,HRV_LFn,HRV_HFn,HRV_LnHF,time
1715672160109,684.7072,Cow_Girl,-6.000122,-1.0,0.09986983,Idle,,,-6.051882,-0.08533281,0.3392363,-5.956733,-0.08144099,-0.1125556,-0.02183837,0.55726,0.04404503,,0.0,0.0,,,0.0122403670700912,0.0058781467116371,0.0006180381514463,0.0187365519331747,2.082351406074724,0.6532881350713488,0.3137261718485885,-5.136513751848579,0.0
1715672160193,684.7888,Cow_Girl,-5.918519,-1.001225,0.09987183,Idle,,,-5.952391,-0.08185089,0.3513249,-5.871638,-0.07415885,-0.1246432,-0.02257557,0.5579856,0.04479815,,0.084,0.1,,,0.0122403670700912,0.0058781467116371,0.0006180381514463,0.0187365519331747,2.082351406074724,0.6532881350713488,0.3137261718485885,-5.136513751848579,0.1
1715672160276,684.8726,Cow_Girl,-5.834751,-1.002482,0.09987388,Idle,,,-5.910985,-0.08478731,0.3524452,-5.716815,-0.03850824,-0.1525086,-0.02344919,0.5592487,0.04558345,,0.167,0.2,,,0.0122403670700912,0.0058781467116371,0.0006180381514463,0.0187365519331747,2.082351406074724,0.6532881350713488,0.3137261718485885,-5.136513751848579,0.2
1715672160359,684.9574,Cow_Girl,-5.74996,-1.003755,0.09987593,Idle,,,-5.908725,-0.1063479,0.3296814,-5.528794,0.01359332,-0.1737934,-0.02568721,0.5606933,0.04463571,,0.25,0.2,,,0.0122403670700912,0.0058781467116371,0.0006180381514463,0.0187365519331747,2.082351406074724,0.6532881350713488,0.3137261718485885,-5.136513751848579,0.2
1715672160444,685.0413,Cow_Girl,-5.666085,-1.005014,0.09987793,Idle,,,-5.822521,-0.1317921,0.3243153,-5.417589,0.02224553,-0.159003,-0.02986498,0.563087,0.04142491,,0.335,0.3,,,0.0189990950215753,0.010217190579135,0.0016583104881108,0.0308745960888211,2.0266441612752284,0.6153633546141958,0.3309254815752673,-4.583683626406463,0.3
1715672160527,685.1254,Cow_Girl,-5.582008,-1.006276,0.09987996,Idle,,,-5.677675,-0.1270715,0.3628626,-5.398401,0.001443505,-0.1337528,-0.03348011,0.566727,0.03785158,,0.418,0.4,,,0.0189990950215753,0.010217190579135,0.0016583104881108,0.0308745960888211,1.993219814395531,0.6153633546141958,0.3309254815752673,-4.583683626406463,0.4
1715672160610,685.2072,Cow_Girl,-5.500183,-1.007504,0.09988195,Idle,,,-5.53062,-0.1050656,0.4265218,-5.429008,-0.0381493,-0.0892131,-0.03907044,0.571568,0.03296556,,0.501,0.5,,,0.0189990950215753,0.010217190579135,0.0016583104881108,0.0308745960888211,1.9709369164757329,0.6153633546141958,0.3309254815752673,-4.583683626406463,0.5
1715672160693,685.2915,Cow_Girl,-5.415904,-1.008769,0.09988395,Idle,,,-5.361145,-0.05202478,0.460813,-5.459139,-0.06791544,-0.06230887,-0.04564403,0.5742353,0.02697938,,0.584,0.6,,,0.012687532841507,0.0060218448486953,0.0006312215200771,0.0193405992102795,1.9903627745569288,0.656005158038929,0.311357718715081,-5.112361613336969,0.6
1715672160776,685.3758,Cow_Girl,-5.331616,-1.010034,0.09988604,Idle,,,-5.188011,0.01184571,0.4557498,-5.475342,-0.07715845,-0.05149003,-0.05197668,0.5753225,0.02135682,,0.667,0.7,,,0.012687532841507,0.0060218448486953,0.0006312215200771,0.0193405992102795,2.0049321681178256,0.656005158038929,0.311357718715081,-5.112361613336969,0.7
1715672160860,685.4581,Cow_Girl,-5.249285,-1.011269,0.09988794,Idle,,,-5.033447,0.04714489,0.4576251,-5.464649,-0.08753395,-0.02486818,-0.05855515,0.5760462,0.01640529,,0.751,0.8,,,0.012687532841507,0.0060218448486953,0.0006312215200771,0.0193405992102795,2.0162639186651905,0.656005158038929,0.311357718715081,-5.112361613336969,0.8
