Date,time_from_start,Character_type,Character_position.x,Character_position.y,Character_position.z,User_Action,Form_Question,Form_Answer,Left_hand_position_x,Left_hand_position_y,Left_hand_position_z,Right_hand_position_x,Right_hand_position_y,Right_hand_position_z,Headset_eyetracking_rotation_x,Headset_eyetracking_rotation_y,Headset_eyetracking_rotation_z,Character_status,norm_time
1716270227651,397.1823,Robot Kyle,-6.000126,-1.0,0.09986936,Idle,,,-6.040851,-0.1006485,0.3824883,-5.934177,-0.09601533,-0.1505149,-0.07905705,0.6371803,0.06888745,,0.0
1716270227734,397.2655,Robot Kyle,-5.916849,-1.00125,0.0998714,Idle,,,-5.933404,-0.09690809,0.3933431,-5.84284,-0.08768815,-0.1602247,-0.07943965,0.6371186,0.06830242,,0.083
1716270227817,397.348,Robot Kyle,-5.834349,-1.002488,0.0998734,Idle,,,-5.891438,-0.1012512,0.3901435,-5.674168,-0.04770231,-0.1865647,-0.07968068,0.6369506,0.06798119,,0.166
1716270227900,397.4314,Robot Kyle,-5.751041,-1.003738,0.09987541,Idle,,,-5.894212,-0.1266082,0.3623216,-5.473956,0.01176918,-0.2096965,-0.0797612,0.6368974,0.0678315,,0.249
1716270227983,397.5148,Robot Kyle,-5.667572,-1.004991,0.09987742,Idle,,,-5.803125,-0.1527926,0.3540719,-5.357245,0.0228827,-0.1933126,-0.07956667,0.6367668,0.06768385,,0.332
1716270228068,397.5981,Robot Kyle,-5.584307,-1.006241,0.09987945,Idle,,,-5.654014,-0.1435775,0.3949877,-5.340375,4.315376e-05,-0.1655939,-0.07901089,0.6367139,0.0675049,,0.417
1716270228150,397.6817,Robot Kyle,-5.500681,-1.007496,0.09988148,Idle,,,-5.505322,-0.118794,0.4633731,-5.380382,-0.04560214,-0.1225459,-0.07794015,0.636827,0.06742572,,0.499
1716270228234,397.7653,Robot Kyle,-5.417163,-1.00875,0.09988353,Idle,,,-5.324739,-0.06406319,0.4950153,-5.431256,-0.07806665,-0.09855746,-0.0766603,0.637,0.06748804,,0.583
1716270228317,397.8484,Robot Kyle,-5.334096,-1.009996,0.09988562,Idle,,,-5.137328,0.01145291,0.484691,-5.466561,-0.08806038,-0.0816048,-0.07545794,0.6369909,0.06738503,,0.666
1716270228400,397.9319,Robot Kyle,-5.250494,-1.011251,0.09988771,Idle,,,-4.974236,0.05746377,0.4851536,-5.460941,-0.1004836,-0.05028983,-0.07475721,0.6375111,0.06721177,,0.749
1716270228483,398.0146,Robot Kyle,-5.167911,-1.012491,0.09988967,Idle,,,-4.858325,0.05648804,0.5019741,-5.395309,-0.115799,-0.02840837,-0.07464775,0.6377852,0.0671228,,0.832
1716270228567,398.0986,Robot Kyle,-5.083845,-1.013752,0.09989176,Idle,,,-4.798573,0.02201152,0.4888763,-5.269623,-0.1092565,-0.0716575,-0.07486473,0.6373657,0.0670855,,0.916
1716270228650,398.1818,Robot Kyle,-5.000659,-1.015001,0.09989385,Idle,,,-4.783212,-0.02871567,0.4479644,-5.090656,-0.1045608,-0.1442994,-0.07484337,0.637002,0.06702851,,0.999
1716270228733,398.2651,Robot Kyle,-4.917407,-1.01625,0.09989593,Idle,,,-4.814453,-0.06664675,0.4183808,-4.884175,-0.07483691,-0.1965291,-0.0747117,0.6370354,0.06702548,,1.082
1716270228817,398.3482,Robot Kyle,-4.834245,-1.017498,0.09989808,Idle,,,-4.863954,-0.1014517,0.3952368,-4.655557,-0.01338184,-0.2102247,-0.07428633,0.6370407,0.06706148,,1.166
1716270228901,398.431,Robot Kyle,-4.751488,-1.01874,0.09990022,Idle,,,-4.88825,-0.1334361,0.367591,-4.473062,0.0173378,-0.2126727,-0.07400702,0.6371194,0.06730206,,1.25
1716270228984,398.5145,Robot Kyle,-4.668043,-1.019993,0.09990237,Idle,,,-4.817742,-0.1598599,0.3500524,-4.353462,0.01380992,-0.2038212,-0.07376246,0.6370553,0.06774826,,1.333
1716270229067,398.5977,Robot Kyle,-4.584751,-1.021243,0.09990451,Idle,,,-4.682639,-0.169422,0.3693622,-4.303474,-0.002605319,-0.1803755,-0.07396156,0.6371311,0.06816383,,1.416
1716270229150,398.6816,Robot Kyle,-4.500902,-1.022501,0.09990666,Idle,,,-4.535758,-0.1457994,0.4417743,-4.326747,-0.04289877,-0.1370337,-0.07434726,0.6372449,0.06857349,,1.499
1716270229234,398.7644,Robot Kyle,-4.418079,-1.023744,0.09990881,Idle,,,-4.366552,-0.1065394,0.4892069,-4.378316,-0.08489615,-0.1072422,-0.0748354,0.6369349,0.06928782,,1.583
1716270229316,398.8471,Robot Kyle,-4.335377,-1.024986,0.09991095,Idle,,,-4.178787,-0.03326827,0.4874261,-4.422847,-0.09912705,-0.09113195,-0.07526337,0.6368762,0.0699276,,1.665
1716270229400,398.9312,Robot Kyle,-4.2513,-1.026248,0.0999131,Idle,,,-4.002115,0.02758431,0.4801185,-4.436428,-0.1126289,-0.0657238,-0.0757279,0.6369257,0.07076629,,1.749
1716270229484,399.0153,Robot Kyle,-4.16723,-1.027509,0.09991524,Idle,,,-3.864259,0.04832876,0.4930054,-4.393638,-0.1234677,-0.03426006,-0.07608497,0.6368626,0.07146381,,1.833
1716270229566,399.0973,Robot Kyle,-4.085239,-1.02874,0.09991739,Idle,,,-3.784981,0.02080464,0.503292,-4.29475,-0.1316747,-0.04163613,-0.07639741,0.6368297,0.07182377,,1.915
1716270229650,399.182,Robot Kyle,-4.000494,-1.030012,0.09991954,Idle,,,-3.751269,-0.0215981,0.4633242,-4.134659,-0.1189322,-0.1170753,-0.07658556,0.6369373,0.0720052,,1.999
1716270229733,399.2643,Robot Kyle,-3.918257,-1.031246,0.09992108,Idle,,,-3.760356,-0.06829822,0.4238087,-3.944156,-0.1122743,-0.1846994,-0.07679743,0.6369414,0.07257578,,2.082
1716270229817,399.348,Robot Kyle,-3.834554,-1.032502,0.09992252,Idle,,,-3.813205,-0.1024158,0.4078179,-3.709593,-0.0497095,-0.2051916,-0.07707261,0.6369034,0.07328357,,2.166
1716270229900,399.4311,Robot Kyle,-3.751452,-1.03375,0.09992395,Idle,,,-3.851511,-0.1367795,0.3779646,-3.505885,-0.006072164,-0.2128781,-0.07766049,0.6368704,0.07394844,,2.249
1716270229983,399.5154,Robot Kyle,-3.667168,-1.035015,0.09992585,Idle,,,-3.826533,-0.1655201,0.3524683,-3.360602,0.002076268,-0.2115053,-0.07813642,0.6365752,0.074327,,2.332
1716270230066,399.5977,Robot Kyle,-3.584873,-1.03625,0.09992752,Idle,,,-3.709121,-0.1864179,0.3568986,-3.281616,-0.01134408,-0.1897296,-0.07837979,0.6364413,0.07438055,,2.415
1716270230150,399.6812,Robot Kyle,-3.501397,-1.037503,0.09992919,Idle,,,-3.558923,-0.1687638,0.4115973,-3.279018,-0.0390203,-0.1563877,-0.07844019,0.636513,0.07438333,,2.499
1716270230233,399.764,Robot Kyle,-3.418582,-1.038745,0.0999311,Idle,,,-3.405446,-0.1422153,0.4724682,-3.323994,-0.08541846,-0.117885,-0.07844695,0.636471,0.07446702,,2.582
1716270230316,399.8481,Robot Kyle,-3.334457,-1.040008,0.09993277,Idle,,,-3.222956,-0.08071059,0.4953199,-3.372805,-0.1110541,-0.09618869,-0.07865877,0.6365253,0.07467263,,2.665
1716270230400,399.9306,Robot Kyle,-3.252004,-1.041246,0.0999342,Idle,,,-3.036916,-0.008465648,0.4825967,-3.401969,-0.1224297,-0.07630315,-0.07866038,0.636341,0.07503278,,2.749
1716270230483,400.0145,Robot Kyle,-3.168102,-1.042505,0.09993634,Idle,,,-2.881002,0.0311569,0.4885724,-3.386811,-0.1329826,-0.04259147,-0.0785284,0.6362931,0.0753711,,2.832
1716270230566,400.0986,Robot Kyle,-3.084016,-1.043767,0.09993825,Idle,,,-2.776213,0.01970816,0.5049609,-3.307146,-0.1484786,-0.0288259,-0.07796834,0.6363751,0.07567865,,2.915
1716270230649,400.1812,Robot Kyle,-3.001388,-1.045007,0.09994016,Idle,,,-2.72531,-0.01598561,0.4804569,-3.173301,-0.1370357,-0.08727374,-0.07725538,0.6365587,0.07588624,,2.998
1716270230733,400.2637,Robot Kyle,-2.918925,-1.046244,0.0999423,Idle,,,-2.719294,-0.06978619,0.4383155,-2.987941,-0.1350785,-0.1596564,-0.07625543,0.6366563,0.07580651,,3.082
1716270230816,400.3488,Robot Kyle,-2.833846,-1.047521,0.09994421,Idle,,,-2.75599,-0.1040168,0.4164959,-2.772309,-0.09218574,-0.2009708,-0.07521696,0.6370549,0.07567777,,3.165
