time,ecg,hr,rr,marker,norm_time
1715664044314502308,0.16,,,,0.0
1715664044322196327,0.177,,,,0.007694019
1715664044329890346,0.182,,,,0.015388038
1715664044337584365,0.209,,,,0.023082057
1715664044345278384,0.226,,,,0.030776076
1715664044352972403,0.238,,,,0.038470095
1715664044360666422,0.268,,,,0.046164114
1715664044368360441,0.297,,,,0.053858133
1715664044376054460,0.311,,,,0.061552152
1715664044383748479,0.319,,,,0.069246171
1715664044391442498,0.331,,,,0.07694019
1715664044399136517,0.336,,,,0.084634209
1715664044406830536,0.329,,,,0.092328228
1715664044414524555,0.321,,,,0.100022247
1715664044422218574,0.302,,,,0.107716266
1715664044429912593,0.27,,,,0.115410285
1715664044437606612,0.238,,,,0.123104304
1715664044445300631,0.199,,,,0.130798323
1715664044452994650,0.148,,,,0.138492342
1715664044460688669,0.099,,,,0.146186361
1715664044468382688,0.053,,,,0.15388038
1715664044476076707,0.014,,,,0.161574399
1715664044483770726,-0.019,,,,0.169268418
1715664044491464745,-0.048,,,,0.176962437
1715664044499158764,-0.068,,,,0.184656456
1715664044506852783,-0.068,,,,0.192350475
1715664044514546802,-0.06,,,,0.200044494
1715664044522240821,-0.056,,,,0.207738513
1715664044529934840,-0.046,,,,0.215432532
1715664044537628859,-0.041,,,,0.223126551
1715664044545322878,-0.041,,,,0.23082057
1715664044553016897,-0.031,,,,0.238514589
1715664044560710916,-0.009,,,,0.246208608
1715664044568404935,0.002,,,,0.253902627
1715664044576098954,0.012,,,,0.261596646
1715664044583792973,0.021,,,,0.269290665
1715664044591486992,0.026,,,,0.276984684
1715664044599181011,0.031,,,,0.284678703
1715664044606875030,0.038,,,,0.292372722
1715664044614569049,0.046,,,,0.300066741
1715664044622263068,0.043,,,,0.30776076
1715664044629957087,0.041,,,,0.315454779
1715664044637651106,0.041,,,,0.323148798
1715664044645345125,0.041,,,,0.330842817
1715664044653039144,0.038,,,,0.338536836
1715664044660733163,0.038,,,,0.346230855
1715664044668427182,0.036,,,,0.353924874
1715664044676121201,0.036,,,,0.361618893
1715664044683815220,0.036,,,,0.369312912
1715664044691509239,0.036,,,,0.377006931
1715664044699203258,0.036,,,,0.38470095
1715664044706897277,0.036,,,,0.392394969
1715664044714591296,0.038,,,,0.400088988
1715664044722285315,0.038,,,,0.407783007
1715664044729979334,0.031,,,,0.415477026
1715664044737673353,0.021,,,,0.423171045
1715664044745367372,0.029,,,,0.430865064
1715664044753061391,0.046,,,,0.438559083
1715664044760755410,0.058,,,,0.446253102
1715664044768449429,0.06,,,,0.453947121
1715664044776143448,0.07,,,,0.46164114
1715664044783837467,0.065,,,,0.469335159
1715664044791531486,0.038,,,,0.477029178
1715664044799225505,0.021,,,,0.484723197
1715664044806919524,0.024,,,,0.492417216
1715664044814613543,0.029,,,,0.500111235
1715664044822307562,0.031,,,,0.507805254
1715664044830001581,0.036,,,,0.515499273
1715664044837695600,0.046,,,,0.523193292
1715664044845389619,0.048,,,,0.530887311
1715664044853083638,0.051,,,,0.53858133
1715664044860777657,0.075,,,,0.546275349
1715664044868471676,0.121,,,,0.553969368
1715664044876165754,0.255,86.0,664.0,,0.561663446
1715664044883860052,0.56,,,,0.569357744
1715664044891554350,0.862,,,,0.577052042
1715664044899248648,0.611,,,,0.58474634
1715664044906942946,-0.258,,,,0.592440638
1715664044914637244,-0.616,,,,0.600134936
1715664044922331542,-0.075,,,,0.607829234
1715664044930025840,0.209,,,,0.615523532
1715664044937720138,0.034,,,,0.62321783
1715664044945414436,0.051,,,,0.630912128
1715664044953108734,0.148,,,,0.638606426
1715664044960803032,0.116,,,,0.646300724
1715664044968497330,0.121,,,,0.653995022
1715664044976191628,0.173,,,,0.66168932
1715664044983885926,0.182,,,,0.669383618
1715664044991580224,0.187,,,,0.677077916
1715664044999274522,0.214,,,,0.684772214
1715664045006968820,0.238,,,,0.692466512
1715664045014663118,0.258,,,,0.70016081
1715664045022357416,0.28,,,,0.707855108
1715664045030051714,0.304,,,,0.715549406
1715664045037746012,0.324,,,,0.723243704
1715664045045440310,0.341,,,,0.730938002
1715664045053134608,0.36,,,,0.7386323
1715664045060828906,0.372,,,,0.746326598
1715664045068523204,0.37,,,,0.754020896
1715664045076217502,0.355,,,,0.761715194
1715664045083911800,0.326,,,,0.769409492
1715664045091606098,0.287,,,,0.77710379
1715664045099300396,0.246,,,,0.784798088
1715664045106994694,0.204,,,,0.792492386
1715664045114688992,0.155,,,,0.800186684
1715664045122383290,0.102,,,,0.807880982
1715664045130077588,0.046,,,,0.81557528
1715664045137771886,0.002,,,,0.823269578
1715664045145466184,-0.031,,,,0.830963876
1715664045153160482,-0.058,,,,0.838658174
1715664045160854780,-0.073,,,,0.846352472
1715664045168549078,-0.07,,,,0.85404677
1715664045176243376,-0.063,,,,0.861741068
1715664045183937674,-0.063,,,,0.869435366
1715664045191631972,-0.056,,,,0.877129664
1715664045199326270,-0.041,,,,0.884823962
1715664045207020568,-0.034,,,,0.89251826
1715664045214714866,-0.029,,,,0.900212558
1715664045222409164,-0.017,,,,0.907906856
1715664045230103462,-0.002,,,,0.915601154
1715664045237797760,0.004,,,,0.923295452
1715664045245492058,0.012,,,,0.93098975
1715664045253186356,0.024,,,,0.938684048
1715664045260880654,0.026,,,,0.946378346
1715664045268574952,0.024,,,,0.954072644
1715664045276269250,0.026,,,,0.961766942
1715664045283963548,0.029,,,,0.96946124
1715664045291657846,0.031,,,,0.977155538
1715664045299352144,0.029,,,,0.984849836
1715664045307046442,0.026,,,,0.992544134
1715664045314740740,0.031,,,,1.000238432
1715664045322435038,0.031,,,,1.00793273
1715664045330129336,0.026,,,,1.015627028
1715664045337823634,0.029,,,,1.023321326
1715664045345517932,0.031,,,,1.031015624
1715664045353212230,0.031,,,,1.038709922
1715664045360906528,0.031,,,,1.04640422
1715664045368600826,0.029,,,,1.054098518
1715664045376295124,0.021,,,,1.061792816
1715664045383989422,0.004,,,,1.069487114
1715664045391683720,0.004,,,,1.077181412
1715664045399378018,0.026,,,,1.08487571
1715664045407072316,0.038,,,,1.092570008
1715664045414766614,0.041,,,,1.100264306
1715664045422460912,0.058,,,,1.107958604
1715664045430155210,0.056,,,,1.115652902
1715664045437849542,0.031,,,,1.123347234
1715664045445543492,0.021,,,,1.131041184
1715664045453237442,0.029,,,,1.138735134
1715664045460931392,0.029,,,,1.146429084
1715664045468625342,0.031,,,,1.154123034
1715664045476319292,0.038,,,,1.161816984
1715664045484013242,0.038,,,,1.169510934
1715664045491707192,0.036,,,,1.177204884
1715664045499401142,0.046,,,,1.184898834
1715664045507095092,0.068,,,,1.192592784
1715664045514789042,0.124,,,,1.200286734
1715664045522482992,0.304,,,,1.207980684
1715664045530176942,0.662,,,,1.215674634
1715664045537870892,0.911,,,,1.223368584
1715664045545564842,0.448,,,,1.231062534
1715664045553258792,-0.458,,,,1.238756484
