time,ecg,hr,rr,marker,norm_time
1715672295330507190,0.024,98.0,654.0,,0.0
1715672295338201140,0.019,,683.0,,0.00769395
1715672295345895090,0.019,,,,0.0153879
1715672295353589040,0.038,,,,0.02308185
1715672295361282990,0.052,,,,0.0307758
1715672295368976940,0.062,,,,0.03846975
1715672295376670890,0.079,,,,0.0461637
1715672295384364840,0.096,,,,0.05385765
1715672295392058790,0.103,,,,0.0615516
1715672295399752740,0.11,,,,0.06924555
1715672295407446690,0.122,,,,0.0769395
1715672295415140640,0.122,,,,0.08463345
1715672295422834590,0.115,,,,0.0923274
1715672295430528540,0.11,,,,0.10002135
1715672295438222490,0.113,,,,0.1077153
1715672295445916440,0.115,,,,0.11540925
1715672295453610390,0.113,,,,0.1231032
1715672295461304340,0.103,,,,0.13079715
1715672295468998290,0.088,,,,0.1384911
1715672295476692240,0.069,,,,0.14618505
1715672295484386190,0.04,,,,0.153879
1715672295492080140,0.024,,,,0.16157295
1715672295499774090,0.021,,,,0.1692669
1715672295507468040,0.012,,,,0.17696085
1715672295515161990,0.002,,,,0.1846548
1715672295522855940,0.002,,,,0.19234875
1715672295530549890,0.012,,,,0.2000427
1715672295538243840,0.012,,,,0.20773665
1715672295545937790,0.012,,,,0.2154306
1715672295553631740,0.021,,,,0.22312455
1715672295561325690,0.031,,,,0.2308185
1715672295569019640,0.031,,,,0.23851245
1715672295576713590,0.031,,,,0.2462064
1715672295584407540,0.038,,,,0.25390035
1715672295592101490,0.038,,,,0.2615943
1715672295599795440,0.036,,,,0.26928825
1715672295607489390,0.038,,,,0.2769822
1715672295615183340,0.038,,,,0.28467615
1715672295622877290,0.036,,,,0.2923701
1715672295630571240,0.036,,,,0.30006405
1715672295638265190,0.038,,,,0.307758
1715672295645959140,0.036,,,,0.31545195
1715672295653653090,0.036,,,,0.3231459
1715672295661347040,0.036,,,,0.33083985
1715672295669040990,0.031,,,,0.3385338
1715672295676734940,0.033,,,,0.34622775
1715672295684428890,0.036,,,,0.3539217
1715672295692122840,0.024,,,,0.36161565
1715672295699816790,0.019,,,,0.3693096
1715672295707510740,0.026,,,,0.37700355
1715672295715204690,0.021,,,,0.3846975
1715672295722898640,0.012,,,,0.39239145
1715672295730592590,0.026,,,,0.4000854
1715672295738286540,0.048,,,,0.40777935
1715672295745980490,0.067,,,,0.4154733
1715672295753674440,0.069,,,,0.42316725
1715672295761368390,0.057,,,,0.4308612
1715672295769062340,0.055,,,,0.43855515
1715672295776756290,0.057,,,,0.4462491
1715672295784450240,0.057,,,,0.45394305
1715672295792144190,0.062,,,,0.461637
1715672295799838140,0.067,,,,0.46933095
1715672295807532090,0.072,,,,0.4770249
1715672295815226040,0.086,,,,0.48471885
1715672295822919990,0.12,,,,0.4924128
1715672295830613940,0.23,,,,0.50010675
1715672295838307890,0.584,,,,0.5078007
1715672295846001840,1.19,,,,0.51549465
1715672295853695790,1.685,,,,0.5231886
1715672295861389740,1.327,,,,0.53088255
1715672295869083690,0.161,,,,0.5385765
1715672295876777640,-0.379,,,,0.54627045
1715672295884471590,-0.016,,,,0.5539644
1715672295892165548,0.064,,,,0.561658358
1715672295899859707,-0.139,,,,0.569352517
1715672295907553866,-0.081,,,,0.577046676
1715672295915248025,-0.007,,,,0.584740835
1715672295922942184,-0.052,,,,0.592434994
1715672295930636343,-0.043,,,,0.600129153
1715672295938330502,-0.009,,,,0.607823312
1715672295946024661,-0.014,,,,0.615517471
1715672295953718820,-0.009,,,,0.62321163
1715672295961412979,0.007,,,,0.630905789
1715672295969107138,0.009,,,,0.638599948
1715672295976801297,0.019,,,,0.646294107
1715672295984495456,0.036,,,,0.653988266
1715672295992189615,0.048,,,,0.661682425
1715672295999883774,0.057,,,,0.669376584
1715672296007577933,0.074,,,,0.677070743
1715672296015272092,0.088,,,,0.684764902
1715672296022966251,0.101,,,,0.692459061
1715672296030660410,0.113,,,,0.70015322
1715672296038354569,0.122,,,,0.707847379
1715672296046048728,0.129,,,,0.715541538
1715672296053742887,0.127,,,,0.723235697
1715672296061437046,0.122,,,,0.730929856
1715672296069131205,0.127,,,,0.738624015
1715672296076825364,0.129,,,,0.746318174
1715672296084519523,0.12,,,,0.754012333
1715672296092213682,0.115,,,,0.761706492
1715672296099907841,0.11,,,,0.769400651
1715672296107602000,0.093,,,,0.77709481
1715672296115296159,0.072,,,,0.784788969
1715672296122990318,0.052,,,,0.792483128
1715672296130684477,0.038,,,,0.800177287
1715672296138378636,0.026,,,,0.807871446
1715672296146072795,0.019,,,,0.815565605
1715672296153766954,0.019,,,,0.823259764
1715672296161461113,0.019,,,,0.830953923
1715672296169155272,0.021,,,,0.838648082
1715672296176849431,0.031,,,,0.846342241
1715672296184543590,0.038,,,,0.8540364
1715672296192237749,0.036,,,,0.861730559
1715672296199931908,0.031,,,,0.869424718
1715672296207626067,0.033,,,,0.877118877
1715672296215320226,0.038,,,,0.884813036
1715672296223014385,0.04,,,,0.892507195
1715672296230708544,0.038,,,,0.900201354
1715672296238402703,0.038,,,,0.907895513
1715672296246096862,0.043,,,,0.915589672
1715672296253791021,0.043,,,,0.923283831
1715672296261485180,0.031,,,,0.93097799
1715672296269179339,0.028,,,,0.938672149
1715672296276873498,0.038,,,,0.946366308
1715672296284567657,0.043,,,,0.954060467
1715672296292261816,0.043,,,,0.961754626
1715672296299955975,0.043,,,,0.969448785
1715672296307650134,0.04,,,,0.977142944
1715672296315344293,0.04,,,,0.984837103
1715672296323038452,0.045,,,,0.992531262
1715672296330732611,0.048,,,,1.000225421
1715672296338426770,0.048,,,,1.00791958
1715672296346120929,0.048,,,,1.015613739
1715672296353815088,0.048,,,,1.023307898
1715672296361509247,0.043,,,,1.031002057
1715672296369203406,0.031,,,,1.038696216
1715672296376897565,0.043,,,,1.046390375
1715672296384591724,0.076,,,,1.054084534
1715672296392285883,0.098,,,,1.061778693
1715672296399980042,0.098,,,,1.069472852
1715672296407674201,0.084,,,,1.077167011
1715672296415368360,0.069,,,,1.08486117
1715672296423062519,0.067,,,,1.092555329
1715672296430756678,0.074,,,,1.100249488
1715672296438450837,0.076,,,,1.107943647
1715672296446144996,0.076,,,,1.115637806
1715672296453839166,0.081,96.0,654.0,,1.123331976
1715672296461533325,0.091,,,,1.131026135
1715672296469227484,0.115,,,,1.138720294
1715672296476921643,0.17,,,,1.146414453
1715672296484615802,0.387,,,,1.154108612
1715672296492309961,0.894,,,,1.161802771
1715672296500004120,1.507,,,,1.16949693
1715672296507698279,1.594,,,,1.177191089
1715672296515392438,0.678,,,,1.184885248
1715672296523086597,-0.288,,,,1.192579407
1715672296530780756,-0.202,,,,1.200273566
1715672296538474915,0.105,,,,1.207967725
1715672296546169074,-0.064,,,,1.215661884
1715672296553863233,-0.127,,,,1.223356043
1715672296561557392,-0.004,,,,1.231050202
1715672296569251551,-0.024,,,,1.238744361
1715672296576945710,-0.057,,,,1.24643852
1715672296584639869,-0.012,,,,1.254132679
1715672296592334028,0.004,,,,1.261826838
1715672296600028187,-0.007,,,,1.269520997
1715672296607722346,0.009,,,,1.277215156
1715672296615416505,0.024,,,,1.284909315
1715672296623110664,0.024,,,,1.292603474
1715672296630804823,0.033,,,,1.300297633
1715672296638498982,0.045,,,,1.307991792
1715672296646193141,0.055,,,,1.315685951
1715672296653887300,0.064,,,,1.32338011
1715672296661581459,0.079,,,,1.331074269
1715672296669275618,0.098,,,,1.338768428
1715672296676969777,0.11,,,,1.346462587
1715672296684663936,0.117,,,,1.354156746
1715672296692358095,0.122,,,,1.361850905
1715672296700052254,0.122,,,,1.369545064
1715672296707746413,0.117,,,,1.377239223
1715672296715440572,0.117,,,,1.384933382
1715672296723134731,0.122,,,,1.392627541
1715672296730828890,0.122,,,,1.4003217
1715672296738523049,0.125,,,,1.408015859
1715672296746217208,0.122,,,,1.415710018
1715672296753911367,0.108,,,,1.423404177
1715672296761605526,0.088,,,,1.431098336
1715672296769299685,0.072,,,,1.438792495
1715672296776993844,0.057,,,,1.446486654
1715672296784688003,0.045,,,,1.454180813
1715672296792382162,0.036,,,,1.461874972
1715672296800076321,0.026,,,,1.469569131
1715672296807770480,0.028,,,,1.47726329
1715672296815464639,0.038,,,,1.484957449
1715672296823158798,0.043,,,,1.492651608
1715672296830852957,0.048,,,,1.500345767
1715672296838547116,0.055,,,,1.508039926
1715672296846241275,0.06,,,,1.515734085
1715672296853935434,0.062,,,,1.523428244
1715672296861629593,0.062,,,,1.531122403
1715672296869323752,0.06,,,,1.538816562
1715672296877017911,0.064,,,,1.546510721
1715672296884712070,0.064,,,,1.55420488
1715672296892406229,0.057,,,,1.561899039
1715672296900100388,0.055,,,,1.569593198
1715672296907794547,0.055,,,,1.577287357
1715672296915488706,0.05,,,,1.584981516
1715672296923182865,0.05,,,,1.592675675
1715672296930877024,0.05,,,,1.600369834
1715672296938571183,0.05,,,,1.608063993
1715672296946265342,0.052,,,,1.615758152
1715672296953959501,0.052,,,,1.623452311
1715672296961653660,0.052,,,,1.63114647
1715672296969347819,0.055,,,,1.638840629
1715672296977041978,0.055,,,,1.646534788
1715672296984736137,0.05,,,,1.654228947
1715672296992430296,0.048,,,,1.661923106
1715672297000124455,0.043,,,,1.669617265
1715672297007818614,0.045,,,,1.677311424
1715672297015512782,0.06,,,,1.685005592
1715672297023206732,0.088,,,,1.692699542
1715672297030900682,0.11,,,,1.700393492
1715672297038594632,0.108,,,,1.708087442
1715672297046288582,0.084,,,,1.715781392
1715672297053982532,0.069,,,,1.723475342
1715672297061676482,0.072,,,,1.731169292
1715672297069370432,0.076,,,,1.738863242
1715672297077064382,0.079,,,,1.746557192
1715672297084758332,0.086,,,,1.754251142
1715672297092452282,0.096,,,,1.761945092
1715672297100146232,0.108,,,,1.769639042
1715672297107840182,0.137,,,,1.777332992
1715672297115534132,0.29,,,,1.785026942
1715672297123228082,0.743,,,,1.792720892
1715672297130922032,1.363,,,,1.800414842
1715672297138615982,1.594,,,,1.808108792
1715672297146309932,0.858,,,,1.815802742
1715672297154003882,-0.187,,,,1.823496692
1715672297161697832,-0.274,,,,1.831190642
1715672297169391782,0.084,,,,1.838884592
1715672297177085732,-0.016,,,,1.846578542
1715672297184779682,-0.129,,,,1.854272492
1715672297192473632,-0.019,,,,1.861966442
1715672297200167582,-0.014,,,,1.869660392
1715672297207861532,-0.072,,,,1.877354342
1715672297215555482,-0.038,,,,1.885048292
1715672297223249432,-0.009,,,,1.892742242
1715672297230943382,-0.021,,,,1.900436192
1715672297238637332,-0.012,,,,1.908130142
1715672297246331282,0.004,,,,1.915824092
1715672297254025232,0.009,,,,1.923518042
1715672297261719182,0.024,,,,1.931211992
1715672297269413132,0.04,,,,1.938905942
1715672297277107082,0.052,,,,1.946599892
1715672297284801032,0.057,,,,1.954293842
1715672297292494982,0.067,,,,1.961987792
1715672297300188932,0.076,,,,1.969681742
1715672297307882882,0.091,,,,1.977375692
1715672297315576832,0.105,,,,1.985069642
1715672297323270782,0.113,,,,1.992763592
1715672297330964732,0.115,,,,2.000457542
1715672297338658682,0.117,,,,2.008151492
1715672297346352632,0.117,,,,2.015845442
1715672297354046582,0.122,,,,2.023539392
1715672297361740532,0.127,,,,2.031233342
1715672297369434482,0.125,,,,2.038927292
1715672297377128432,0.12,,,,2.046621242
1715672297384822382,0.11,,,,2.054315192
