Date,time_from_start,Character_type,Character_position.x,Character_position.y,Character_position.z,User_Action,Form_Question,Form_Answer,Left_hand_position_x,Left_hand_position_y,Left_hand_position_z,Right_hand_position_x,Right_hand_position_y,Right_hand_position_z,Headset_eyetracking_rotation_x,Headset_eyetracking_rotation_y,Headset_eyetracking_rotation_z,Character_status,norm_time
1715338421448,714.0807,Cow_Girl,-6.000117,-1.0,0.0998684,Idle,,,-6.051879,-0.08533311,0.3392367,-5.95673,-0.08144015,-0.1125578,-0.06667653,0.65165,0.03996538,,0.0
1715338421532,714.1635,Cow_Girl,-5.917295,-1.001243,0.09987044,Idle,,,-5.951149,-0.08199501,0.3510632,-5.87108,-0.07465261,-0.1242548,-0.06658631,0.6520159,0.04104164,,0.084
1715338421616,714.2467,Cow_Girl,-5.834142,-1.002491,0.09987248,Idle,,,-5.909541,-0.08466583,0.3525697,-5.717288,-0.03901702,-0.15219,-0.06758231,0.6520148,0.04235831,,0.168
1715338421699,714.3289,Cow_Girl,-5.751886,-1.003726,0.09987449,Idle,,,-5.910606,-0.1063024,0.3297034,-5.530783,0.01359022,-0.1737914,-0.06980246,0.6514789,0.04322454,,0.251
1715338421782,714.4125,Cow_Girl,-5.66834,-1.00498,0.09987653,Idle,,,-5.825385,-0.1316303,0.3241612,-5.41938,0.02247751,-0.1591462,-0.07212245,0.6508938,0.04369777,,0.334
1715338421865,714.4968,Cow_Girl,-5.584089,-1.006244,0.09987856,Idle,,,-5.679309,-0.1268756,0.3634174,-5.401164,0.001285791,-0.1334343,-0.07471676,0.6504846,0.04303531,,0.417
1715338421948,714.5801,Cow_Girl,-5.500799,-1.007495,0.09988064,Idle,,,-5.531528,-0.1051934,0.4263567,-5.429228,-0.03799587,-0.08930292,-0.07722439,0.6503953,0.04166768,,0.5
1715338422032,714.6632,Cow_Girl,-5.417653,-1.008743,0.0998827,Idle,,,-5.366019,-0.05471724,0.4602366,-5.456757,-0.06751055,-0.06280177,-0.08002114,0.6508761,0.0400786,,0.584
1715338422115,714.7465,Cow_Girl,-5.334376,-1.009993,0.09988473,Idle,,,-5.19438,0.009989977,0.4560325,-5.474689,-0.07642627,-0.05236878,-0.08305068,0.6515273,0.03837167,,0.667
1715338422198,714.8286,Cow_Girl,-5.252363,-1.011224,0.09988669,Idle,,,-5.038344,0.0464474,0.4570079,-5.466133,-0.08741623,-0.02610578,-0.08628885,0.6514064,0.03637489,,0.75
1715338422281,714.912,Cow_Girl,-5.1689,-1.012476,0.09988866,Idle,,,-4.920435,0.04542458,0.4725823,-5.400224,-0.1017043,-0.005826406,-0.08892237,0.6510561,0.0343326,,0.833
1715338422364,714.9965,Cow_Girl,-5.084381,-1.013745,0.09989075,Idle,,,-4.853817,0.02107477,0.4601015,-5.278521,-0.09738356,-0.04432537,-0.08999126,0.6506954,0.03256603,,0.916
1715338422448,715.0798,Cow_Girl,-5.001093,-1.014995,0.09989277,Idle,,,-4.826896,-0.02225924,0.4181889,-5.109065,-0.09308344,-0.1137235,-0.09007257,0.6509094,0.03101999,,1.0
1715338422532,715.1631,Cow_Girl,-4.917862,-1.016244,0.09989486,Idle,,,-4.850487,-0.05640727,0.3862223,-4.920897,-0.06405538,-0.1653697,-0.08871914,0.6508784,0.03037194,,1.084
1715338422615,715.2467,Cow_Girl,-4.834217,-1.017499,0.09989689,Idle,,,-4.89112,-0.0855971,0.3641294,-4.710112,-0.009832501,-0.1799606,-0.08719011,0.6504129,0.03010292,,1.167
1715338422697,715.329,Cow_Girl,-4.751982,-1.018734,0.09989903,Idle,,,-4.906125,-0.1135744,0.3359353,-4.531156,0.01617253,-0.1791886,-0.08637115,0.6508076,0.03004725,,1.249
1715338422781,715.4113,Cow_Girl,-4.669632,-1.01997,0.09990118,Idle,,,-4.83954,-0.1382755,0.3199383,-4.415319,0.01353228,-0.169082,-0.08578699,0.6508489,0.02966866,,1.333
