Date,time_from_start,Character_type,Character_position.x,Character_position.y,Character_position.z,User_Action,Form_Question,Form_Answer,Left_hand_position_x,Left_hand_position_y,Left_hand_position_z,Right_hand_position_x,Right_hand_position_y,Right_hand_position_z,Headset_eyetracking_rotation_x,Headset_eyetracking_rotation_y,Headset_eyetracking_rotation_z,Character_status,norm_time,time_rounded,HRV_ULF,HRV_VLF,HRV_LF,HRV_HF,HRV_VHF,HRV_TP,HRV_LFHF,HRV_LFn,HRV_HFn,HRV_LnHF,time
1715158394296,618.6415,Robot Kyle,-6.000122,-1.0,0.09986936,Idle,,,-6.040801,-0.1006423,0.3824578,-5.934146,-0.09603125,-0.1504954,-0.04880005,0.6272146,0.06797624,,0.0,0.0,,,0.0151378689094448,0.0015976307555383,0.0001950459861049,0.0169305456510882,9.475198732227662,0.8941158319059781,0.0943638077864112,-6.439233524959868,0.0
1715158394379,618.7248,Robot Kyle,-5.916841,-1.00125,0.0998714,Idle,,,-5.933385,-0.09692305,0.3932974,-5.842934,-0.08778948,-0.1601301,-0.04852987,0.626809,0.06829464,,0.083,0.1,,,0.016398327824915,0.0018266573742283,0.000204963054071,0.0184299482532144,9.226215582891305,0.8897652668153847,0.0991135378749508,-6.305267553804529,0.1
1715158394462,618.8071,Robot Kyle,-5.834571,-1.002485,0.09987342,Idle,,,-5.892839,-0.1014621,0.389901,-5.672718,-0.04693842,-0.186997,-0.04831095,0.6275558,0.0694231,,0.166,0.2,,,0.016398327824915,0.0018266573742283,0.000204963054071,0.0184299482532144,9.143221199779182,0.8897652668153847,0.0991135378749508,-6.305267553804529,0.2
1715158394546,618.8906,Robot Kyle,-5.751027,-1.003739,0.09987546,Idle,,,-5.894543,-0.1267677,0.3621187,-5.473399,0.01207459,-0.2097545,-0.04784061,0.6281278,0.07025986,,0.25,0.2,,,0.016398327824915,0.0018266573742283,0.000204963054071,0.0184299482532144,9.143221199779182,0.8897652668153847,0.0991135378749508,-6.305267553804529,0.2
1715158394629,618.9742,Robot Kyle,-5.667514,-1.004992,0.09987748,Idle,,,-5.802485,-0.1529146,0.3542113,-5.357553,0.02272737,-0.1931496,-0.04769432,0.6283482,0.07030216,,0.333,0.3,,,0.016398327824915,0.0018266573742283,0.000204963054071,0.0184299482532144,9.101724008223124,0.8897652668153847,0.0991135378749508,-6.305267553804529,0.3
1715158394712,619.0579,Robot Kyle,-5.583741,-1.00625,0.09987948,Idle,,,-5.651187,-0.1423545,0.3980209,-5.343559,-0.001267314,-0.1639819,-0.04837796,0.6277839,0.06999163,,0.416,0.4,,,0.016398327824915,0.0018266573742283,0.000204963054071,0.0184299482532144,9.076825693289486,0.8897652668153847,0.0991135378749508,-6.305267553804529,0.4
1715158394796,619.1426,Robot Kyle,-5.49906,-1.007521,0.09988157,Idle,,,-5.501287,-0.1177626,0.4646112,-5.38217,-0.04683554,-0.1220058,-0.04929707,0.6269952,0.06924032,,0.5,0.5,,,0.016398327824915,0.0018266573742283,0.000204963054071,0.0184299482532144,9.060226816667065,0.8897652668153847,0.0991135378749508,-6.305267553804529,0.5
1715158394879,619.2245,Robot Kyle,-5.417122,-1.008751,0.09988359,Idle,,,-5.323608,-0.06321466,0.4951081,-5.432656,-0.07819086,-0.09841325,-0.04983562,0.626931,0.06741266,,0.583,0.6,,,0.0165179840541471,0.0019073265011639,0.0002039219597264,0.0186292325150375,9.003091744589314,0.8866701320526104,0.1023835254417696,-6.262052755081876,0.6
1715158394963,619.3078,Robot Kyle,-5.333918,-1.01,0.09988562,Idle,,,-5.135216,0.01259589,0.4844953,-5.468201,-0.08840621,-0.08106431,-0.05003828,0.6264753,0.06533588,,0.667,0.7,,,0.0176754963273703,0.0020847429495171,0.0002153237982573,0.0199755630751447,8.937517970177977,0.8848559743161185,0.1043646650497243,-6.173109716934964,0.7
1715158395047,619.3911,Robot Kyle,-5.250665,-1.011249,0.09988759,Idle,,,-4.974008,0.05767238,0.4852878,-5.461447,-0.1005111,-0.04998945,-0.05045987,0.6249304,0.06372686,,0.751,0.8,,,0.0176754963273703,0.0020847429495171,0.0002153237982573,0.0199755630751447,8.886516145635825,0.8848559743161185,0.1043646650497243,-6.173109716934964,0.8
