Date,time_from_start,Character_type,Character_position.x,Character_position.y,Character_position.z,User_Action,Form_Question,Form_Answer,Left_hand_position_x,Left_hand_position_y,Left_hand_position_z,Right_hand_position_x,Right_hand_position_y,Right_hand_position_z,Headset_eyetracking_rotation_x,Headset_eyetracking_rotation_y,Headset_eyetracking_rotation_z,Character_status,norm_time,time_rounded,HRV_ULF,HRV_VLF,HRV_LF,HRV_HF,HRV_VHF,HRV_TP,HRV_LFHF,HRV_LFn,HRV_HFn,HRV_LnHF,time
1716268351148,386.5475,Cow_Girl,-6.000123,-1.0,0.09987031,Idle,,,-6.051898,-0.08533376,0.3392493,-5.956743,-0.08143586,-0.11256,0.03949526,0.510543,0.1381669,,0.0,0.0,,,0.0521665718619614,0.0161845477111732,0.001162178811382,0.0695132983845168,3.2232332217691453,0.7504545615631573,0.2328266401868534,-4.123698336932717,0.0
1716268351231,386.6299,Cow_Girl,-5.917758,-1.001236,0.09987231,Idle,,,-5.951643,-0.0818519,0.3513615,-5.870827,-0.07411104,-0.1247002,0.0381064,0.5107499,0.1375319,,0.083,0.1,,,0.0521665718619614,0.0161845477111732,0.001162178811382,0.0695132983845168,3.2232332217691453,0.7504545615631573,0.2328266401868534,-4.123698336932717,0.1
1716268351314,386.7125,Cow_Girl,-5.835205,-1.002475,0.09987431,Idle,,,-5.911079,-0.08472544,0.3525013,-5.717741,-0.0387134,-0.1523781,0.03632352,0.5104156,0.1365325,,0.166,0.2,,,0.0521665718619614,0.0161845477111732,0.001162178811382,0.0695132983845168,3.2232332217691453,0.7504545615631573,0.2328266401868534,-4.123698336932717,0.2
1716268351397,386.7979,Cow_Girl,-5.749813,-1.003757,0.09987638,Idle,,,-5.908281,-0.1062343,0.3298269,-5.529054,0.01336038,-0.1737415,0.03485325,0.5099598,0.1357297,,0.249,0.2,,,0.0521665718619614,0.0161845477111732,0.001162178811382,0.0695132983845168,3.2232332217691453,0.7504545615631573,0.2328266401868534,-4.123698336932717,0.2
1716268351481,386.8805,Cow_Girl,-5.667201,-1.004997,0.09987835,Idle,,,-5.82416,-0.1316653,0.3241848,-5.418306,0.02243233,-0.1591246,0.03404471,0.5098124,0.1351631,,0.333,0.3,,,0.0521665718619614,0.0161845477111732,0.001162178811382,0.0695132983845168,3.2232332217691453,0.7504545615631573,0.2328266401868534,-4.123698336932717,0.3
1716268351564,386.9637,Cow_Girl,-5.583992,-1.006246,0.09988037,Idle,,,-5.680312,-0.1272829,0.3620486,-5.399387,0.001751184,-0.1342168,0.03360209,0.510268,0.1346892,,0.416,0.4,,,0.0510080051657466,0.0163479583036982,0.0014175262668033,0.0687734897362482,3.202615636190289,0.7416812111958601,0.2377072672390768,-4.113652263827874,0.4
1716268351647,387.0456,Cow_Girl,-5.502181,-1.007473,0.09988234,Idle,,,-5.532835,-0.1051371,0.4264007,-5.430712,-0.03801197,-0.08927848,0.03276194,0.510563,0.1337861,,0.499,0.5,,,0.0510080051657466,0.0163479583036982,0.0014175262668033,0.0687734897362482,3.1888705791377183,0.7416812111958601,0.2377072672390768,-4.113652263827874,0.5
1716268351731,387.1295,Cow_Girl,-5.418237,-1.008733,0.09988437,Idle,,,-5.365625,-0.05386168,0.460422,-5.458629,-0.06762344,-0.06264725,0.03135208,0.5100918,0.1328021,,0.583,0.6,,,0.0510080051657466,0.0163479583036982,0.0014175262668033,0.0687734897362482,3.1790526812430246,0.7416812111958601,0.2377072672390768,-4.113652263827874,0.6
1716268351814,387.2137,Cow_Girl,-5.334098,-1.009996,0.0998864,Idle,,,-5.192335,0.01091087,0.4558985,-5.47608,-0.07676971,-0.05193897,0.03020804,0.5097185,0.1319672,,0.666,0.7,,,0.0513235566816869,0.0166540675241758,0.0014775236219797,0.0694551478278425,3.1668889760979138,0.7389453235187388,0.2397816151144918,-4.095100796644733,0.7
1716268351897,387.3001,Cow_Girl,-5.247611,-1.011294,0.09988854,Idle,,,-5.031788,0.0471139,0.4576205,-5.462962,-0.08755803,-0.02487775,0.02970724,0.5095791,0.1309133,,0.749,0.7,,,0.0513235566816869,0.0166540675241758,0.0014775236219797,0.0694551478278425,3.1668889760979138,0.7389453235187388,0.2397816151144918,-4.095100796644733,0.7
