time,ecg,hr,rr,marker,norm_time
1715337952102755284,-0.021,76.0,,,0.0
1715337952110450488,-0.009,,,,0.007695204
1715337952118145692,0.0,,,,0.015390408
1715337952125840896,0.002,,,,0.023085612
1715337952133536100,0.0,,,,0.030780816
1715337952141231304,0.0,,,,0.03847602
1715337952148926508,0.004,,,,0.046171224
1715337952156621712,0.009,,,,0.053866428
1715337952164316916,0.016,,,,0.061561632
1715337952172012120,0.019,,,,0.069256836
1715337952179707324,0.016,,,,0.07695204
1715337952187402528,0.021,,,,0.084647244
1715337952195097732,0.031,,,,0.092342448
1715337952202792936,0.038,,,,0.100037652
1715337952210488140,0.04,,,,0.107732856
1715337952218183344,0.04,,,,0.11542806
1715337952225878548,0.038,,,,0.123123264
1715337952233573752,0.028,,,,0.130818468
1715337952241268956,0.028,,,,0.138513672
1715337952248964160,0.033,,,,0.146208876
1715337952256659364,0.038,,,,0.15390408
1715337952264354568,0.042,,,,0.161599284
1715337952272049772,0.042,,,,0.169294488
1715337952279744976,0.038,,,,0.176989692
1715337952287440180,0.04,,,,0.184684896
1715337952295135384,0.047,,,,0.1923801
1715337952302830588,0.047,,,,0.200075304
1715337952310525792,0.047,,,,0.207770508
1715337952318220996,0.052,,,,0.215465712
1715337952325916200,0.05,,,,0.223160916
1715337952333611404,0.045,,,,0.23085612
1715337952341306608,0.052,,,,0.238551324
1715337952349001812,0.057,,,,0.246246528
1715337952356697016,0.057,,,,0.253941732
1715337952364392220,0.054,,,,0.261636936
1715337952372087424,0.047,,,,0.26933214
1715337952379782628,0.047,,,,0.277027344
1715337952387477832,0.054,,,,0.284722548
1715337952395173036,0.059,,,,0.292417752
1715337952402868240,0.059,,,,0.300112956
1715337952410563444,0.054,,,,0.30780816
1715337952418258648,0.059,,751.0,,0.315503364
1715337952425953852,0.069,,,,0.323198568
1715337952433649056,0.064,,,,0.330893772
1715337952441344260,0.057,,,,0.338588976
1715337952449039464,0.057,,,,0.34628418
1715337952456734668,0.062,,,,0.353979384
1715337952464429872,0.057,,,,0.361674588
1715337952472125076,0.057,,,,0.369369792
1715337952479820280,0.081,,,,0.377064996
1715337952487515484,0.102,,,,0.3847602
1715337952495210688,0.105,,,,0.392455404
1715337952502905892,0.107,,,,0.400150608
1715337952510601096,0.102,,,,0.407845812
1715337952518296300,0.09,,,,0.415541016
1715337952525991504,0.081,,,,0.42323622
1715337952533686708,0.066,,,,0.430931424
1715337952541381912,0.05,,,,0.438626628
1715337952549077116,0.047,,,,0.446321832
1715337952556772320,0.057,,,,0.454017036
1715337952564467524,0.054,,,,0.46171224
1715337952572162728,0.057,,,,0.469407444
1715337952579857932,0.066,,,,0.477102648
1715337952587553136,0.069,,,,0.484797852
1715337952595248340,0.074,,,,0.492493056
1715337952602943544,0.16,,,,0.50018826
1715337952610638748,0.458,,,,0.507883464
1715337952618333952,0.931,,,,0.515578668
1715337952626029156,1.332,,,,0.523273872
1715337952633724360,1.387,,,,0.530969076
1715337952641419564,0.771,,,,0.53866428
1715337952649114768,-0.064,,,,0.546359484
1715337952656809972,-0.131,,,,0.554054688
1715337952664505196,0.16,,,,0.561749912
1715337952672200818,0.038,,,,0.569445534
1715337952679896440,-0.093,,,,0.577141156
1715337952687592062,-0.004,,,,0.584836778
1715337952695287684,0.0,,,,0.5925324
1715337952702983306,-0.052,,,,0.600228022
1715337952710678928,-0.021,,,,0.607923644
1715337952718374550,0.014,,,,0.615619266
1715337952726070172,0.009,,,,0.623314888
1715337952733765794,0.009,,,,0.63101051
1715337952741461416,0.023,,,,0.638706132
1715337952749157038,0.042,,,,0.646401754
1715337952756852660,0.059,,,,0.654097376
1715337952764548282,0.078,,,,0.661792998
1715337952772243904,0.1,,,,0.66948862
1715337952779939526,0.121,,,,0.677184242
1715337952787635148,0.14,,,,0.684879864
1715337952795330770,0.167,,,,0.692575486
