Date,time_from_start,Character_type,Character_position.x,Character_position.y,Character_position.z,User_Action,Form_Question,Form_Answer,Left_hand_position_x,Left_hand_position_y,Left_hand_position_z,Right_hand_position_x,Right_hand_position_y,Right_hand_position_z,Headset_eyetracking_rotation_x,Headset_eyetracking_rotation_y,Headset_eyetracking_rotation_z,Character_status,norm_time
1715152012107,382.4395,Cow_boy,-6.00012,-1.0,0.09986888,Idle,,,-6.051207,-0.09563506,0.3896576,-5.950433,-0.09175289,-0.1624199,-0.09552082,0.5403186,0.1828972,,0.0
1715152012190,382.5227,Cow_boy,-5.917024,-1.001247,0.09987092,Idle,,,-5.949274,-0.09223616,0.4028776,-5.863444,-0.08418727,-0.1751662,-0.09531739,0.5403289,0.1832895,,0.083
1715152012273,382.6061,Cow_boy,-5.833581,-1.0025,0.09987295,Idle,,,-5.911057,-0.09505028,0.4051815,-5.702291,-0.04480356,-0.2050747,-0.09497833,0.5402678,0.1836275,,0.166
1715152012357,382.689,Cow_boy,-5.750754,-1.003743,0.09987497,Idle,,,-5.916636,-0.1169927,0.3828384,-5.507332,0.01460743,-0.2279105,-0.09455942,0.5401936,0.1839052,,0.25
1715152012440,382.7721,Cow_boy,-5.667626,-1.004991,0.09987704,Idle,,,-5.832832,-0.1435783,0.3772577,-5.396234,0.02555513,-0.2125513,-0.09412804,0.5402597,0.1841594,,0.333
1715152012523,382.8556,Cow_boy,-5.584097,-1.006245,0.09987903,Idle,,,-5.683265,-0.1400337,0.4166943,-5.38612,0.0008193254,-0.1855226,-0.09371551,0.5403875,0.1843802,,0.416
1715152012607,382.939,Cow_boy,-5.500699,-1.007496,0.09988103,Idle,,,-5.529259,-0.1180667,0.4797742,-5.423065,-0.04329175,-0.1406768,-0.09350311,0.5404389,0.1846572,,0.5
1715152012690,383.0225,Cow_boy,-5.41723,-1.008749,0.09988312,Idle,,,-5.35529,-0.06397629,0.513799,-5.45999,-0.07632983,-0.1145113,-0.0934949,0.5404686,0.1849532,,0.583
1715152012773,383.1054,Cow_boy,-5.334328,-1.009993,0.09988514,Idle,,,-5.17674,0.005005002,0.5095757,-5.483464,-0.08635247,-0.1053239,-0.09355161,0.5405755,0.1851514,,0.666
1715152012857,383.1885,Cow_boy,-5.251251,-1.01124,0.09988717,Idle,,,-5.016112,0.04452229,0.5113065,-5.477839,-0.09725606,-0.07969322,-0.09368076,0.5407615,0.1850387,,0.75
1715152012940,383.2721,Cow_boy,-5.167632,-1.012495,0.0998892,Idle,,,-4.897531,0.04305458,0.5281873,-5.414054,-0.1122276,-0.05915143,-0.09381691,0.5410398,0.184779,,0.833
1715152013023,383.3554,Cow_boy,-5.084361,-1.013745,0.09989122,Idle,,,-4.834708,0.01714456,0.5147684,-5.291257,-0.1084772,-0.09792574,-0.09402217,0.5411755,0.184544,,0.916
1715152013106,383.4391,Cow_boy,-5.000677,-1.015001,0.09989337,Idle,,,-4.812241,-0.02897084,0.4721192,-5.113784,-0.1046795,-0.1677524,-0.0943394,0.5412166,0.1845396,,0.999
1715152013190,383.5224,Cow_boy,-4.917388,-1.016251,0.09989545,Idle,,,-4.844897,-0.06586969,0.4400458,-4.914415,-0.07154161,-0.2199905,-0.09482668,0.5414417,0.1840973,,1.083
1715152013273,383.6053,Cow_boy,-4.834495,-1.017495,0.0998976,Idle,,,-4.893407,-0.09626532,0.4176649,-4.694427,-0.01265776,-0.2348591,-0.09536329,0.5415465,0.1836182,,1.166
1715152013358,383.6906,Cow_boy,-4.749152,-1.018776,0.09989975,Idle,,,-4.911187,-0.1244386,0.3889736,-4.504761,0.01776981,-0.2336109,-0.09620529,0.5417364,0.1833969,,1.251
1715152013440,383.772,Cow_boy,-4.667846,-1.019996,0.09990189,Idle,,,-4.846167,-0.1497467,0.373396,-4.389874,0.01701117,-0.2227036,-0.09709851,0.5415857,0.1833417,,1.333
1715152013522,383.8553,Cow_boy,-4.584467,-1.021248,0.09990404,Idle,,,-4.713164,-0.1612545,0.3919367,-4.347509,-0.002972484,-0.2012575,-0.09794022,0.5414095,0.1832214,,1.415
1715152013606,383.9388,Cow_boy,-4.501028,-1.0225,0.09990618,Idle,,,-4.560997,-0.1452369,0.4597311,-4.371769,-0.04036844,-0.155759,-0.09859391,0.5413412,0.1827854,,1.499
1715152013689,384.0218,Cow_boy,-4.418087,-1.023745,0.09990821,Idle,,,-4.393981,-0.1060785,0.5055314,-4.4126,-0.08257914,-0.1232615,-0.09946019,0.5414661,0.1821269,,1.582
1715152013772,384.1049,Cow_boy,-4.334913,-1.024993,0.09991036,Idle,,,-4.215876,-0.036924,0.5099403,-4.44313,-0.09846294,-0.1113346,-0.1000757,0.5414406,0.1813135,,1.665
1715152013855,384.1878,Cow_boy,-4.252013,-1.026237,0.0999125,Idle,,,-4.04468,0.01652956,0.5062441,-4.451206,-0.1101743,-0.09299829,-0.1007183,0.5415879,0.1805533,,1.748
1715152013939,384.2711,Cow_boy,-4.168701,-1.027487,0.09991465,Idle,,,-3.905981,0.03446674,0.5189389,-4.414165,-0.1196855,-0.06547203,-0.1014235,0.5416645,0.1798634,,1.832
1715152014022,384.355,Cow_boy,-4.084863,-1.028745,0.09991679,Idle,,,-3.823067,0.01212096,0.5292701,-4.315089,-0.129217,-0.07051339,-0.1020418,0.5415208,0.1795495,,1.915
1715152014106,384.4383,Cow_boy,-4.001541,-1.029996,0.09991894,Idle,,,-3.782939,-0.02235794,0.4883889,-4.157823,-0.1197913,-0.1409184,-0.1027109,0.5414338,0.1796519,,1.999
1715152014189,384.5217,Cow_boy,-3.918174,-1.031247,0.09992037,Idle,,,-3.790868,-0.06870472,0.4472066,-3.96721,-0.1090317,-0.2079236,-0.1030865,0.5413756,0.179921,,2.082
1715152014272,384.6049,Cow_boy,-3.834937,-1.032497,0.09992228,Idle,,,-3.842279,-0.0992344,0.4300095,-3.749144,-0.04858375,-0.2292131,-0.1029852,0.5414792,0.1800759,,2.165
1715152014356,384.6874,Cow_boy,-3.752453,-1.033734,0.09992371,Idle,,,-3.878043,-0.1283669,0.4003986,-3.544194,-0.00652957,-0.236225,-0.102708,0.5417906,0.1805063,,2.249
1715152014439,384.7715,Cow_boy,-3.668337,-1.034997,0.09992561,Idle,,,-3.853086,-0.1547055,0.3750177,-3.396923,0.004744887,-0.2305891,-0.102145,0.5417656,0.1809894,,2.332
1715152014522,384.8546,Cow_boy,-3.585327,-1.036243,0.09992705,Idle,,,-3.740539,-0.1770816,0.3796073,-3.322136,-0.00944376,-0.2098886,-0.101398,0.5417571,0.1814237,,2.415
1715152014606,384.9383,Cow_boy,-3.501624,-1.037499,0.09992848,Idle,,,-3.587631,-0.1673337,0.4318543,-3.324646,-0.03695893,-0.175965,-0.1004045,0.5416479,0.1820233,,2.499
1715152014689,385.0212,Cow_boy,-3.418721,-1.038743,0.09992991,Idle,,,-3.430686,-0.141852,0.4883095,-3.363954,-0.08268863,-0.1353661,-0.09930053,0.54159,0.1828223,,2.582
1715152014772,385.1046,Cow_boy,-3.335338,-1.039995,0.09993158,Idle,,,-3.256281,-0.08123505,0.515349,-3.399445,-0.1095163,-0.1127612,-0.09805702,0.5418266,0.1835798,,2.665
1715152014856,385.1875,Cow_boy,-3.252416,-1.041239,0.09993348,Idle,,,-3.077638,-0.01658523,0.508196,-3.417956,-0.1206967,-0.1012737,-0.09665088,0.5420609,0.1843061,,2.749
1715152014939,385.271,Cow_boy,-3.168869,-1.042493,0.09993539,Idle,,,-2.922657,0.01747274,0.5147876,-3.404875,-0.1294056,-0.07292333,-0.0951765,0.5425254,0.1850662,,2.832
1715152015022,385.3547,Cow_boy,-3.085238,-1.043748,0.0999373,Idle,,,-2.817006,0.007254004,0.5314595,-3.328238,-0.1451997,-0.05906644,-0.09365389,0.5427822,0.1858147,,2.915
1715152015105,385.438,Cow_boy,-3.001948,-1.044999,0.09993944,Idle,,,-2.760015,-0.01948941,0.506188,-3.195007,-0.1370038,-0.1126503,-0.09237167,0.5431248,0.1865706,,2.998
1715152015189,385.5212,Cow_boy,-2.918666,-1.046248,0.09994159,Idle,,,-2.747747,-0.0697124,0.4623068,-3.011408,-0.1343251,-0.1826617,-0.09092595,0.5431788,0.1873556,,3.082
1715152015272,385.6046,Cow_boy,-2.835322,-1.047499,0.09994373,Idle,,,-2.789132,-0.1027186,0.4373403,-2.80657,-0.08897531,-0.2245392,-0.08967157,0.543282,0.1879244,,3.165
1715152015355,385.6876,Cow_boy,-2.752346,-1.048745,0.09994564,Idle,,,-2.834049,-0.132841,0.4120823,-2.588417,-0.0360105,-0.2358467,-0.08884718,0.5434018,0.1883706,,3.248
1715152015439,385.7707,Cow_boy,-2.669198,-1.049992,0.09994779,Idle,,,-2.841933,-0.1598502,0.3845297,-2.413937,-0.01131332,-0.2322215,-0.08877556,0.5437031,0.1886426,,3.332
1715152015521,385.8548,Cow_boy,-2.585128,-1.051254,0.09994993,Idle,,,-2.758181,-0.1853341,0.3749932,-2.309248,-0.01708174,-0.2177152,-0.08924098,0.5436447,0.1883528,,3.414
