Date,time_from_start,Character_type,Character_position.x,Character_position.y,Character_position.z,User_Action,Form_Question,Form_Answer,Left_hand_position_x,Left_hand_position_y,Left_hand_position_z,Right_hand_position_x,Right_hand_position_y,Right_hand_position_z,Headset_eyetracking_rotation_x,Headset_eyetracking_rotation_y,Headset_eyetracking_rotation_z,Character_status,norm_time
1715227390913,324.0378,Cow_Girl,-6.000123,-1.0,0.09986888,Idle,,,-6.051743,-0.08532363,0.3391235,-5.956647,-0.08148766,-0.1125127,0.0423644,0.6650143,0.2198624,,0.0
1715227390997,324.1205,Cow_Girl,-5.917429,-1.001241,0.09987091,Idle,,,-5.951292,-0.08176553,0.3514691,-5.869933,-0.07386112,-0.1248436,0.04285271,0.665168,0.2193812,,0.084
1715227391080,324.2042,Cow_Girl,-5.833729,-1.002497,0.09987295,Idle,,,-5.910163,-0.08482039,0.352396,-5.715448,-0.03845084,-0.1524794,0.04336529,0.6653488,0.2191507,,0.167
1715227391164,324.2873,Cow_Girl,-5.750591,-1.003745,0.099875,Idle,,,-5.908921,-0.1061646,0.3298808,-5.530003,0.01325071,-0.1736936,0.04379658,0.6654161,0.2188035,,0.251
1715227391247,324.3693,Cow_Girl,-5.668625,-1.004975,0.09987695,Idle,,,-5.825164,-0.1317324,0.3242884,-5.420051,0.02231765,-0.1590283,0.04425608,0.6654726,0.2185922,,0.334
1715227391330,324.4543,Cow_Girl,-5.583611,-1.006251,0.099879,Idle,,,-5.677959,-0.1265619,0.3645,-5.402014,0.0009133816,-0.1328062,0.04495951,0.6656467,0.2185485,,0.417
1715227391413,324.5371,Cow_Girl,-5.500885,-1.007493,0.099881,Idle,,,-5.530742,-0.1047837,0.4268457,-5.430493,-0.03842425,-0.08903708,0.04565477,0.6658388,0.2186598,,0.5
1715227391497,324.6206,Cow_Girl,-5.417329,-1.008747,0.09988306,Idle,,,-5.363584,-0.0528897,0.4606293,-5.459219,-0.06777483,-0.06246989,0.04628966,0.6657529,0.2187037,,0.584
1715227391580,324.7038,Cow_Girl,-5.334206,-1.009995,0.09988508,Idle,,,-5.192841,0.01070392,0.4559283,-5.475811,-0.07669157,-0.05203696,0.04695057,0.6658823,0.2187285,,0.667
1715227391663,324.7876,Cow_Girl,-5.250381,-1.011253,0.09988711,Idle,,,-5.036682,0.04628861,0.4568998,-5.463872,-0.08743256,-0.0263209,0.04739017,0.6657571,0.2190692,,0.75
1715227391746,324.869,Cow_Girl,-5.16895,-1.012475,0.09988914,Idle,,,-4.920615,0.0450567,0.4728685,-5.399942,-0.101833,-0.005838595,0.04786621,0.6656941,0.2194844,,0.833
1715227391830,324.9523,Cow_Girl,-5.08571,-1.013724,0.09989116,Idle,,,-4.855689,0.02073371,0.4593601,-5.278813,-0.09707105,-0.04563709,0.04809449,0.6655997,0.2198865,,0.917
1715227391913,325.037,Cow_Girl,-5.000989,-1.014996,0.09989319,Idle,,,-4.827806,-0.02281237,0.4176114,-5.107803,-0.09300649,-0.114655,0.04815915,0.6654261,0.2203464,,1.0
1715227391996,325.1199,Cow_Girl,-4.918136,-1.016239,0.09989534,Idle,,,-4.853829,-0.0570628,0.3859292,-4.918256,-0.06247878,-0.1658915,0.04806129,0.6653063,0.2206912,,1.083
1715227392080,325.2034,Cow_Girl,-4.834637,-1.017492,0.09989736,Idle,,,-4.892155,-0.08575195,0.363979,-4.7099,-0.009638786,-0.1800065,0.04757923,0.6652727,0.2208779,,1.167
1715227392163,325.2867,Cow_Girl,-4.751347,-1.018743,0.09989927,Idle,,,-4.905136,-0.1134529,0.3360687,-4.530871,0.01610279,-0.1792305,0.04707621,0.6649967,0.2209544,,1.25
1715227392246,325.3688,Cow_Girl,-4.669197,-1.019976,0.09990142,Idle,,,-4.838868,-0.1384626,0.3200084,-4.414964,0.0134027,-0.1688747,0.04654141,0.6647601,0.2210009,,1.333
1715227392330,325.4522,Cow_Girl,-4.585868,-1.021226,0.09990356,Idle,,,-4.708313,-0.1486789,0.339145,-4.367631,-0.003866315,-0.1481891,0.04595006,0.66482,0.2211726,,1.417
1715227392412,325.5366,Cow_Girl,-4.50147,-1.022493,0.09990559,Idle,,,-4.559984,-0.1315223,0.4070857,-4.383546,-0.03769416,-0.1038034,0.04539926,0.6648195,0.2211187,,1.499
1715227392496,325.6201,Cow_Girl,-4.417996,-1.023746,0.09990773,Idle,,,-4.398617,-0.09346867,0.4527683,-4.415487,-0.07540369,-0.0712085,0.04485994,0.6648656,0.2205881,,1.583
1715227392580,325.7034,Cow_Girl,-4.33464,-1.024997,0.09990976,Idle,,,-4.229053,-0.02929169,0.4565209,-4.437111,-0.08885515,-0.05877247,0.04454599,0.6648999,0.2200415,,1.667
1715227392662,325.7869,Cow_Girl,-4.251149,-1.02625,0.09991191,Idle,,,-4.063092,0.01967943,0.4523692,-4.439824,-0.1004127,-0.03938618,0.04440451,0.6650693,0.21931,,1.749
1715227392746,325.8687,Cow_Girl,-4.169377,-1.027477,0.09991405,Idle,,,-3.928368,0.03586185,0.464145,-4.400339,-0.1096517,-0.01167502,0.04428539,0.6649658,0.2184587,,1.833
1715227392829,325.9518,Cow_Girl,-4.086309,-1.028724,0.0999162,Idle,,,-3.845046,0.01512659,0.4738487,-4.301428,-0.1182643,-0.0177398,0.04453262,0.6648859,0.2175912,,1.916
1715227392912,326.0369,Cow_Girl,-4.001179,-1.030001,0.09991834,Idle,,,-3.799997,-0.0175488,0.4336368,-4.14763,-0.1080198,-0.08815303,0.04509955,0.6646627,0.2170848,,1.999
1715227392995,326.1197,Cow_Girl,-3.918366,-1.031244,0.09992013,Idle,,,-3.8028,-0.06090099,0.392949,-3.96635,-0.09847283,-0.1541263,0.04582798,0.6644672,0.2168945,,2.082
1715227393079,326.2032,Cow_Girl,-3.834823,-1.032498,0.09992204,Idle,,,-3.844604,-0.08908296,0.3760034,-3.759399,-0.04311895,-0.1747357,0.04670488,0.6640545,0.2162705,,2.166
1715227393163,326.2865,Cow_Girl,-3.751576,-1.033747,0.09992395,Idle,,,-3.873104,-0.1182504,0.3466192,-3.5627,-0.006141186,-0.1813985,0.047641,0.6638364,0.215801,,2.25
1715227393246,326.3687,Cow_Girl,-3.669391,-1.034981,0.09992585,Idle,,,-3.845956,-0.1441032,0.3213991,-3.421563,0.001648664,-0.1762568,0.04853217,0.6639428,0.2164374,,2.333
1715227393329,326.4518,Cow_Girl,-3.586261,-1.036228,0.09992776,Idle,,,-3.732862,-0.1650904,0.3268915,-3.345205,-0.01215506,-0.1562761,0.04916472,0.6638981,0.2175667,,2.416
1715227393412,326.537,Cow_Girl,-3.501066,-1.037507,0.09992991,Idle,,,-3.583452,-0.1536875,0.3793682,-3.338727,-0.03617418,-0.1236502,0.04975796,0.6636382,0.2185822,,2.499
1715227393495,326.6196,Cow_Girl,-3.418524,-1.038746,0.09993158,Idle,,,-3.432568,-0.1286207,0.4356247,-3.369998,-0.07717669,-0.08348265,0.05040506,0.6636729,0.2196266,,2.582
