time,ecg,hr,rr,marker,norm_time
1716194935244381700,0.166,68.0,822.0,,0.0
1716194935252076904,0.161,,,,0.007695204
1716194935259772108,0.151,,,,0.015390408
1716194935267467312,0.131,,,,0.023085612
1716194935275162516,0.107,,,,0.030780816
1716194935282857720,0.087,,,,0.03847602
1716194935290552924,0.063,,,,0.046171224
1716194935298248128,0.043,,,,0.053866428
1716194935305943332,0.029,,,,0.061561632
1716194935313638536,0.021,,,,0.069256836
1716194935321333740,0.024,,,,0.07695204
1716194935329028944,0.024,,,,0.084647244
1716194935336724148,0.019,,,,0.092342448
1716194935344419352,0.017,,,,0.100037652
1716194935352114556,0.012,,,,0.107732856
1716194935359809760,0.019,,,,0.11542806
1716194935367504964,0.026,,,,0.123123264
1716194935375200168,0.021,,,,0.130818468
1716194935382895372,0.012,,,,0.138513672
1716194935390590576,0.017,,,,0.146208876
1716194935398285780,0.034,,,,0.15390408
1716194935405980984,0.034,,,,0.161599284
1716194935413676188,0.036,,,,0.169294488
1716194935421371392,0.056,,,,0.176989692
1716194935429066596,0.053,,,,0.184684896
1716194935436761800,0.043,,,,0.1923801
1716194935444457004,0.058,,,,0.200075304
1716194935452152208,0.063,,,,0.207770508
1716194935459847412,0.056,,,,0.215465712
1716194935467542616,0.061,,,,0.223160916
1716194935475237820,0.068,,,,0.23085612
1716194935482933024,0.061,,,,0.238551324
1716194935490628228,0.056,,,,0.246246528
1716194935498323432,0.07,,,,0.253941732
1716194935506018636,0.073,,,,0.261636936
1716194935513713840,0.063,,,,0.26933214
1716194935521409044,0.065,,,,0.277027344
1716194935529104248,0.068,,,,0.284722548
1716194935536799452,0.068,,,,0.292417752
1716194935544494656,0.068,,,,0.300112956
1716194935552189860,0.063,,,,0.30780816
1716194935559885064,0.063,,,,0.315503364
1716194935567580268,0.073,,,,0.323198568
1716194935575275472,0.075,,,,0.330893772
1716194935582970676,0.075,,,,0.338588976
1716194935590665880,0.078,,,,0.34628418
1716194935598361084,0.083,,,,0.353979384
1716194935606056288,0.09,,,,0.361674588
1716194935613751492,0.087,,,,0.369369792
1716194935621446696,0.08,,,,0.377064996
1716194935629141900,0.083,,,,0.3847602
1716194935636837104,0.09,,,,0.392455404
1716194935644532308,0.092,,,,0.400150608
