time,ecg,hr,rr,marker,norm_time
1716195080171952778,0.136,63.0,1015.0,,0.0
1716195080179647982,0.134,,,,0.007695204
1716195080187343186,0.139,,,,0.015390408
1716195080195038390,0.144,,,,0.023085612
1716195080202733594,0.151,,,,0.030780816
1716195080210428798,0.158,,,,0.03847602
1716195080218124002,0.161,,,,0.046171224
1716195080225819206,0.163,,,,0.053866428
1716195080233514410,0.17,,,,0.061561632
1716195080241209614,0.17,,,,0.069256836
1716195080248904818,0.175,,,,0.07695204
1716195080256600022,0.19,,,,0.084647244
1716195080264295226,0.192,,,,0.092342448
1716195080271990430,0.192,,,,0.100037652
1716195080279685634,0.202,,,,0.107732856
1716195080287380838,0.207,,,,0.11542806
1716195080295076042,0.202,,,,0.123123264
1716195080302771246,0.19,,,,0.130818468
1716195080310466450,0.18,,,,0.138513672
1716195080318161654,0.173,,,,0.146208876
1716195080325856858,0.168,,,,0.15390408
1716195080333552062,0.156,,,,0.161599284
1716195080341247266,0.136,,,,0.169294488
1716195080348942470,0.124,,,,0.176989692
1716195080356637674,0.1,,,,0.184684896
1716195080364332878,0.058,,,,0.1923801
1716195080372028082,0.041,,,,0.200075304
1716195080379723286,0.036,,,,0.207770508
1716195080387418490,0.021,,,,0.215465712
1716195080395113694,0.004,,,,0.223160916
1716195080402808898,-0.002,,,,0.23085612
1716195080410504102,0.004,,,,0.238551324
1716195080418199306,0.014,,,,0.246246528
1716195080425894510,0.009,,,,0.253941732
1716195080433589714,0.007,,,,0.261636936
1716195080441284918,0.009,,,,0.26933214
1716195080448980122,0.017,,,,0.277027344
1716195080456675326,0.017,,,,0.284722548
1716195080464370530,0.019,,,,0.292417752
1716195080472065734,0.031,,,,0.300112956
1716195080479760938,0.039,,,,0.30780816
1716195080487456142,0.039,,,,0.315503364
1716195080495151346,0.036,,,,0.323198568
1716195080502846550,0.034,,,,0.330893772
1716195080510541754,0.034,,,,0.338588976
1716195080518236958,0.046,,,,0.34628418
1716195080525932162,0.056,,,,0.353979384
1716195080533627366,0.058,,,,0.361674588
1716195080541322570,0.051,,,,0.369369792
1716195080549017774,0.053,,,,0.377064996
1716195080556712978,0.058,,,,0.3847602
1716195080564408182,0.058,,,,0.392455404
1716195080572103386,0.063,,,,0.400150608
1716195080579798590,0.068,,,,0.407845812
1716195080587493794,0.061,,,,0.415541016
1716195080595188998,0.053,,,,0.42323622
1716195080602884202,0.043,,,,0.430931424
1716195080610579406,0.051,,,,0.438626628
1716195080618274610,0.061,,,,0.446321832
1716195080625969814,0.051,,,,0.454017036
1716195080633665018,0.056,,,,0.46171224
1716195080641360222,0.07,,,,0.469407444
1716195080649055426,0.061,,,,0.477102648
1716195080656750630,0.053,,,,0.484797852
1716195080664445834,0.058,,,,0.492493056
1716195080672141038,0.058,,,,0.50018826
1716195080679836242,0.053,,,,0.507883464
1716195080687531446,0.053,,,,0.515578668
1716195080695226650,0.058,,,,0.523273872
1716195080702921854,0.058,,,,0.530969076
1716195080710617058,0.053,,,,0.53866428
1716195080718312262,0.053,,,,0.546359484
1716195080726007466,0.053,,,,0.554054688
1716195080733702690,0.056,,,,0.561749912
1716195080741397476,0.065,,,,0.569444698
1716195080749092262,0.073,,,,0.577139484
1716195080756787048,0.07,,,,0.58483427
1716195080764481834,0.068,,,,0.592529056
1716195080772176620,0.068,,,,0.600223842
1716195080779871406,0.056,,,,0.607918628
1716195080787566192,0.046,,,,0.615613414
1716195080795260978,0.061,,,,0.6233082
1716195080802955764,0.065,,,,0.631002986
1716195080810650550,0.056,,,,0.638697772
1716195080818345336,0.048,,,,0.646392558
1716195080826040122,0.046,,,,0.654087344
1716195080833734908,0.056,,,,0.66178213
1716195080841429694,0.061,,,,0.669476916
1716195080849124480,0.053,,,,0.677171702
1716195080856819266,0.056,,,,0.684866488
1716195080864514052,0.053,,,,0.692561274
1716195080872208838,0.051,,,,0.70025606
1716195080879903624,0.061,,,,0.707950846
1716195080887598410,0.075,,,,0.715645632
1716195080895293196,0.085,,,,0.723340418
1716195080902987982,0.083,,,,0.731035204
1716195080910682768,0.083,,,,0.73872999
1716195080918377554,0.092,,,,0.746424776
1716195080926072340,0.087,,,,0.754119562
1716195080933767126,0.075,,,,0.761814348
1716195080941461912,0.065,,,,0.769509134
1716195080949156698,0.063,,,,0.77720392
1716195080956851484,0.063,,,,0.784898706
1716195080964546270,0.061,,,,0.792593492
1716195080972241056,0.065,,,,0.800288278
1716195080979935842,0.073,,,,0.807983064
1716195080987630628,0.068,,,,0.81567785
1716195080995325414,0.026,,,,0.823372636
