time,ecg,hr,rr,marker,norm_time
1716194793687157506,-0.122,,,,0.0
1716194793694852292,-0.28,,,,0.007694786
1716194793702547078,-0.173,,,,0.015389572
1716194793710241864,-0.09,,,,0.023084358
1716194793717936650,-0.163,,,,0.030779144
1716194793725631436,-0.151,,,,0.03847393
1716194793733326222,-0.119,,,,0.046168716
1716194793741021008,-0.141,,,,0.053863502
1716194793748715794,-0.131,,,,0.061558288
1716194793756410580,-0.112,,,,0.069253074
1716194793764105366,-0.109,,,,0.07694786
1716194793771800152,-0.1,,,,0.084642646
1716194793779494938,-0.09,,,,0.092337432
1716194793787189724,-0.09,,,,0.100032218
1716194793794884510,-0.085,,,,0.107727004
1716194793802579296,-0.075,,,,0.11542179
1716194793810274082,-0.063,,,,0.123116576
1716194793817968868,-0.058,,,,0.130811362
1716194793825663654,-0.053,,,,0.138506148
1716194793833358440,-0.048,,,,0.146200934
1716194793841053226,-0.031,,,,0.15389572
1716194793848748012,-0.019,,,,0.161590506
1716194793856442798,-0.019,,,,0.169285292
1716194793864137584,-0.009,,,,0.176980078
1716194793871832370,0.002,,,,0.184674864
1716194793879527156,0.004,,,,0.19236965
1716194793887221942,0.014,,,,0.200064436
1716194793894916728,0.019,,,,0.207759222
1716194793902611514,0.014,,,,0.215454008
1716194793910306300,0.009,,,,0.223148794
1716194793918001086,-0.004,,,,0.23084358
1716194793925695872,-0.009,,,,0.238538366
1716194793933390658,-0.012,,,,0.246233152
1716194793941085444,-0.036,,,,0.253927938
1716194793948780230,-0.07,,,,0.261622724
1716194793956475016,-0.095,,,,0.26931751
1716194793964169802,-0.114,,,,0.277012296
1716194793971864588,-0.146,,,,0.284707082
1716194793979559374,-0.168,,,,0.292401868
1716194793987254160,-0.168,,,,0.300096654
1716194793994948946,-0.18,,,,0.30779144
1716194794002643732,-0.197,,,,0.315486226
1716194794010338518,-0.195,,,,0.323181012
1716194794018033304,-0.187,,,,0.330875798
1716194794025728090,-0.185,,,,0.338570584
1716194794033422876,-0.187,,,,0.34626537
1716194794041117662,-0.178,,,,0.353960156
1716194794048812448,-0.166,,,,0.361654942
1716194794056507234,-0.173,,,,0.369349728
1716194794064202020,-0.168,,,,0.377044514
1716194794071896806,-0.144,,,,0.3847393
1716194794079591592,-0.136,,,,0.392434086
1716194794087286378,-0.144,,,,0.400128872
1716194794094981164,-0.141,,,,0.407823658
1716194794102675950,-0.126,,,,0.415518444
1716194794110370736,-0.114,,,,0.42321323
1716194794118065522,-0.117,,,,0.430908016
1716194794125760308,-0.114,,,,0.438602802
1716194794133455094,-0.1,,,,0.446297588
1716194794141149880,-0.09,,,,0.453992374
1716194794148844666,-0.092,,,,0.46168716
1716194794156539452,-0.095,,,,0.469381946
1716194794164234238,-0.085,,,,0.477076732
1716194794171929024,-0.087,,,,0.484771518
1716194794179623810,-0.095,,,,0.492466304
1716194794187318596,-0.083,,,,0.50016109
1716194794195013382,-0.07,,,,0.507855876
1716194794202708168,-0.073,,,,0.515550662
1716194794210402954,-0.073,,,,0.523245448
1716194794218097740,-0.075,,,,0.530940234
1716194794225792526,-0.078,,,,0.53863502
1716194794233487312,-0.068,,,,0.546329806
1716194794241182098,-0.061,,,,0.554024592
1716194794248876900,-0.061,61.0,1090.0,,0.561719394
1716194794256572104,-0.063,,,,0.569414598
1716194794264267308,-0.056,,,,0.577109802
1716194794271962512,-0.053,,,,0.584805006
1716194794279657716,-0.056,,,,0.59250021
1716194794287352920,-0.051,,,,0.600195414
1716194794295048124,-0.053,,,,0.607890618
1716194794302743328,-0.061,,,,0.615585822
1716194794310438532,-0.056,,,,0.623281026
1716194794318133736,-0.046,,,,0.63097623
1716194794325828940,-0.041,,,,0.638671434
1716194794333524144,-0.043,,,,0.646366638
1716194794341219348,-0.043,,,,0.654061842
1716194794348914552,-0.036,,,,0.661757046
1716194794356609756,-0.034,,,,0.66945225
1716194794364304960,-0.026,,,,0.677147454
1716194794372000164,-0.021,,,,0.684842658
1716194794379695368,-0.021,,,,0.692537862
1716194794387390572,-0.021,,,,0.700233066
1716194794395085776,-0.026,,,,0.70792827
1716194794402780980,-0.014,,,,0.715623474
1716194794410476184,-0.002,,,,0.723318678
1716194794418171388,-0.024,,,,0.731013882
1716194794425866592,-0.043,,,,0.738709086
1716194794433561796,-0.031,,,,0.74640429
1716194794441257000,-0.024,,,,0.754099494
1716194794448952204,-0.019,,,,0.761794698
1716194794456647408,-0.019,,,,0.769489902
1716194794464342612,-0.034,,,,0.777185106
1716194794472037816,-0.048,,,,0.78488031
1716194794479733020,-0.024,,,,0.792575514
1716194794487428224,0.019,,,,0.800270718
1716194794495123428,0.019,,,,0.807965922
1716194794502818632,0.002,,,,0.815661126
1716194794510513836,0.0,,,,0.82335633
1716194794518209040,-0.002,,,,0.831051534
1716194794525904244,-0.014,,,,0.838746738
1716194794533599448,-0.021,,,,0.846441942
1716194794541294652,-0.017,,,,0.854137146
1716194794548989856,0.002,,,,0.86183235
1716194794556685060,0.014,,,,0.869527554
1716194794564380264,0.019,,,,0.877222758
1716194794572075468,0.024,,,,0.884917962
1716194794579770672,0.017,,,,0.892613166
1716194794587465876,0.007,,,,0.90030837
1716194794595161080,0.009,,,,0.908003574
1716194794602856284,0.014,,,,0.915698778
1716194794610551488,0.014,,,,0.923393982
1716194794618246692,0.007,,,,0.931089186
1716194794625941896,0.007,,,,0.93878439
1716194794633637100,0.012,,,,0.946479594
1716194794641332304,-0.014,,,,0.954174798
1716194794649027508,0.048,,,,0.961870002
1716194794656722712,0.456,,,,0.969565206
1716194794664417916,1.02,,,,0.97726041
1716194794672113120,1.069,,,,0.984955614
1716194794679808324,0.168,,,,0.992650818
